Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDONESIA - LIGA 1,29/02/2024,09:00,Bali United,Persis Solo,1.65,3.95,4.3
2,NIGERIA - NPFL,29/02/2024,12:00,Shooting,Bendel,1.65,3.15,6.1
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/02/2024,14:00,Al Nassr,Al Hazem,1.11,9.0,17.0
4,SOUTH AMERICA - COPA LIBERTADORES,29/02/2024,19:00,EL Nacional (Ecu),Sportivo Trinidense (Par),1.4,4.5,6.0
5,ARGENTINA - COPA DE LA LIGA PROFESIONAL,29/02/2024,21:15,Huracan,Rosario Central,2.1,3.0,3.5
