,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-28,01:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Newcastle Jets,1.87,4.4,4.0,20.0,1.2372532
2,2024-12-28,03:00:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Auckland FC,3.25,2.44,3.45,11.0,1.237253
3,2024-12-28,05:35:00,AUSTRALIA - A-LEAGUE,Sydney FC,Melbourne Victory,2.66,2.64,3.95,18.5,1.2372531
4,2024-12-28,11:00:00,ITALY - SERIE A,Parma,Monza,2.58,3.0,3.5,13.0,1.2372547
5,2024-12-28,11:00:00,ITALY - SERIE A,Empoli,Genoa,2.72,3.4,2.92,9.2,1.2372558
6,2024-12-28,12:00:00,SCOTLAND - LEAGUE TWO,Elgin City,Peterhead,3.0,2.3,3.45,32.0,1.2374381
7,2024-12-28,12:00:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Stirling,1.89,4.0,3.45,26.0,1.2374381
8,2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Inverness,Cove Rangers,1.65,5.9,3.9,21.0,1.2374732
9,2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Alloa,Stenhousemuir,2.0,3.75,3.45,16.5,1.2374729
10,2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Queen of South,Annan,2.02,3.7,3.65,85.0,1.237473
11,2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Dumbarton,Kelty Hearts,2.42,2.76,3.65,17.5,1.2374734
12,2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Raith,Livingston,3.35,2.32,3.1,8.6,1.2374705
13,2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Ayr,Morton,1.58,6.0,4.3,22.0,1.2374704
14,2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Airdrieonians,2.24,3.1,3.7,16.5,1.2374707
15,2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Queen's Park,1.74,4.6,3.95,22.0,1.2374706
16,2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Arbroath,Montrose,1.77,4.8,3.6,50.0,1.2374731
17,2024-12-28,12:30:00,PORTUGAL - LIGA PORTUGAL,AVS,Estrela,2.38,3.85,3.05,11.0,1.2375466
18,2024-12-28,14:00:00,ITALY - SERIE A,Cagliari,Inter,8.8,1.45,5.0,9.6,1.2372553
19,2024-12-28,15:00:00,PORTUGAL - LIGA PORTUGAL,Estoril,Moreirense,3.0,2.84,3.05,8.2,1.2375453
20,2024-12-28,16:45:00,ITALY - SERIE A,Lazio,Atalanta,3.25,2.46,3.4,10.0,1.2372549
21,2024-12-28,17:30:00,PORTUGAL - LIGA PORTUGAL,FC Porto,Boavista,1.17,26.0,9.2,85.0,1.2374867
