,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,11/05/2024,04:30,Busan,Asan,1.8,3.5,4.0,1.9,1.9,1.83,1.83,1.4,1.356466,1.074,0.7,1.1874342,1.76,0.5555556,0.2857143,0.25,0.5263158,0.5263158,0.3749865,0.7,2.544,1,0.5109
2,SOUTH KOREA - K LEAGUE 2,11/05/2024,07:00,Suwon Bluewings,Cheonan City,1.53,3.8,5.25,1.98,1.83,2.1,1.67,1.7,1.3453624,1.075,1.1,1.3,1.029,0.6535948,0.2631579,0.1904762,0.5050505,0.5464481,0.5510008,0.6,2.645,1,0.5033
3,SOUTH KOREA - K LEAGUE 1,11/05/2024,07:00,Gangwon,Daejeon,2.1,3.2,3.6,2.25,1.62,1.91,1.8,1.8,0.9797959,0.608,0.9,0.83066237,0.743,0.47619048,0.3125,0.2777778,0.44444445,0.61728394,0.24337628,0.9,1.81,1,0.5155
4,SCOTLAND - PREMIERSHIP,11/05/2024,08:30,Celtic,Rangers,1.85,3.75,4.0,1.57,2.38,1.53,2.38,2.5,1.024695,1.014,2.2,1.2489996,1.239,0.5405405,0.26666668,0.25,0.6369427,0.42016807,0.37799868,0.3,2.274,1,0.5105
5,SPAIN - LALIGA2,11/05/2024,09:00,Racing Santander,Mirandes,1.8,3.6,4.33,1.98,1.88,1.8,1.91,2.0,1.264911,0.806,0.4,0.48989794,2.003,0.5555556,0.2777778,0.23094688,0.5050505,0.5319149,0.40383705,1.6,1.755,1,0.8
6,POLAND - EKSTRAKLASA,11/05/2024,10:00,Gornik Zabrze,Stal Mielec,1.55,4.0,5.5,1.75,2.05,1.77,1.92,2.2,1.2489996,0.617,1.1,1.3,1.271,0.6451613,0.25,0.18181819,0.5714286,0.4878049,0.56897163,1.1,2.549,1,0.951
7,SWEDEN - ALLSVENSKAN,11/05/2024,10:00,AIK,Sirius,1.65,3.75,4.5,1.85,2.0,1.8,1.95,2.6,0.8,0.515,1.4,1.356466,0.98,0.6060606,0.26666668,0.22222222,0.5405405,0.5,0.46969402,1.2,2.156,1,0.6008
8,SWEDEN - SUPERETTAN,11/05/2024,10:00,Varberg,Orgryte,1.95,3.5,3.6,1.85,2.0,1.7,2.05,0.7,1.1874342,1.235,1.6,1.4282857,1.149,0.51282054,0.2857143,0.2777778,0.5405405,0.5,0.30375302,-0.9,2.616,1,0.5056
9,ENGLAND - PREMIER LEAGUE,11/05/2024,11:00,West Ham,Luton,1.8,4.2,3.9,1.44,2.75,1.44,2.63,1.2,0.9797959,1.036,1.2,1.2489996,0.714,0.5555556,0.23809524,0.25641027,0.6944444,0.36363637,0.41576883,0.0,2.229,1,0.8231
10,FINLAND - VEIKKAUSLIIGA,11/05/2024,11:00,AC Oulu,Gnistan,1.95,3.6,3.6,1.67,2.15,1.57,2.25,1.8,1.2489996,0.517,1.6,1.2,1.403,0.51282054,0.2777778,0.2777778,0.5988024,0.4651163,0.31112698,0.2,2.449,1,0.505
11,ENGLAND - PREMIER LEAGUE,11/05/2024,11:00,Bournemouth,Brentford,1.95,4.0,3.5,1.44,2.75,1.44,2.63,1.5,1.2845232,0.878,0.7,1.1874342,0.602,0.51282054,0.25,0.2857143,0.6944444,0.36363637,0.33301803,0.8,2.472,1,0.7599
12,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Bryne,Mjondalen,1.53,4.0,5.5,1.73,2.08,1.8,1.91,2.5,1.024695,0.685,0.9,1.1357816,1.126,0.6535948,0.25,0.18181819,0.5780347,0.48076922,0.5754385,1.6,2.16,1,0.8281
13,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Kongsvinger,Raufoss,1.62,4.0,4.75,1.65,2.2,1.67,2.1,1.2,1.2489996,0.39,1.4,1.356466,0.991,0.61728394,0.25,0.21052632,0.6060606,0.45454547,0.5097939,-0.2,2.605,1,0.9001
14,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Ranheim,Egersund,2.1,3.5,2.9,1.62,2.25,1.53,2.38,1.1,1.3,1.16,2.0,1.0,0.039,0.47619048,0.2857143,0.3448276,0.61728394,0.44444445,0.2157823,-0.9,2.3,1,0.6948
15,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Sogndal,Sandnes,1.62,3.75,4.75,1.57,2.35,1.62,2.2,1.5,1.2845232,0.752,1.1,1.3,1.28,0.61728394,0.26666668,0.21052632,0.6369427,0.42553192,0.4933322,0.4,2.585,1,0.8731
