Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,12/05/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Suwon FC,1.67,4.0,4.75,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
23,12/05/2024,08:30,BELGIUM - JUPILER PRO LEAGUE,Gent,Leuven,1.4,5.0,6.5,1.36,1.53,2.38,1.01,1.2,1.1,3.0,1.36
22,12/05/2024,09:00,SWEDEN - ALLSVENSKAN,Hacken,Kalmar,1.5,4.33,6.0,1.53,1.67,2.1,1.03,1.29,1.17,4.0,1.22
21,12/05/2024,09:30,NETHERLANDS - EREDIVISIE,Ajax,Almere City,1.22,7.0,11.0,1.36,1.91,1.91,1.01,1.2,1.11,3.25,1.33
20,12/05/2024,10:00,SLOVENIA - PRVA LIGA,Celje,Koper,1.5,4.3,5.6,1.7,1.8,1.9,1.04,1.34,1.22,4.4,1.17
19,12/05/2024,11:15,SPAIN - LALIGA2,R. Oviedo,Zaragoza,1.7,3.4,5.5,2.5,2.38,1.53,1.1,1.53,1.5,11.0,1.05
18,12/05/2024,11:30,SERBIA - SUPER LIGA,Partizan,Mladost,1.25,5.6,9.75,1.52,2.02,1.72,1.03,1.28,1.17,3.65,1.24
17,12/05/2024,11:30,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Oliveirense,1.45,4.5,6.0,1.67,1.83,1.83,1.03,1.33,1.2,5.0,1.17
16,12/05/2024,12:00,CROATIA - HNL,Lok. Zagreb,Slaven Belupo,1.67,3.75,5.0,1.83,1.8,1.91,1.04,1.36,1.25,6.0,1.13
15,12/05/2024,12:30,AZERBAIJAN - PREMIER LEAGUE,Sumqayit,Sabail,1.65,3.8,4.6,1.8,1.78,1.82,1.01,1.38,1.25,3.75,1.19
14,12/05/2024,13:30,SERBIA - SUPER LIGA,Crvena zvezda,Radnicki 1923,1.22,6.1,10.5,1.42,1.93,1.78,1.02,1.24,1.13,3.15,1.31
24,12/05/2024,14:00,ICELAND - BESTA DEILD KARLA,KR Reykjavik,Kopavogur,1.39,4.85,6.4,1.38,1.55,2.3,1.02,1.24,1.12,2.95,1.35
13,12/05/2024,14:00,PORTUGAL - LIGA PORTUGAL,Benfica,Arouca,1.25,6.5,9.0,1.4,1.8,1.95,1.01,1.2,1.11,3.25,1.33
11,12/05/2024,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Buducnost,Jedinstvo,1.5,4.05,5.6,1.8,1.88,1.72,1.01,1.21,1.26,3.31,1.28
10,12/05/2024,14:30,SERBIA - SUPER LIGA,Vojvodina,Napredak,1.23,5.5,12.0,1.65,2.35,1.53,1.04,1.34,1.22,4.3,1.18
9,12/05/2024,15:00,SPAIN - PRIMERA RFEF,Real Madrid B,Granada CF B,1.4,4.0,6.0,1.57,1.7,2.02,1.03,1.3,1.18,3.8,1.22
8,12/05/2024,16:00,SPAIN - LALIGA2,Elche,Huesca,1.6,3.6,6.0,2.35,2.38,1.53,1.08,1.5,1.44,10.0,1.06
7,12/05/2024,16:00,BRAZIL - SERIE B,Mirassol,Paysandu PA,1.62,3.8,5.5,2.2,2.2,1.62,1.07,1.44,1.4,9.0,1.07
6,12/05/2024,16:30,PORTUGAL - LIGA PORTUGAL,FC Porto,Boavista,1.14,7.5,15.0,1.44,2.25,1.57,1.03,1.22,1.13,3.5,1.29
5,12/05/2024,17:45,ARGENTINA - LIGA PROFESIONAL,Lanus,Ind. Rivadavia,1.6,3.6,5.75,2.2,2.1,1.67,1.07,1.44,1.36,9.0,1.07
4,12/05/2024,18:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Guanacasteca,1.29,5.0,9.0,1.67,2.1,1.67,1.04,1.3,1.2,5.0,1.17
3,12/05/2024,18:00,COSTA RICA - PRIMERA DIVISION,Saprissa,AD Santos,1.22,6.0,10.0,1.5,2.0,1.73,1.03,1.25,1.14,3.75,1.25
2,12/05/2024,18:30,BRAZIL - SERIE A,Vasco,Vitoria,1.75,3.6,5.0,2.05,2.0,1.75,1.06,1.44,1.33,7.0,1.1
12,12/05/2024,18:30,BOLIVIA - DIVISION PROFESIONAL,Aurora,Oriente Petrolero,1.4,4.2,7.0,1.7,1.91,1.8,1.04,1.33,1.22,5.0,1.17
25,12/05/2024,21:30,COLOMBIA - PRIMERA A,Deportes Tolima,Once Caldas,1.75,3.5,4.75,2.3,2.2,1.62,1.08,1.5,1.4,10.0,1.06
