,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,21/05/2024,07:30,Jeonnam,Cheongju,2.05,3.1,3.7,2.08,1.73,1.83,1.83,1.7,1.3453624,0.83,1.5,1.2845232,0.479,0.4878049,0.32258064,0.27027026,0.48076922,0.5780347,0.2573722,0.2,2.63,1,0.5061
2,SOUTH KOREA - K LEAGUE 2,21/05/2024,07:30,Seoul E-Land,Bucheon FC 1995,2.15,3.1,3.3,2.15,1.67,1.83,1.83,1.1,1.3,0.902,1.0,1.0954452,1.047,0.4651163,0.32258064,0.3030303,0.4651163,0.5988024,0.19869931,0.1,2.395,1,0.5047
3,CHINA - SUPER LEAGUE,21/05/2024,08:35,Zhejiang Professional,Wuhan Three Towns,1.7,4.1,4.33,1.5,2.5,1.53,2.38,2.0,1.264911,0.705,1.4,1.356466,0.429,0.5882353,0.24390244,0.23094688,0.6666667,0.4,0.4669194,0.6,2.621,1,0.9347
4,CHINA - SUPER LEAGUE,21/05/2024,09:00,Nantong Zhiyun,Cangzhou,1.95,3.6,3.7,1.7,2.1,1.57,2.25,0.3,0.9,1.277,0.4,0.9165151,1.195,0.51282054,0.2777778,0.27027026,0.5882353,0.47619048,0.31845075,-0.1,1.817,1,0.7421
5,BULGARIA - PARVA LIGA,21/05/2024,12:45,Beroe,Lok. Sofia,2.15,3.1,3.6,2.35,1.57,2.0,1.73,1.6,1.2,1.031,1.3,1.4177446,0.775,0.4651163,0.32258064,0.2777778,0.42553192,0.6369427,0.22489834,0.3,2.618,1,0.5172
6,NORWAY - OBOS-LIGAEN,21/05/2024,14:00,Moss,Start,1.91,3.6,3.4,1.65,2.2,1.57,2.25,1.6,1.4282857,0.786,0.6,0.9165151,0.842,0.5235602,0.2777778,0.29411766,0.6060606,0.45454547,0.30729696,1.0,2.345,1,0.5308
7,BULGARIA - PARVA LIGA,21/05/2024,15:00,Pirin Blagoevgrad,Hebar,2.1,3.1,3.75,2.35,1.57,2.0,1.73,1.0,1.0954452,0.772,0.7,1.1874342,0.724,0.47619048,0.32258064,0.26666668,0.42553192,0.6369427,0.24942712,0.3,2.283,1,0.5104
8,SWITZERLAND - SUPER LEAGUE,21/05/2024,15:30,Luzern,Lausanne Ouchy,1.42,5.0,6.0,1.36,3.1,1.57,2.25,1.5,1.2845232,0.997,0.7,1.1874342,0.984,0.70422536,0.2,0.16666667,0.7352941,0.32258064,0.68894243,0.8,2.472,1,0.6756
9,SWITZERLAND - SUPER LEAGUE,21/05/2024,15:30,Basel,Yverdon,1.62,4.2,4.75,1.6,2.3,1.67,2.1,1.5,1.2845232,0.775,0.1,0.3,0.871,0.61728394,0.23809524,0.21052632,0.625,0.4347826,0.5223472,1.4,1.585,1,0.5049
10,SWITZERLAND - SUPER LEAGUE,21/05/2024,15:30,Lausanne,Grasshoppers,1.85,3.6,4.0,1.7,2.1,1.62,2.2,1.6,1.2,0.935,0.5,0.92195445,1.638,0.5405405,0.2777778,0.25,0.5882353,0.47619048,0.3676066,1.1,2.122,1,0.6709
11,PARAGUAY - PRIMERA DIVISION,21/05/2024,18:30,2 de Mayo,Ameliano,1.85,3.3,3.9,1.98,1.83,1.8,1.91,2.0,1.264911,0.932,1.4,1.1135529,0.573,0.5405405,0.3030303,0.25641027,0.5050505,0.5464481,0.3393228,0.6,2.378,1,0.7806
12,ARGENTINA - LIGA PROFESIONAL,21/05/2024,20:00,Velez Sarsfield,Newells Old Boys,2.1,3.3,3.7,2.7,1.44,2.25,1.57,2.0,1.264911,0.786,2.0,1.264911,0.844,0.47619048,0.3030303,0.27027026,0.37037036,0.6944444,0.2582552,0.0,2.53,1,0.7799
13,BOLIVIA - DIVISION PROFESIONAL,21/05/2024,21:00,Independiente,Oriente Petrolero,1.62,3.4,5.0,1.95,1.85,1.83,1.83,1.7,1.3453624,0.674,1.0,1.3416408,0.716,0.61728394,0.29411766,0.2,0.51282054,0.5405405,0.4823784,0.7,2.687,1,0.8
