Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SERBIA - PRVA LIGA,27/10/2023,09:00,Vrsac,OFK Beograd,3.75,2.95,1.98
2,UZBEKISTAN - SUPER LEAGUE,27/10/2023,10:00,Termez Surkhon,Navbahor Namangan,5.3,3.2,1.7
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/10/2023,12:00,Al Raed,Al Fateh,4.75,4.0,1.67
4,BULGARIA - PARVA LIGA,27/10/2023,13:00,Beroe,Levski Sofia,7.5,4.5,1.44
5,AUSTRIA - 2. LIGA,27/10/2023,13:10,Dornbirn,Floridsdorfer AC,4.15,3.6,1.78
