Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,30/09/2023,02:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Seoul,3.6,3.75,1.91,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
18,30/09/2023,06:00,RUSSIA - PREMIER LEAGUE,Orenburg,Zenit,5.28,4.53,1.65,1.5,1.6,2.27,1.01,1.27,1.13,3.74,1.21
17,30/09/2023,08:00,ARMENIA - PREMIER LEAGUE,Van,Noah,5.3,3.7,1.53,1.75,1.85,1.91,1.01,1.39,1.23,5.3,1.11
16,30/09/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Knockbreda,Ballyclare,3.4,3.75,1.88,1.5,1.47,2.32,1.01,1.25,1.16,3.4,1.23
15,30/09/2023,11:00,ESTONIA - MEISTRILIIGA,Tammeka,Paide,4.55,3.8,1.6,1.72,1.81,1.95,1.01,1.35,1.24,5.55,1.1
14,30/09/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Carrick Rangers,Glentoran,5.2,4.3,1.53,1.57,1.7,2.05,1.03,1.31,1.19,3.95,1.21
13,30/09/2023,11:00,AZERBAIJAN - PREMIER LEAGUE,Sabail,Sabah Baku,5.0,3.75,1.6,1.91,1.98,1.65,1.02,1.42,1.31,6.45,1.07
12,30/09/2023,11:00,BELGIUM - JUPILER PRO LEAGUE,Eupen,Anderlecht,4.2,4.0,1.73,1.67,1.67,2.1,1.03,1.3,1.2,5.0,1.17
11,30/09/2023,11:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Arsenal,5.25,4.33,1.57,1.62,1.7,2.05,1.03,1.29,1.2,4.5,1.2
10,30/09/2023,11:30,BULGARIA - PARVA LIGA,Botev Vratsa,CSKA 1948 Sofia,7.0,3.8,1.53,1.93,1.91,1.8,1.05,1.36,1.29,6.5,1.11
9,30/09/2023,14:00,SERBIA - SUPER LIGA,Mladost,TSC,4.9,3.7,1.65,1.93,1.91,1.8,1.06,1.42,1.31,5.5,1.11
8,30/09/2023,15:15,SLOVENIA - PRVA LIGA,Mura,Celje,3.5,3.5,1.95,1.8,1.7,2.05,1.05,1.38,1.26,4.9,1.14
7,30/09/2023,15:30,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Young Boys,4.5,4.2,1.65,1.5,1.53,2.38,1.02,1.25,1.14,3.75,1.25
6,30/09/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,KV Mechelen,Antwerp,3.6,4.0,1.85,1.67,1.67,2.1,1.03,1.33,1.2,5.0,1.17
5,30/09/2023,16:30,VENEZUELA - LIGA FUTVE,Angostura,Portuguesa,4.85,3.6,1.65,2.02,2.02,1.62,1.03,1.44,1.35,7.2,1.05
4,30/09/2023,16:30,VENEZUELA - LIGA FUTVE,Mineros,Monagas,5.0,3.7,1.62,1.95,1.93,1.7,1.02,1.42,1.31,6.5,1.06
3,30/09/2023,16:30,VENEZUELA - LIGA FUTVE,Rayo Zuliano,Caracas,3.7,3.25,1.95,1.93,1.75,1.85,1.02,1.42,1.31,6.4,1.07
2,30/09/2023,20:30,USA - MLS,Toronto FC,FC Cincinnati,4.0,4.0,1.75,1.5,1.53,2.38,1.03,1.25,1.14,3.75,1.25
19,30/09/2023,22:06,MEXICO - LIGA MX,Mazatlan FC,U.A.N.L.- Tigres,4.5,3.6,1.8,1.7,1.67,2.1,1.04,1.33,1.2,5.0,1.17
20,30/09/2023,23:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Herediano,4.2,3.6,1.7,1.67,1.67,2.1,1.04,1.33,1.2,5.0,1.17
