Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
7,06/04/2024,17:00,SPAIN - COPA DEL REY,Ath Bilbao,Mallorca,1.67,3.6,5.25,2.4,2.25,1.57,1.08,1.5,1.44,11.0,1.05
8,06/04/2024,17:00,USA - USL CHAMPIONSHIP,Louisville City,Indy Eleven,1.57,4.0,5.2,1.7,1.75,1.95,1.04,1.35,1.23,4.45,1.17
9,06/04/2024,17:30,CHILE - PRIMERA DIVISION,U. Catolica,Cobresal,1.65,4.0,5.0,1.75,1.8,1.91,1.04,1.33,1.22,5.5,1.14
10,06/04/2024,18:00,URUGUAY - PRIMERA DIVISION,Nacional,Cerro Largo,1.55,4.0,5.5,2.1,2.2,1.62,1.06,1.44,1.36,8.0,1.08
11,06/04/2024,18:45,VENEZUELA - LIGA FUTVE,Carabobo,Rayo Zuliano,1.5,3.7,6.7,1.95,1.98,1.65,1.02,1.42,1.31,6.35,1.07
12,06/04/2024,19:15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Estudiantes L.P.,Central Cordoba,1.5,3.8,8.0,2.15,2.25,1.57,1.07,1.44,1.36,9.0,1.07
13,06/04/2024,20:30,USA - MLS,Columbus Crew,DC United,1.65,4.0,5.0,1.62,1.67,2.1,1.03,1.3,1.18,4.5,1.18
14,06/04/2024,21:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Talleres Cordoba,Ind. Rivadavia,1.55,3.75,7.0,1.9,1.91,1.8,1.05,1.36,1.25,6.0,1.13
15,06/04/2024,21:30,PERU - LIGA 1,Cienciano,Cajamarca,1.4,4.33,7.0,1.85,2.02,1.72,1.05,1.39,1.27,5.0,1.14
16,06/04/2024,22:05,MEXICO - LIGA MX,Guadalajara Chivas,Puebla,1.53,4.0,6.5,1.6,1.67,2.05,1.02,1.29,1.13,4.33,1.17
28,06/04/2024,22:20,COLOMBIA - PRIMERA A,America De Cali,Junior,1.73,3.6,5.0,2.05,1.91,1.8,1.06,1.44,1.33,8.0,1.08
38,06/04/2024,23:30,USA - MLS,Seattle Sounders,CF Montreal,1.65,3.75,5.5,1.93,1.91,1.91,1.05,1.36,1.29,6.5,1.11
