,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,10/03/2024,00:00,Club America,U.A.N.L.- Tigres,1.75,3.75,4.75,2.0,1.85,1.8,1.95,2.3,1.1,0.594,1.7,1.3453624,0.882,0.5714286,0.26666668,0.21052632,0.5,0.5405405,0.45363465,0.6,2.445,1,0.8656
2,SOUTH KOREA - K LEAGUE 1,10/03/2024,02:00,Jeju Utd,Daejeon,2.1,3.25,3.6,2.05,1.75,1.8,1.91,1.2,0.9797959,1.125,0.7,0.9,1.081,0.47619048,0.30769232,0.2777778,0.4878049,0.5714286,0.24680138,0.5,1.88,1,0.5025
3,AUSTRALIA - A-LEAGUE,10/03/2024,03:00,Sydney FC,Brisbane Roar,1.55,5.0,4.75,1.36,3.1,1.44,2.63,1.9,1.3747727,0.744,1.1,1.3,0.489,0.6451613,0.2,0.21052632,0.7352941,0.32258064,0.5894201,0.8,2.675,1,1.0
4,SOUTH KOREA - K LEAGUE 1,10/03/2024,04:30,Gwangju FC,Gangwon,1.95,3.2,4.2,2.5,1.5,2.2,1.62,1.6,1.2,0.914,1.1,1.0440307,1.611,0.51282054,0.3125,0.23809524,0.4,0.6666667,0.32729378,0.5,2.244,1,0.6364
5,SOUTH KOREA - K LEAGUE 2,10/03/2024,04:30,Seongnam,Ansan Greeners,1.6,3.8,4.75,1.8,2.0,1.83,1.83,1.2,1.2489996,0.726,0.8,1.1661904,0.745,0.625,0.2631579,0.21052632,0.5555556,0.5,0.5030653,0.4,2.415,1,0.5156
6,SPAIN - PRIMERA RFEF,10/03/2024,08:00,CF Intercity,Melilla,1.75,3.2,4.33,2.5,1.5,2.38,1.53,1.4,1.1135529,1.445,0.7,1.1874342,1.566,0.5714286,0.3125,0.23094688,0.4,0.6666667,0.39058793,0.7,2.301,1,0.6483
7,POLAND - EKSTRAKLASA,10/03/2024,08:30,Stal Mielec,Ruch Chorzow,1.95,3.3,4.0,2.15,1.67,1.95,1.8,1.8,1.2489996,0.775,0.5,0.5,1.214,0.51282054,0.3030303,0.25,0.4651163,0.5988024,0.31940594,1.3,1.749,1,0.8612
8,BELGIUM - JUPILER PRO LEAGUE,10/03/2024,09:30,Genk,St. Liege,1.65,4.0,5.25,1.73,2.08,1.75,2.0,2.1,1.1357816,0.775,0.7,0.9,0.769,0.6060606,0.25,0.1904762,0.5780347,0.48076922,0.5260054,1.4,2.036,1,0.8419
9,SWITZERLAND - SUPER LEAGUE,10/03/2024,10:15,Servette,Lausanne,1.73,3.6,5.0,1.8,2.0,1.73,2.0,2.6,0.8,0.491,0.4,0.48989794,0.666,0.5780347,0.2777778,0.2,0.5555556,0.5,0.46314347,2.2,1.29,1,0.505
10,ENGLAND - PREMIER LEAGUE,10/03/2024,11:00,West Ham,Burnley,1.67,4.0,4.75,1.73,2.08,1.75,2.0,1.9,1.1357816,0.779,0.4,0.9165151,0.771,0.5988024,0.25,0.21052632,0.5780347,0.48076922,0.49411538,1.5,2.052,1,0.7715
11,POLAND - EKSTRAKLASA,10/03/2024,11:00,Pogon Szczecin,Zaglebie,1.73,3.8,4.5,1.67,2.15,1.67,2.1,1.4,1.356466,0.96,1.0,1.3416408,0.843,0.5780347,0.2631579,0.22222222,0.5988024,0.4651163,0.44845307,0.4,2.698,1,0.9117
12,ENGLAND - PREMIER LEAGUE,10/03/2024,11:00,Brighton,Nottingham,1.75,4.0,4.2,1.65,2.2,1.62,2.2,2.0,1.0,1.003,1.0,1.0954452,1.056,0.5714286,0.25,0.23809524,0.6060606,0.45454547,0.43719274,1.0,2.095,1,0.779
13,MOROCCO - BOTOLA PRO,10/03/2024,12:00,Moghreb Tetouan,Renaissance Zemamra,1.8,3.0,4.5,2.5,1.5,2.25,1.57,1.5,1.024695,1.23,0.8888889,1.1967033,0.523,0.5555556,0.33333334,0.22222222,0.4,0.6666667,0.37416574,0.611,2.221,1,0.5177
14,SPAIN - LALIGA2,10/03/2024,12:15,Levante,Gijon,2.1,3.2,4.0,2.2,1.65,1.91,1.8,1.8,1.2489996,0.781,1.4,1.356466,0.938,0.47619048,0.3125,0.25,0.45454547,0.6060606,0.27545938,0.4,2.605,1,0.6
15,SWITZERLAND - SUPER LEAGUE,10/03/2024,12:30,Young Boys,Basel,1.75,3.5,4.75,1.73,2.08,1.67,2.1,2.3,1.1,0.866,1.1,1.3,0.96,0.5714286,0.2857143,0.21052632,0.5780347,0.48076922,0.43684682,1.2,2.4,1,0.5162
16,SPAIN - PRIMERA RFEF,10/03/2024,13:00,Lugo,Unionistas,2.05,2.9,3.4,2.75,1.4,2.38,1.53,1.4,1.356466,0.822,1.0,1.0954452,1.123,0.4878049,0.3448276,0.29411766,0.36363637,0.71428573,0.21835002,0.4,2.452,1,0.7713
17,AUSTRIA - BUNDESLIGA,10/03/2024,13:00,Wolfsberger AC,Altach,2.05,3.5,3.5,2.05,1.8,1.8,1.95,1.3,1.4177446,0.735,0.7,0.9,1.183,0.4878049,0.2857143,0.2857143,0.4878049,0.5555556,0.26981705,0.6,2.318,1,0.5086
