,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,12/08/2023,09:30,AUSTRIA - 2. LIGA,Lafnitz,Dornbirn,1.76,3.92,4.28,1.74,1.68,2.13,1.01,1.33,1.2,4.9,1.13
2,12/08/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Institute,1.71,3.86,4.25,1.67,1.62,2.23,1.01,1.3,1.18,4.3,1.18
3,12/08/2023,12:00,BELARUS - VYSSHAYA LIGA,FC Gomel,Naftan,1.68,3.8,5.05,2.0,1.93,1.83,1.02,1.41,1.29,6.35,1.07
4,12/08/2023,13:00,SLOVAKIA - NIKE LIGA,Podbrezova,Z. Moravce-Vrable,1.73,3.94,4.44,1.75,1.69,2.11,1.01,1.33,1.2,4.9,1.13
5,12/08/2023,13:30,ENGLAND - PREMIER LEAGUE,Newcastle,Aston Villa,1.75,3.75,4.6,1.73,1.7,2.05,1.04,1.33,1.22,5.0,1.17
6,12/08/2023,13:45,NETHERLANDS - EREDIVISIE,Heerenveen,Waalwijk,1.73,4.0,4.5,1.57,1.57,2.25,1.03,1.29,1.17,4.33,1.2
7,12/08/2023,15:00,ECUADOR - LIGA PRO,Dep. Cuenca,Libertad,1.8,3.75,4.33,1.88,1.8,1.91,1.05,1.36,1.25,6.0,1.13
8,12/08/2023,15:00,CROATIA - HNL,Varazdin,Rudes,1.6,3.6,4.5,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
9,12/08/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,OFK Petrovac,Rudar,1.82,3.3,4.24,1.96,2.04,1.74,1.03,1.39,1.31,6.8,1.07
10,12/08/2023,20:30,USA - USL CHAMPIONSHIP,Tampa Bay,Monterey Bay,1.81,3.54,4.11,1.94,1.8,1.96,1.02,1.38,1.28,6.1,1.08
