,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,pOzr5aJF,17/08/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Riyadh,ROUND 2,1.75,3.5,4.75,1.36,3.0,1.02,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.73,2.0,1.75,2.05,1.2,4.4,11.0,15.0,23.0,51.0,8.0,7.0,15.0,34.0,8.5,9.0,15.0,41.0,13.0,15.0,26.0,41.0,201.0
2,Gt6i2mdo,17/08/2023,16:00,ECUADOR - LIGA PRO,Libertad,Delfin,SECOND STAGE ,2.15,3.5,3.25,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.15,1.68,1.38,3.0,9.0,9.0,15.0,34.0,7.0,6.5,12.0,29.0,9.5,9.5,17.0,41.0,19.0,19.0,29.0,51.0,351.0
3,fwdZKkvC,17/08/2023,17:15,PERU - LIGA 1,Binacional,Cesar Vallejo,CLAUSURA ,1.75,3.7,4.4,1.39,2.88,1.02,9.2,1.27,3.32,1.89,1.85,3.14,1.3,5.9,1.08,1.83,1.93,1.78,2.05,,,8.0,11.0,21.0,61.0,5.5,6.0,13.0,36.0,6.5,6.5,12.0,41.0,10.0,11.0,21.0,61.0,201.0
4,8zHH8kJH,17/08/2023,18:30,ECUADOR - LIGA PRO,U. Catolica,Aucas,SECOND STAGE ,1.91,3.6,4.0,1.36,3.0,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.73,2.0,1.88,1.93,1.26,3.7,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
