Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SPAIN - LALIGA2,18/03/2024,16:30,Andorra,Amorebieta,1.8,3.2,5.25
2,ARGENTINA - PRIMERA NACIONAL,18/03/2024,18:30,Gimnasia Mendoza,Atletico Atlanta,2.25,2.88,3.8
3,JAMAICA - PREMIER LEAGUE,18/03/2024,19:00,Cavalier,Portmore,1.87,3.3,4.0
4,JAMAICA - PREMIER LEAGUE,18/03/2024,21:30,Arnett Gardens,Humble Lions,1.55,3.6,5.9
