,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,01/03/2024,02:00,Anyang,Seongnam,1.95,3.5,3.8,1.9,1.9,1.73,2.0,1.4,1.1135529,0.673,0.9,1.1357816,1.347,0.51282054,0.2857143,0.2631579,0.5263158,0.5263158,0.31860113,0.5,2.249,1,0.511
2,SOUTH KOREA - K LEAGUE 1,01/03/2024,04:30,Jeonbuk,Daejeon,1.8,3.75,4.2,1.85,2.0,1.73,2.0,1.8,1.2489996,0.598,0.5,0.5,1.324,0.5555556,0.26666668,0.23809524,0.5405405,0.5,0.40570796,1.3,1.749,1,0.5846
3,CHINA - SUPER LEAGUE,01/03/2024,09:00,Shanghai Port,Wuhan Three Towns,1.55,4.2,6.0,1.48,2.6,1.57,2.25,1.7,1.3453624,0.89,1.4,1.356466,0.592,0.6451613,0.23809524,0.16666667,0.6756757,0.3846154,0.60220337,0.3,2.702,1,0.8587
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,01/03/2024,11:00,Abha,Al Taee,2.15,3.6,3.1,1.7,2.1,1.62,2.2,1.3,1.4177446,0.832,0.4,0.9165151,1.675,0.4651163,0.2777778,0.32258064,0.5882353,0.47619048,0.22489834,0.9,2.334,1,0.501
5,POLAND - EKSTRAKLASA,01/03/2024,14:00,Cracovia,Warta Poznan,1.75,3.3,4.5,2.25,1.62,2.05,1.7,1.1,1.0440307,0.6,1.3,1.1874342,0.804,0.5714286,0.3030303,0.22222222,0.44444445,0.61728394,0.40831047,-0.2,2.231,1,0.7722
6,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,01/03/2024,14:00,Al Hilal,Al Ittihad,1.44,4.75,6.0,1.4,2.75,1.57,2.25,2.8,0.6,0.773,1.3,1.1874342,0.678,0.6944444,0.21052632,0.16666667,0.71428573,0.36363637,0.6694344,1.5,1.787,1,0.515
7,MOROCCO - BOTOLA PRO,01/03/2024,16:00,Union Touarga,Youssoufia Berrechid,1.8,3.3,4.0,2.3,1.6,2.1,1.67,1.7,1.3453624,0.801,0.2,0.4,0.718,0.5555556,0.3030303,0.25,0.4347826,0.625,0.36075848,1.5,1.745,1,0.5036
8,NETHERLANDS - EERSTE DIVISIE,01/03/2024,16:00,Eindhoven FC,Jong AZ,2.2,3.5,3.2,1.75,2.05,1.62,2.2,0.8,0.8717798,1.191,1.2,1.2489996,0.64,0.45454547,0.2857143,0.3125,0.5714286,0.4878049,0.21111882,-0.4,2.121,1,0.6317
9,NETHERLANDS - EERSTE DIVISIE,01/03/2024,16:00,Helmond,Venlo,2.1,3.5,3.5,1.73,2.08,1.57,2.25,1.5,1.2845232,0.65,1.0,1.0954452,1.022,0.47619048,0.2857143,0.2857143,0.5780347,0.48076922,0.25712973,0.5,2.38,1,0.7287
10,IRELAND - PREMIER DIVISION,01/03/2024,16:45,Galway,Waterford,1.91,3.3,3.8,2.05,1.75,1.91,1.91,3.0,1.3328004e-08,0.929,2.2,1.2489996,0.703,0.5235602,0.3030303,0.2631579,0.4878049,0.5714286,0.31526428,0.8,1.249,1,0.9581
11,IRELAND - PREMIER DIVISION,01/03/2024,16:45,Derry City,St. Patricks,1.6,3.6,5.25,2.05,1.75,2.0,1.75,2.2,0.9797959,0.76,1.9,1.3747727,0.701,0.625,0.2777778,0.1904762,0.4878049,0.5714286,0.51499814,0.3,2.355,1,0.9389
12,IRELAND - PREMIER DIVISION,01/03/2024,16:45,Bohemians,Dundalk,1.85,3.4,3.8,1.98,1.88,1.8,1.95,1.6,1.2,1.128,0.9,1.3747727,0.857,0.5405405,0.29411766,0.2631579,0.5050505,0.5319149,0.33914813,0.7,2.575,1,0.8417
13,BELGIUM - JUPILER PRO LEAGUE,01/03/2024,16:45,Westerlo,Charleroi,2.0,3.4,3.5,1.9,1.95,1.7,2.05,1.3,1.4177446,0.861,0.2,0.4,1.427,0.5,0.29411766,0.2857143,0.5263158,0.51282054,0.27530387,1.1,1.818,1,0.7718
14,ENGLAND - CHAMPIONSHIP,01/03/2024,17:00,West Brom,Coventry,2.1,3.4,3.6,2.03,1.83,1.8,1.91,2.2,1.2489996,0.604,1.5,1.2845232,0.542,0.47619048,0.29411766,0.2777778,0.49261084,0.5464481,0.2574094,0.7,2.534,1,0.6
15,COLOMBIA - PRIMERA A,01/03/2024,18:00,Envigado,Jaguares de Cordoba,2.05,3.3,3.8,2.35,1.57,2.1,1.67,0.9,1.1357816,0.779,0.2,0.4,3.0,0.4878049,0.3030303,0.2631579,0.42553192,0.6369427,0.27855447,0.7,1.536,1,0.8
16,ARGENTINA - COPA DE LA LIGA PROFESIONAL,01/03/2024,21:15,Banfield,Dep. Riestra,2.05,2.9,4.75,2.88,1.4,2.38,1.53,1.8,1.2489996,0.738,2.0,1.264911,0.754,0.4878049,0.3448276,0.21052632,0.3472222,0.71428573,0.32559848,-0.2,2.514,1,0.6
17,MEXICO - LIGA MX,01/03/2024,22:00,Atl. San Luis,Puebla,1.91,3.6,3.8,1.73,2.08,1.67,2.1,1.2,1.4696939,1.009,1.4,1.356466,1.032,0.5235602,0.2777778,0.2631579,0.5780347,0.48076922,0.336661,-0.2,2.826,1,0.8653
