,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-04-11,06:35:00,AUSTRALIA - A-LEAGUE,Melbourne City,Brisbane Roar,1.44,9.0,5.1,34.0,1.2416741
2,2025-04-11,08:35:00,CHINA - SUPER LEAGUE,Meizhou Hakka,Changchun Yatai,2.06,3.8,3.8,18.5,1.2419779
3,2025-04-11,08:35:00,CHINA - SUPER LEAGUE,Shandong Taishan,Shenzhen Xinpengcheng,1.43,7.6,5.2,80.0,1.241978
4,2025-04-11,09:00:00,CHINA - SUPER LEAGUE,Beijing Guoan,Qingdao West Coast,1.47,7.4,4.8,65.0,1.241978
5,2025-04-11,09:30:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Shakhtar Donetsk,3.65,1.32,4.0,1000.0,1.2420863
6,2025-04-11,10:50:00,CROATIA - PRVA NL,Jarun,Vukovar 1991,4.2,1.72,2.68,29.0,1.2421896
7,2025-04-11,11:00:00,SERBIA - PRVA LIGA,Graficar Beograd,Vrsac,1.65,5.1,3.3,36.0,1.2421824
8,2025-04-11,12:30:00,FINLAND - YKKONEN,FC Inter 2,Mikkeli,1.79,3.75,4.8,95.0,1.242183
9,2025-04-11,13:00:00,FINLAND - YKKONEN,Tampere Utd,Atlantis,2.28,2.9,3.95,60.0,1.2421831
10,2025-04-11,13:00:00,HUNGARY - OTP BANK LIGA,DVTK,Kecskemeti TE,2.34,3.0,3.45,65.0,1.2419498
11,2025-04-11,13:23:00,FINLAND - YKKONEN,KuPS Akatemia,JJK Jyvaskyla,2.12,3.15,3.75,75.0,1.2421831
12,2025-04-11,13:30:00,DENMARK - 1ST DIVISION,Hobro,B.93,1.63,5.8,4.4,25.0,1.2420437
13,2025-04-11,13:30:00,GERMANY - 2. BUNDESLIGA,Hamburger SV,Braunschweig,1.41,8.2,5.7,40.0,1.241925
14,2025-04-11,13:30:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,FC Koln,3.8,2.1,3.7,10.5,1.2419546
15,2025-04-11,14:00:00,DENMARK - 1ST DIVISION,Esbjerg,Odense,4.5,1.84,3.9,10.5,1.2421407
16,2025-04-11,14:00:00,TURKEY - SUPER LIG,Samsunspor,Galatasaray,5.2,1.66,4.3,10.5,1.2419415
17,2025-04-11,14:00:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Smouha,2.98,3.15,2.7,65.0,1.2420628
18,2025-04-11,14:00:00,DENMARK - SUPERLIGA,Aalborg,Lyngby,2.44,3.45,3.3,12.0,1.2419938
