,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,03/03/2024,00:30,USA - MLS,San Jose Earthquakes,Los Angeles Galaxy,2.38,3.75,2.75,1.57,1.5,2.5,1.03,1.33,1.17,4.33,1.2
2,03/03/2024,02:00,SOUTH KOREA - K LEAGUE 1,Daegu,Gimcheon Sangmu,2.0,3.2,3.6,2.2,1.91,1.8,1.07,1.44,1.36,9.0,1.07
3,03/03/2024,04:00,HONG KONG - PREMIER LEAGUE,Sham Shui Po,Hong Kong Rangers,11.0,6.8,1.17,1.26,1.72,1.88,36.0,1.14,1.05,2.37,1.45
4,03/03/2024,05:00,INDONESIA - LIGA 1,Persebaya,PSS Sleman,1.78,3.5,4.15,1.82,1.7,1.91,1.02,1.37,1.26,5.85,1.08
5,03/03/2024,07:00,ROMANIA - LIGA 2,Selimbar,Mioveni,2.72,2.87,2.72,2.5,2.05,1.7,1.12,1.62,1.52,7.8,1.05
6,03/03/2024,08:00,SPAIN - PRIMERA RFEF,Melilla,Real Madrid B,3.0,3.1,2.2,2.38,2.2,1.62,1.08,1.57,1.44,8.5,1.05
7,03/03/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Nacional,3.5,3.4,1.91,1.8,1.67,2.1,1.04,1.38,1.22,5.5,1.14
8,03/03/2024,08:30,POLAND - EKSTRAKLASA,LKS Lodz,Puszcza,2.38,3.3,2.63,1.98,1.75,2.0,1.05,1.45,1.29,6.5,1.11
9,03/03/2024,09:00,SCOTLAND - PREMIERSHIP,Hearts,Celtic,7.5,4.5,1.44,1.53,1.75,2.0,1.03,1.32,1.17,4.33,1.22
10,03/03/2024,09:30,ROMANIA - LIGA 1,U. Cluj,FC Botosani,1.57,3.8,5.25,1.93,1.91,1.8,1.05,1.42,1.29,6.5,1.11
14,03/03/2024,10:00,ITALY - SERIE C,Lucchese,Rimini,1.85,3.3,4.2,2.07,1.93,1.78,1.08,1.5,1.37,6.2,1.09
16,03/03/2024,10:00,NORTH MACEDONIA - 1. MFL,KF Gostivar,Brera Strumica,2.18,3.15,3.2,2.27,2.02,1.62,1.07,1.52,1.45,10.0,1.02
15,03/03/2024,10:00,ITALY - SERIE C,Virtus Francavilla,Latina,2.5,2.85,3.05,2.42,2.0,1.72,1.11,1.6,1.5,7.4,1.06
11,03/03/2024,10:00,URUGUAY - PRIMERA DIVISION,Fenix,Boston River,2.3,3.1,3.1,2.3,1.91,1.8,1.08,1.55,1.4,10.0,1.06
13,03/03/2024,10:00,ITALY - SERIE C,Renate,Padova,4.6,3.3,1.78,2.3,2.1,1.65,1.09,1.55,1.44,6.9,1.07
12,03/03/2024,10:00,SPAIN - LALIGA2,Andorra,Valladolid,2.9,3.1,2.63,2.5,2.1,1.67,1.1,1.62,1.5,11.0,1.05
17,03/03/2024,10:30,RUSSIA - PREMIER LEAGUE,Dynamo Moscow,Lokomotiv Moscow,2.29,3.8,3.17,1.77,1.59,2.29,1.01,1.33,1.2,4.7,1.14
18,03/03/2024,11:00,ARMENIA - PREMIER LEAGUE,Ararat Yerevan,BKMA,1.88,3.1,3.9,1.98,1.94,1.82,1.03,1.42,1.31,6.7,1.06
19,03/03/2024,11:00,POLAND - EKSTRAKLASA,Zaglebie,Korona Kielce,2.0,3.2,3.3,2.03,1.8,1.95,1.06,1.47,1.3,7.0,1.1
20,03/03/2024,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Arsenal Tivat,Jedinstvo,2.32,2.82,3.3,2.35,1.98,1.65,1.08,1.57,1.47,10.5,1.02
21,03/03/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,AVS,3.8,2.9,2.0,2.25,1.91,1.8,1.08,1.5,1.36,9.0,1.07
22,03/03/2024,12:00,SPAIN - PRIMERA RFEF,Linares,Sanluqueno,2.2,3.1,2.9,2.38,2.1,1.67,1.08,1.55,1.44,8.5,1.05
23,03/03/2024,12:00,MOROCCO - BOTOLA PRO,Jeunesse Sportive Soualem,Moghreb Tetouan,3.0,3.0,2.2,2.4,2.1,1.67,1.1,1.55,1.44,11.0,1.05
24,03/03/2024,12:15,SPAIN - LALIGA2,Tenerife,Mirandes,2.0,3.2,4.2,2.88,2.38,1.53,1.11,1.65,1.57,15.0,1.03
25,03/03/2024,12:15,MALTA - PREMIER LEAGUE,Floriana,Gudja,1.08,8.0,23.0,1.42,3.0,1.29,1.01,1.21,1.19,3.05,1.28
28,03/03/2024,12:30,PORTUGAL - LIGA PORTUGAL,Portimonense,Vizela,2.55,3.25,2.88,2.05,1.8,1.95,1.07,1.47,1.33,8.0,1.08
29,03/03/2024,12:30,IVORY COAST - LIGUE 1,SOL,Stella Adjame,3.7,3.05,1.95,2.57,2.19,1.64,1.08,1.53,1.5,11.0,1.01
27,03/03/2024,12:30,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Tondela,2.8,2.8,2.55,2.5,2.1,1.67,1.11,1.6,1.44,11.0,1.05
26,03/03/2024,12:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Yverdon,1.83,3.75,4.33,1.67,1.62,2.2,1.04,1.35,1.2,5.0,1.17
30,03/03/2024,13:00,RUSSIA - PREMIER LEAGUE,Baltika,Sochi,2.52,3.29,3.19,2.51,2.03,1.75,1.06,1.53,1.44,8.8,1.02
31,03/03/2024,13:00,AUSTRIA - BUNDESLIGA,BW Linz,Austria Vienna,3.6,3.3,2.05,2.03,1.8,1.95,1.06,1.45,1.3,7.0,1.1
32,03/03/2024,13:00,AUSTRIA - BUNDESLIGA,Altach,LASK,3.75,3.5,1.95,2.05,1.91,1.91,1.06,1.45,1.33,8.0,1.08
33,03/03/2024,13:00,AUSTRIA - BUNDESLIGA,Sturm Graz,Wolfsberger AC,1.73,4.0,4.5,1.83,1.8,1.95,1.04,1.39,1.25,6.0,1.13
34,03/03/2024,13:00,CAMEROON - ELITE ONE,Union Douala,Dynamo Douala,3.1,3.15,2.12,2.12,1.9,1.86,1.05,1.45,1.38,8.0,1.05
35,03/03/2024,13:30,SLOVENIA - PRVA LIGA,Radomlje,Bravo,2.72,3.05,2.62,2.15,1.83,1.87,1.09,1.52,1.39,6.5,1.08
36,03/03/2024,13:30,SENEGAL - LIGUE 1,Pikine,Linguere,2.05,2.75,3.9,3.2,2.57,1.48,1.14,1.7,1.72,11.0,1.01
