,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,17/12/2023,03:00,AUSTRALIA - A-LEAGUE,Melbourne City,Central Coast Mariners,1.91,4.0,3.6,1.48,1.5,2.5,1.03,1.25,1.14,3.75,1.29
2,17/12/2023,05:00,INDONESIA - LIGA 1,Persis Solo,Dewa United,2.0,3.45,3.35,1.7,1.6,2.07,10.5,1.32,1.23,4.95,1.12
3,17/12/2023,07:30,THAILAND - THAI LEAGUE 1,Police Tero,Sukhothai,2.18,3.45,3.05,1.7,1.57,2.25,1.04,1.35,1.23,4.4,1.17
4,17/12/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,Vilaverdense,Leixoes,2.88,3.2,2.5,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
5,17/12/2023,08:00,INDIA - I-LEAGUE,TRAU FC,Namdhari,2.75,3.6,2.25,1.53,1.47,2.35,1.01,1.26,1.14,3.55,1.21
6,17/12/2023,08:15,NETHERLANDS - EREDIVISIE,Almere City,Vitesse,2.3,3.5,3.0,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
7,17/12/2023,09:15,VIETNAM - V.LEAGUE 1,Viettel,Hanoi FC,2.27,3.25,2.92,2.05,1.85,1.75,1.04,1.45,1.36,7.4,1.04
8,17/12/2023,10:00,ITALY - SERIE C,Novara,Triestina,3.85,3.2,1.98,2.07,1.85,1.85,1.08,1.5,1.36,6.1,1.09
9,17/12/2023,10:15,SWITZERLAND - SUPER LEAGUE,Winterthur,Lausanne,2.7,3.5,2.6,1.57,1.44,2.63,1.03,1.29,1.17,4.0,1.22
10,17/12/2023,10:30,NETHERLANDS - EREDIVISIE,Heracles,Feyenoord,12.0,7.0,1.22,1.33,1.75,2.0,1.01,1.18,1.08,2.75,1.4
13,17/12/2023,11:00,ENGLAND - PREMIER LEAGUE,Brentford,Aston Villa,3.1,3.6,2.2,1.75,1.67,2.1,1.04,1.33,1.25,5.5,1.14
12,17/12/2023,11:00,ENGLAND - PREMIER LEAGUE,Arsenal,Brighton,1.44,5.0,6.0,1.57,1.75,2.0,1.03,1.29,1.2,4.33,1.22
11,17/12/2023,11:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,Maritimo,3.5,3.4,2.05,2.1,1.83,1.83,1.06,1.44,1.33,8.0,1.08
14,17/12/2023,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Deinze,St. Liege U23,1.33,5.5,7.5,1.57,1.83,1.83,1.03,1.25,1.17,4.0,1.22
15,17/12/2023,12:00,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,KV Mechelen,1.33,5.0,9.0,1.62,1.95,1.8,1.03,1.29,1.18,4.5,1.18
16,17/12/2023,12:45,NETHERLANDS - EREDIVISIE,Ajax,Zwolle,1.25,6.5,9.5,1.33,1.75,2.0,1.01,1.2,1.1,3.0,1.36
17,17/12/2023,13:30,ENGLAND - PREMIER LEAGUE,Liverpool,Manchester Utd,1.33,5.75,7.5,1.33,1.62,2.2,1.01,1.2,1.1,3.0,1.4
18,17/12/2023,13:30,QATAR - QSL,Al-Sadd,Al Arabi,1.31,5.5,7.3,1.34,1.62,2.18,1.02,1.21,1.11,2.8,1.38
19,17/12/2023,14:30,BELGIUM - JUPILER PRO LEAGUE,Antwerp,Anderlecht,1.91,3.5,3.8,1.93,1.75,2.0,1.05,1.4,1.29,6.5,1.11
20,17/12/2023,15:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Mafra,3.4,3.5,2.05,1.93,1.73,2.0,1.05,1.4,1.29,6.5,1.11
21,17/12/2023,15:00,PORTUGAL - LIGA PORTUGAL,Famalicao,Estoril,2.2,3.25,3.3,2.03,1.75,2.0,1.06,1.4,1.3,7.0,1.1
22,17/12/2023,16:00,NETHERLANDS - EREDIVISIE,AZ Alkmaar,PSV,4.5,3.75,1.8,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
23,17/12/2023,16:45,ITALY - SERIE C,Ancona,Pescara,3.0,3.8,2.05,1.57,1.53,2.32,1.03,1.31,1.19,3.95,1.21
24,17/12/2023,17:30,PORTUGAL - LIGA PORTUGAL,Braga,Benfica,3.0,3.3,2.3,1.7,1.53,2.38,1.04,1.3,1.2,5.0,1.17
