,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,BTTS Sim,10/12/2023,10:15,SWITZERLAND - SUPER LEAGUE,Lugano,Winterthur,1.75,4.2,4.0,1.57,2.35,1.57,2.25,A,D,H
2,OVER2_5,10/12/2023,10:30,NETHERLANDS - EREDIVISIE,Fortuna Sittard,RKC Waalwijk,1.85,3.75,4.0,1.75,2.05,1.67,2.1,H,A,A
3,OVER2_5,10/12/2023,13:30,ENGLAND - PREMIER LEAGUE,Tottenham,Newcastle,2.1,3.8,3.2,1.53,2.4,1.5,2.5,A,H,A
4,OVER2_5,10/12/2023,14:30,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,St. Liege,1.57,4.0,5.5,1.67,2.15,1.7,2.05,A,H,H
