,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,27/01/2024,05:45,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Brisbane Roar,1.4,5.25,6.0,1.4,1.57,2.25,1.01,1.22,1.13,3.4,1.33
13,27/01/2024,12:00,ENGLAND - LEAGUE TWO,Notts Co,Barrow,2.05,3.6,3.5,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
12,27/01/2024,12:00,ENGLAND - LEAGUE TWO,Morecambe,Colchester,2.3,3.5,3.0,1.8,1.62,2.2,1.04,1.36,1.22,5.5,1.14
11,27/01/2024,12:00,SCOTLAND - LEAGUE ONE,Stirling,Kelty Hearts,2.25,3.4,2.75,1.95,1.73,2.0,1.05,1.4,1.29,6.0,1.11
10,27/01/2024,12:00,SCOTLAND - LEAGUE TWO,Spartans,Clyde,1.62,3.6,5.25,1.75,1.8,1.91,1.04,1.33,1.22,5.0,1.14
9,27/01/2024,12:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Bonnyrigg Rose,2.25,3.3,2.88,2.08,1.83,1.83,1.06,1.44,1.33,7.0,1.08
7,27/01/2024,12:00,SCOTLAND - PREMIERSHIP,Kilmarnock,Hibernian,1.95,3.4,4.0,2.05,1.91,1.91,1.06,1.44,1.33,7.0,1.1
8,27/01/2024,12:00,ENGLAND - CHAMPIONSHIP,Birmingham,Middlesbrough,2.87,3.5,2.4,1.9,1.7,2.07,1.06,1.42,1.3,5.8,1.14
6,27/01/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,H&W Welders,Newington,1.75,3.85,3.8,1.47,1.47,2.32,1.01,1.23,1.13,3.3,1.24
5,27/01/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dundela,Portadown,2.45,3.6,2.45,1.55,1.5,2.27,1.02,1.28,1.16,3.65,1.19
4,27/01/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ards,Institute,2.6,3.7,2.3,1.47,1.42,2.47,1.01,1.24,1.14,3.3,1.24
3,27/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Raith,Inverness,1.7,3.8,4.0,1.83,1.83,1.83,1.04,1.36,1.25,5.0,1.14
2,27/01/2024,12:00,SCOTLAND - LEAGUE ONE,Annan,Edinburgh City,1.22,5.75,11.0,1.36,1.73,2.0,21.0,1.2,1.1,3.0,1.36
14,27/01/2024,12:00,ENGLAND - LEAGUE TWO,Crewe,Salford,2.0,3.75,3.5,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
15,27/01/2024,14:00,SWITZERLAND - SUPER LEAGUE,Lausanne Ouchy,Winterthur,2.5,3.5,2.7,1.67,1.53,2.38,1.03,1.3,1.2,5.0,1.17
16,27/01/2024,14:00,SWITZERLAND - SUPER LEAGUE,Servette,Yverdon,1.44,4.5,7.0,1.53,1.67,2.1,1.03,1.25,1.14,4.0,1.22
17,27/01/2024,14:15,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Lierse K.,2.0,3.8,3.25,1.57,1.53,2.38,1.03,1.29,1.17,4.0,1.22
18,27/01/2024,14:30,ITALY - SERIE C,Pescara,Sestri Levante,1.42,4.45,6.8,1.62,1.82,1.9,1.04,1.33,1.2,4.1,1.2
19,27/01/2024,14:45,NETHERLANDS - EREDIVISIE,Waalwijk,Sparta Rotterdam,2.45,3.75,2.63,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
20,27/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Basel,Young Boys,3.6,3.5,1.95,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
21,27/01/2024,17:00,NETHERLANDS - EREDIVISIE,Heracles,Ajax,6.0,5.0,1.45,1.4,1.62,2.2,1.02,1.25,1.11,3.4,1.3
22,27/01/2024,18:00,PANAMA - LPF,Potros del Este,Alianza,2.67,3.0,2.62,2.18,1.87,1.75,1.04,1.5,1.4,9.0,1.03
23,27/01/2024,20:00,MEXICO - LIGA MX,Cruz Azul,Mazatlan FC,1.6,4.2,4.75,1.6,1.67,2.1,1.03,1.29,1.18,4.33,1.2
24,27/01/2024,20:00,MEXICO - LIGA MX,Club Leon,Santos Laguna,1.83,3.8,4.2,1.53,1.5,2.5,1.03,1.25,1.14,4.0,1.22
25,27/01/2024,21:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,Saprissa,4.5,3.8,1.6,1.75,1.8,1.91,1.04,1.33,1.22,5.5,1.14
26,27/01/2024,22:00,MEXICO - LIGA MX,Monterrey,Atl. San Luis,1.57,4.2,5.5,1.73,1.8,1.95,1.04,1.33,1.22,5.5,1.14
27,27/01/2024,23:00,COSTA RICA - PRIMERA DIVISION,Zeledon,San Carlos,3.8,3.4,1.8,1.85,1.8,1.91,1.05,1.36,1.25,6.0,1.13
