,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,31/07/2023,13:00,POLAND - DIVISION 1,GKS Katowice,Chrobry Glogow,1.8,3.4,4.2,1.9,1.8,1.91
2,31/07/2023,15:00,PERU - LIGA 1,Sport Boys,FBC Melgar,3.8,3.4,2.0,2.1,1.91,1.8
3,31/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Libertad Gran Mamore,Nacional Potosi,2.63,3.6,2.55,1.8,1.67,2.1
4,31/07/2023,21:10,ARGENTINA - PRIMERA NACIONAL,All Boys,Defensores Unidos,2.2,3.0,3.8,2.88,2.38,1.53
5,31/07/2023,22:20,COLOMBIA - PRIMERA A,Junior,Bucaramanga,1.75,3.5,5.0,2.08,2.0,1.73
