League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
English National League,2024-03-05,16:45:00,Southend,Wealdstone,1.5,7.2,4.4,3.2,1.31,1.46,2.66,1.11,6.0,4.0,1.04,4.0,1.24,2.06,1.73,1.14,5.6,1.91,1.83,14.0,21.0,9.8,10.5,7.4,9.4,25.0,10.5,7.8,9.0,13.5,9.8,11.5,13.5,30.0,10.5,5.7,5.1,5.3,0.6666667,0.22727273,0.1388889,0.5780347,0.4854369,0.5235602,0.5464481,2.9333334,4.8,0.3409091,1.6363636,0.20833333,0.6111111,0.39318183,0.46818182,0.6703994,0.4915254,0.6551724,0.2413793,0.43556282,0.20833333,1.6363636,0.3409091,0.867052,4.1618495,0.39318183,0.90575916,13.1,-0.22137405,0.21374045,0.114503816,0.5496183,0.65270525,2.8501463,0.7214063,6.981404,55.40771,0.46669048,-9.369385,6.981404,2.8,2.9,1,1.0
English National League,2024-03-05,16:45:00,Barnet,Rochdale,1.61,5.3,4.3,3.3,1.25,1.59,2.32,1.15,4.8,19.5,1.03,3.0,1.03,2.58,1.54,1.25,3.9,1.6,2.26,4.5,5.0,4.9,5.1,10.0,9.2,4.7,4.9,10.0,8.4,4.5,4.9,14.0,12.5,4.6,5.0,3.1,4.8,5.3,0.621118,0.23255815,0.18867925,0.64935064,0.3875969,0.625,0.44247788,2.6708074,3.2919254,0.37441862,1.2325581,0.30377358,0.8113208,0.35813954,0.6,0.55932534,0.45516074,0.5340087,0.104166664,0.47260273,0.30377358,1.2325581,0.37441862,1.0454545,3.4415584,0.35813954,0.9625,11.21,-0.23996432,0.08920607,0.14362177,0.47279215,0.51072556,1.9084113,0.59808606,4.6746335,53.369404,1.4707822,-27.474432,4.6746335,1.0,2.69,1,1.0
English National League,2024-03-05,16:45:00,Altrincham,Dorking Wanderers,1.5,5.9,4.6,3.5,1.26,1.56,2.38,1.14,5.0,19.0,1.03,2.38,1.03,2.38,1.57,1.22,4.2,1.73,2.24,4.1,4.2,4.2,4.2,9.6,9.2,4.2,4.2,9.2,3.65,4.2,4.2,12.5,12.0,3.65,3.95,2.6,4.2,4.0,0.6666667,0.2173913,0.16949153,0.6369427,0.42016807,0.5780347,0.44642857,3.0666666,3.9333334,0.32608697,1.2826087,0.2542373,0.779661,0.34130436,0.5173913,0.63766146,0.5081967,0.5945946,0.123809524,0.4910859,0.2542373,1.2826087,0.32608697,0.955414,3.7579618,0.34130436,0.90751445,12.0,-0.25833333,0.108333334,0.125,0.49166667,0.56513274,2.260531,0.6513564,5.537147,57.17146,1.1455129,-22.047947,5.537147,1.3,3.1,1,1.0
English National League,2024-03-05,16:45:00,Woking,Kidderminster,2.6,3.05,3.05,2.54,1.45,1.32,3.15,1.06,9.6,9.0,1.09,2.9,1.45,1.65,2.36,1.06,4.5,1.98,1.89,4.6,4.8,6.2,5.5,4.5,6.6,5.4,5.3,5.9,5.3,5.9,7.4,7.0,6.8,5.5,7.8,6.8,5.4,4.2,0.3846154,0.32786885,0.32786885,0.42372882,0.6060606,0.5050505,0.52910054,1.1730769,1.1730769,0.852459,1.0,0.852459,1.0,0.7737705,0.5409836,0.07713892,0.07964602,0.07964602,0.0,0.12754159,0.852459,1.0,0.852459,1.101695,1.2923728,0.7737705,1.1919192,8.7,-0.05172414,0.0,0.29885057,0.3505747,0.089588836,0.25980762,0.124182895,0.6363961,12.680384,1.0040916,19.544863,0.6363961,0.0,0.45,1,1.0
English National League,2024-03-05,16:45:00,Oldham,Bromley,2.22,3.25,3.2,2.72,1.45,1.35,3.15,1.07,8.6,9.6,1.07,3.1,1.37,1.7,2.1,1.08,3.85,1.83,1.89,9.2,9.6,16.0,5.2,3.85,6.4,11.0,5.1,10.5,9.6,4.8,5.1,5.4,21.0,5.1,5.4,4.5,4.9,5.3,0.45045045,0.3125,0.30769232,0.47619048,0.5882353,0.5464481,0.52910054,1.4414414,1.463964,0.69375,1.015625,0.6830769,0.9846154,0.65625,0.53125,0.18547575,0.18081181,0.18829982,0.007751938,0.20754717,0.6830769,1.015625,0.69375,1.0571429,1.5476191,0.65625,1.1475409,8.67,-0.11303345,0.0057670125,0.25605536,0.37485582,0.20096032,0.5807753,0.22921605,1.4226032,26.104855,0.56568545,11.309933,1.4226032,0.05,0.98,1,1.0
English National League,2024-03-05,16:45:00,York City,AFC Fylde,2.24,2.94,3.7,3.35,1.33,1.53,2.46,1.14,6.2,14.5,1.03,4.5,1.22,2.24,1.65,1.17,5.3,1.6,2.42,5.2,5.1,5.7,6.2,5.0,4.3,4.8,5.9,5.2,4.5,5.0,6.0,6.0,5.5,5.9,6.6,4.9,5.6,7.0,0.44642857,0.27027026,0.34013605,0.6060606,0.44642857,0.625,0.41322315,1.6517857,1.3125,0.6054054,0.7945946,0.7619048,1.2585034,0.44594595,0.6054054,0.20559606,0.24579124,0.13513513,0.11445783,0.38317758,0.7619048,0.7945946,0.6054054,1.3575758,1.7818182,0.44594595,1.03125,8.88,-0.16441442,-0.08558559,0.25225225,0.3310811,0.24669103,0.7302055,0.33645406,1.7886307,36.129444,0.834386,-16.43606,1.7886307,0.76,1.46,1,1.0
English League 2,2024-03-05,16:45:00,AFC Wimbledon,Grimsby,1.98,4.2,3.65,2.74,1.41,1.42,2.72,1.11,6.8,12.5,1.06,3.75,1.33,1.92,2.02,1.12,7.6,1.86,2.08,11.5,14.0,26.0,17.0,8.4,7.6,15.5,32.0,11.0,9.6,17.5,15.5,21.0,19.5,32.0,26.0,12.5,15.0,9.6,0.5050505,0.2739726,0.23809524,0.4950495,0.5208333,0.53763443,0.48076922,1.8434343,2.121212,0.54246575,1.150685,0.47142857,0.86904764,0.55342466,0.5260274,0.3489204,0.29662523,0.3592233,0.070063695,0.28747794,0.47142857,1.150685,0.54246575,0.980198,2.079208,0.55342466,1.0860215,9.83,-0.1698881,0.05595117,0.20142421,0.42726347,0.35283682,1.1561286,0.38277525,2.8319252,39.86188,0.14142136,2.8624053,2.8319252,0.55,1.67,1,1.0
English League 2,2024-03-05,16:45:00,Morecambe,Crawley Town,2.26,3.3,3.7,2.9,1.31,1.51,2.42,1.14,6.0,14.0,1.05,4.4,1.26,2.16,1.79,1.16,5.7,1.67,2.4,15.0,14.0,21.0,40.0,11.0,8.0,13.0,30.0,14.0,10.0,7.6,36.0,12.0,20.0,23.0,26.0,12.5,21.0,6.0,0.44247788,0.27027026,0.3030303,0.5586592,0.46296296,0.5988024,0.41666666,1.6371682,1.460177,0.6108108,0.8918919,0.6848485,1.1212121,0.48378378,0.5837838,0.2205168,0.24161074,0.18705036,0.057142857,0.34790528,0.6848485,0.8918919,0.6108108,1.2625698,1.8435755,0.48378378,1.0718563,9.26,-0.15550756,-0.043196544,0.24406047,0.3563715,0.2408183,0.7433259,0.32147807,1.8207691,35.753887,0.52325904,-10.481218,1.8207691,0.4,1.44,1,1.0
English Championship,2024-03-05,17:00:00,Ipswich,Bristol City,1.61,6.4,4.4,3.25,1.39,1.48,2.8,1.12,7.0,14.0,1.06,4.2,1.29,2.1,1.85,1.15,6.4,1.93,1.99,14.5,19.5,38.0,44.0,8.2,9.2,21.0,36.0,9.0,9.6,21.0,40.0,13.5,15.0,30.0,100.0,8.2,70.0,220.0,0.621118,0.22727273,0.15625,0.5405405,0.47619048,0.5181347,0.5025126,2.7329192,3.9751554,0.3659091,1.4545455,0.2515625,0.6875,0.42045453,0.47727272,0.6105674,0.46422628,0.5980025,0.18518518,0.408,0.2515625,1.4545455,0.3659091,0.87027025,3.4594595,0.42045453,0.9585492,12.41,-0.22481869,0.16116035,0.12973408,0.51571316,0.5815874,2.4058332,0.63754886,5.8930635,54.36531,0.35355338,-7.125016,5.8930635,2.0,2.79,1,1.0
Colombian Primera B,2024-03-05,21:40:00,Leones FC,Llaneros FC,3.1,2.4,3.1,2.32,1.41,1.38,2.88,1.09,8.4,9.6,1.06,3.25,1.32,1.76,1.96,1.09,7.8,1.75,1.64,2.1,8.4,2.46,2.46,2.08,3.9,4.7,2.28,2.62,11.5,2.42,2.42,1.71,2.32,1.71,1.71,1.71,1.71,1.71,0.32258064,0.32258064,0.41666666,0.5102041,0.5681818,0.5714286,0.6097561,1.0,0.7741935,1.0,0.7741935,1.2916666,1.2916666,0.63225806,0.56774193,0.12531006,0.0,0.12727273,0.12727273,0.22529644,1.2916666,0.7741935,1.0,1.5816326,1.2244898,0.63225806,1.12,8.6,0.0,-0.08139535,0.3604651,0.27906978,0.14098088,0.40414518,0.2123916,0.98994946,0.0,0.28284273,5.710593,0.98994946,0.7,0.0,1,1.0
