,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SPAIN - LALIGA2,01/09/2023,14:30,Alcorcon,Ferrol,2.25,3.1,3.5,2.7,1.44,2.2,1.04,1.62,1.2,0.6,1.1,0.8,0.44444445,0.32258064,0.2857143,0.37037036,0.6944444,0.962,0.1932887,0.1,-0.2,0,0.5375
2,BELGIUM - CHALLENGER PRO LEAGUE,01/09/2023,15:00,Waregem,Dender,1.7,4.0,4.0,1.5,2.5,1.53,1.25,2.38,1.7,2.6,1.4,1.8,0.5882353,0.25,0.25,0.6666667,0.4,0.8,0.43955287,0.3,0.8,0,0.849
3,BELGIUM - CHALLENGER PRO LEAGUE,01/09/2023,15:00,Anderlecht U23,Genk U23,2.25,3.6,2.7,1.5,2.5,1.44,1.25,2.63,1.2,2.3,0.9,1.4,0.44444445,0.2777778,0.37037036,0.6666667,0.4,0.8,0.1872095,0.3,0.9,0,0.5633
4,ARGENTINA - COPA DE LA LIGA PROFESIONAL,01/09/2023,21:00,Central Cordoba,Platense,2.3,2.8,3.75,2.88,1.4,2.25,1.03,1.57,0.8,0.6,0.7,1.2,0.4347826,0.35714287,0.26666668,0.3472222,0.71428573,0.971,0.1946917,0.1,-0.6,0,0.8594
