,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-30,07:30:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Seongnam,1.51,6.8,4.6,30.0,1.235119
2,2024-10-30,07:30:00,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Asan,2.16,3.5,3.6,14.5,1.2351164
3,2024-10-30,07:30:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Gyeongnam,3.55,2.16,3.55,11.0,1.2351191
4,2024-10-30,11:00:00,EGYPT - PREMIER LEAGUE,Haras El Hodood,Smouha,3.95,2.3,2.84,8.6,1.2352262
5,2024-10-30,12:00:00,SLOVAKIA - NIKE LIGA,Skalica,Slovan Bratislava,4.5,1.5,4.5,12.5,1.235134
6,2024-10-30,14:00:00,SLOVAKIA - NIKE LIGA,Trnava,KFC Komarno,1.42,7.6,4.7,34.0,1.2351339
7,2024-10-30,14:00:00,NETHERLANDS - EREDIVISIE,Feyenoord,Ajax,2.0,4.2,3.7,19.0,1.2347846
8,2024-10-30,14:30:00,ITALY - SERIE A,Venezia,Udinese,2.8,2.94,3.25,10.5,1.2347599
9,2024-10-30,14:30:00,ITALY - SERIE A,Empoli,Inter,8.6,1.48,4.7,8.0,1.2347597
10,2024-10-30,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Tomayapo,1.39,4.1,3.05,1000.0,1.2352334
11,2024-10-30,16:45:00,SCOTLAND - PREMIERSHIP,Ross County,Hibernian,3.7,2.24,3.4,8.8,1.2346951
12,2024-10-30,16:45:00,SCOTLAND - PREMIERSHIP,St. Mirren,St Johnstone,2.02,4.3,3.5,14.0,1.2346948
13,2024-10-30,16:45:00,SCOTLAND - PREMIERSHIP,Dundee Utd,Motherwell,2.32,3.35,3.4,13.5,1.2346933
14,2024-10-30,16:45:00,SCOTLAND - PREMIERSHIP,Hearts,Kilmarnock,1.99,4.1,3.65,15.5,1.234695
15,2024-10-30,16:45:00,ITALY - SERIE A,Juventus,Parma,1.49,7.4,5.0,30.0,1.2347598
16,2024-10-30,16:45:00,ITALY - SERIE A,Atalanta,Monza,1.32,12.0,6.0,44.0,1.2347596
17,2024-10-30,16:45:00,SCOTLAND - PREMIERSHIP,Celtic,Dundee FC,1.12,34.0,12.0,130.0,1.2346952
18,2024-10-30,17:00:00,SCOTLAND - PREMIERSHIP,Aberdeen,Rangers,4.2,1.95,3.85,9.8,1.2346934
19,2024-10-30,17:00:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,Bolivar,3.6,2.08,2.86,32.0,1.2352453
20,2024-10-30,18:00:00,VENEZUELA - LIGA FUTVE,Monagas,Carabobo,2.02,3.95,3.15,14.5,1.2352374
21,2024-10-30,19:00:00,BRAZIL - SERIE A,Internacional,Flamengo RJ,1.92,5.1,3.45,14.0,1.2349232
22,2024-10-30,19:00:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Royal Pari,2.22,3.55,3.45,14.0,1.2352406
23,2024-10-30,20:30:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,La Guaira,2.46,3.05,3.1,13.0,1.2352455
