Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,FIJI - PREMIER LEAGUE,13/09/2023,00:00,Rewa,Tailevu Naitasiri,1.37,4.55,6.2
2,ALBANIA - SUPERLIGA,13/09/2023,11:00,Egnatia,Erzeni,1.78,3.25,4.2
3,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,13/09/2023,13:30,Zrinjski,Posusje,1.22,5.8,10.25
4,COLOMBIA - PRIMERA A,13/09/2023,22:20,Atl. Nacional,La Equidad,1.75,3.75,4.0
