,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,23/09/2024,05:30,INDONESIA - LIGA 1,Persib Bandung,Persija Jakarta,1.88,3.15,4.15,1.82,1.62,2.02
2,23/09/2024,05:30,INDONESIA - LIGA 1,Persis Solo,Persik Kediri,1.85,3.25,4.2,1.7,1.57,2.1
3,23/09/2024,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Batumi,Dinamo Tbilisi,1.88,3.25,3.65,1.93,1.81,1.95
4,23/09/2024,14:00,BULGARIA - PARVA LIGA,Arda,Botev Plovdiv,2.55,3.4,2.63,2.15,1.83,1.83
5,23/09/2024,14:00,SWEDEN - SUPERETTAN,Sundsvall,Oster,4.33,3.75,1.7,1.73,1.7,2.05
6,23/09/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,De Graafschap,2.6,3.8,2.4,1.4,1.33,3.25
7,23/09/2024,15:15,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Schaffhausen,2.2,3.6,2.87,1.55,1.47,2.5
8,23/09/2024,17:15,PERU - LIGA 1,Cajamarca,Carlos Mannucci,1.53,3.8,6.0,1.83,1.83,1.83
