,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-09-08,07:30,Gimcheon Sangmu,Gangwon,2.05,3.4,3.3,1.93,1.93,1.73,2.0,2.3636363,1.06794,0.45182076,0.58680874,0.32480258,0.55350673,0.3326846,0.114022344,0.34273407,1.8181819,1.0285189,0.56568545,0.6363636,0.97912085,1.5386186,1.1818181,1.2662171,1.0714145,0.44888687,0.07994181,1.1335343,3.4710743,0.538748,0.5206612,1.1967033,1.5454545,1.3726971,0.88821584,0.4855166,0.48129314,0.99130106,0.5186085,0.112379394,0.21669409,1.0909091,0.9958592,0.91287094,1.4545455,0.9875255,0.6789238,-0.36363637,1.6109132,-4.4300113,0.3261866,0.05051415,1.0909091,0.9958592,1.5867769,0.9052317,0.4878049,0.29411766,0.3030303,0.5181347,0.5181347,0.5780347,0.5,1.6585366,1.6097561,0.60294116,0.9705882,0.6212121,1.030303,0.56764704,0.56764704,0.24686368,0.24770643,0.23364486,0.014925373,0.27579737,0.6212121,0.9705882,0.60294116,1.0621761,1.7098446,0.56764704,1.1156069,8.75,0.818,2.441,-0.15428571,-0.011428571,0.23428571,0.37714285,0.25790364,0.75221896,0.2950493,1.8425525,34.01935,0.0,0.0,1.7664449,1.3968958,1.2645502,0.79079497,1.8425525,0.1,1.35,1,0.8125
2,SOUTH KOREA - K LEAGUE 1,2024-09-08,07:30,Jeonbuk,Gwangju FC,2.7,3.4,2.4,1.85,2.0,1.62,2.2,1.0909091,0.9958592,0.91287094,0.46230185,0.21171142,0.45795065,0.37328655,0.11454223,0.306848,1.5454545,0.6555548,0.4241825,1.9090909,1.3111095,0.6867717,-0.36363637,1.2984415,-3.5707142,0.48116532,0.076981045,1.01331,2.107438,0.48074016,1.3884298,1.8027756,0.90909094,1.3111095,1.4422206,0.40728775,0.31376493,0.7703765,0.48716447,0.12136941,0.24913438,1.0909091,0.8999541,0.8249579,1.4545455,0.78202957,0.53764534,-0.36363637,1.1499192,-3.1622777,0.38397142,0.07890518,0.9917355,0.98994946,3.1735537,0.3584302,0.37037036,0.29411766,0.41666666,0.5405405,0.5,0.61728394,0.45454547,1.2592592,0.8888889,0.7941176,0.7058824,1.125,1.4166666,0.5441176,0.5882353,0.1402007,0.114754096,0.05882353,0.1724138,0.2952381,1.125,0.7058824,0.7941176,1.4594594,1.2972972,0.5441176,1.1419753,8.5,0.182,2.307,-0.08235294,-0.11764706,0.31764707,0.28235295,0.18111534,0.51316017,0.24965456,1.2569805,19.290047,0.21213204,-4.289153,1.5277778,1.6203704,0.94285715,1.060606,1.2569805,1.0,0.7,1,0.5031
3,THAILAND - THAI LEAGUE 1,2024-09-08,09:00,Bangkok Utd,Prachuap,1.42,4.45,6.5,1.7,2.07,1.9,1.8,1.8181819,1.1134044,0.61237246,0.325251,0.26518205,0.815315,0.4806278,0.25907713,0.53903896,2.4545455,1.8763425,0.7644358,0.72727275,0.74965554,1.0307764,1.7272727,2.2998383,1.3314853,0.7270285,0.107100636,1.5907869,5.578512,0.82559067,0.9917355,0.5497474,0.45454547,0.4979296,1.0954452,0.28765914,0.30136552,1.0476481,0.62193835,0.082907386,0.13330483,0.6363636,0.64282435,1.0101526,1.4545455,0.78202957,0.53764534,-0.8181818,0.9359664,-1.1439589,0.3092122,0.09032676,0.75206614,0.54392827,2.1157024,0.53764534,0.70422536,0.2247191,0.15384616,0.5882353,0.4830918,0.5263158,0.5555556,3.133803,4.5774646,0.31910113,1.4606742,0.21846154,0.6846154,0.38202247,0.46516854,0.6773182,0.516184,0.64141417,0.18721461,0.44715446,0.21846154,1.4606742,0.31910113,0.8352941,3.8235295,0.38202247,0.8947368,12.37,1.364,1.611,-0.24494745,0.16572352,0.11479386,0.52546483,0.6198155,2.555706,0.68599796,6.2601757,56.572556,0.52325904,-10.481218,2.2665222,1.1657639,1.944238,0.51434034,6.2601757,2.05,3.03,1,0.9968
4,ROMANIA - LIGA 2,2024-09-08,12:00,FC Voluntari,Concordia,1.95,3.3,3.75,2.05,1.72,1.87,1.85,0.8181818,0.83319557,1.0183501,0.18657605,0.21831796,1.1701285,0.7002824,0.08806042,0.12574987,0.45454547,0.4979296,1.0954452,0.72727275,0.6165755,0.84779125,-0.27272728,0.6165755,-2.2607768,0.3603523,0.07393399,0.4074489,0.5785124,0.3912304,0.661157,0.678233,1.5454545,1.1570839,0.7487013,0.42807236,0.19347009,0.4519565,0.36927083,0.12035634,0.32592973,1.8181819,1.465865,0.8062258,1.1818181,0.9359664,0.79197156,0.6363636,1.9666643,3.0904725,0.48998004,0.121104404,1.983471,1.3437096,0.75206614,1.4708043,0.51282054,0.3030303,0.26666668,0.4878049,0.5813953,0.53475934,0.5405405,1.6923077,1.9230769,0.59090906,1.1363636,0.52,0.88,0.6212121,0.5212121,0.30065352,0.25714287,0.31578946,0.06382979,0.23364486,0.52,1.1363636,0.59090906,0.9512195,1.8292683,0.6212121,1.0962567,9.0,-0.727,1.99,-0.15,0.05,0.21666667,0.41666666,0.3122499,0.9367497,0.3259175,2.2945588,34.01935,0.46669048,9.369385,1.8051282,1.3128206,1.375,0.72727275,2.2945588,0.45,1.35,1,0.6995
5,RUSSIA - PREMIER LEAGUE,2024-09-08,12:30,Pari NN,Khimki,2.8,3.58,2.64,2.0,1.95,1.73,2.06,1.0909091,1.2398347,1.1365151,0.52570933,0.41199443,0.7836924,0.3872815,0.11580688,0.29902506,1.2727273,0.86243933,0.6776309,1.8181819,2.0368507,1.1202679,-0.54545456,1.6713433,-3.0641294,0.31593838,0.05541542,0.79433286,3.0082645,0.36487818,1.322314,2.8006697,0.18181819,0.3856946,2.1213202,0.4536232,0.53725606,1.1843663,0.5353308,0.07536629,0.14078453,0.6363636,0.64282435,1.0101526,3.0,1.7056057,0.56853527,-2.3636363,1.7200807,-0.72772646,0.13970831,0.061089125,1.0991735,0.37216148,3.2727273,1.5634719,0.35714287,0.2793296,0.37878788,0.5,0.51282054,0.5780347,0.4854369,1.2785715,0.94285715,0.7821229,0.73743016,1.060606,1.3560606,0.5586592,0.54469275,0.12619662,0.122257054,0.029411765,0.1511254,0.28315413,1.060606,0.73743016,0.7821229,1.4,1.32,0.5586592,1.1560694,9.02,0.909,1.626,-0.0864745,-0.10421286,0.3104213,0.29268292,0.16726989,0.5029248,0.23578571,1.231909,21.305784,0.07071068,1.4320962,1.4502164,1.4935066,0.9710145,1.0298507,1.231909,0.94,0.78,1,0.6062
6,FINLAND - YKKONEN,2024-09-08,13:00,Vaajakoski,VIFK,2.1,3.9,2.63,1.44,2.7,1.44,2.63,0.8888889,1.1967033,1.3462912,0.8372129,0.57771754,0.6900485,0.337822,0.06304194,0.18661289,1.4444444,1.1653432,0.80677605,2.2222223,0.9162457,0.41231057,-0.7777778,1.3146844,-1.6903085,0.25519282,0.13075846,0.84981865,2.6262627,0.64093876,3.030303,0.6719135,0.33333334,0.47140452,1.4142135,0.83155054,0.82332146,0.99010396,0.4271442,0.08580617,0.20088339,1.1111112,0.993808,0.8944272,2.6666667,2.3570225,0.8838835,-1.5555556,1.8324914,-1.1780301,0.21049081,0.11613812,0.8080808,1.366486,8.484848,0.7407785,0.47619048,0.25641027,0.38022813,0.6944444,0.37037036,0.6944444,0.38022813,1.8571428,1.252381,0.53846157,0.67435896,0.7984791,1.4828898,0.36923078,0.6923077,0.24253,0.3,0.11205074,0.19448699,0.46067417,0.7984791,0.67435896,0.53846157,1.4583334,1.8263888,0.36923078,1.0,8.63,0.556,1.668,-0.20857474,-0.14716107,0.2433372,0.30475086,0.3215543,0.9250045,0.41402864,2.265789,41.987213,1.7819091,-32.210926,1.8087996,1.6168749,1.118701,0.8938939,2.265789,1.27,1.8,1,0.7926
7,AZERBAIJAN - PREMIER LEAGUE,2024-09-08,13:00,Qarabag,Kapaz,1.26,5.4,9.25,1.5,2.27,1.93,1.7,2.6363637,0.7713892,0.29259592,0.41606224,0.2473261,0.594445,0.27620542,0.08695458,0.31481853,3.0,0.9534626,0.31782088,1.1818181,1.1134044,0.94211143,1.8181819,1.3360853,0.73484695,0.75206006,0.07790582,1.8760301,5.4545455,0.5244044,1.2892562,1.0206207,1.2727273,1.354515,1.0642618,0.801193,0.6249269,0.77999544,0.37974423,0.08723304,0.22971524,1.4545455,1.1570839,0.79549515,1.6363636,1.4937888,0.91287094,-0.18181819,1.8497263,-10.173495,0.24691035,0.06928311,1.7190082,0.9790709,2.677686,0.91287094,0.7936508,0.18518518,0.10810811,0.6666667,0.44052863,0.5181347,0.5882353,4.285714,7.34127,0.23333333,1.712963,0.13621622,0.5837838,0.2777778,0.42037037,0.8462797,0.6216216,0.76022834,0.26279864,0.5652174,0.13621622,1.712963,0.23333333,0.84,6.1666665,0.2777778,0.77720207,15.91,1.364,2.126,-0.2602137,0.24198617,0.07919548,0.5813953,0.7534652,3.995877,0.86763406,9.78786,64.215195,1.0889444,-21.056705,2.4890604,1.1179751,2.2264006,0.44915545,9.78786,3.85,4.14,1,0.9996
8,ESTONIA - MEISTRILIIGA,2024-09-08,13:30,Tallinna Kalev,Kuressaare,2.15,3.3,2.95,1.65,1.98,1.58,2.31,1.0,1.2792042,1.2792042,0.5891456,0.47848094,0.8121608,0.45047387,0.1830785,0.40641314,1.2727273,0.9620914,0.75592893,1.9090909,1.3787047,0.72217864,-0.6363636,1.7200807,-2.702984,0.32527617,0.17763078,0.7990017,1.9669422,0.62252975,1.7355372,1.5165751,1.0909091,1.2398347,1.1365151,0.47745407,0.43904728,0.9195592,0.52483314,0.15244614,0.29046592,0.90909094,0.7925271,0.8717798,1.4545455,1.1570839,0.79549515,-0.54545456,1.304791,-2.3921168,0.24666867,0.14893907,0.3305785,2.1794496,2.5123968,0.66989064,0.4651163,0.3030303,0.33898306,0.6060606,0.5050505,0.6329114,0.43290043,1.5348837,1.3720931,0.6515151,0.8939394,0.7288136,1.1186441,0.5,0.6,0.18832874,0.21100917,0.15686275,0.056,0.33333334,0.7288136,0.8939394,0.6515151,1.3030303,1.7878788,0.5,1.0443038,8.4,-0.091,2.519,-0.13690476,-0.041666668,0.2559524,0.35119048,0.2105326,0.5894913,0.29845217,1.4439529,29.898901,0.46669048,-9.369385,1.7343318,1.4820654,1.1702127,0.8545455,1.4439529,0.35,1.15,1,0.6169
9,MOLDOVA - SUPER LIGA,2024-09-08,14:00,Petrocub,Floresti,1.3,5.3,6.6,1.27,3.28,1.56,2.36,2.5454545,0.9875255,0.38795644,0.55284595,0.3677764,0.6652421,0.33589303,0.06391898,0.19029562,3.2727273,2.0928845,0.63949245,0.54545456,0.78202957,1.4337208,2.7272727,2.525899,0.92616296,0.6855391,0.14841668,1.9791331,4.1652894,1.6444092,0.59504133,0.7168604,1.3636364,1.4937888,1.0954452,0.59053254,0.29267043,0.49560428,0.57063085,0.116566494,0.20427655,1.3636364,0.97912085,0.718022,2.0,1.8586408,0.9293204,-0.6363636,2.5324342,-3.9795394,0.32036015,0.20806661,3.8429751,0.34743,2.0,1.8586408,0.7692308,0.18867925,0.15151516,0.78740156,0.30487806,0.64102566,0.42372882,4.076923,5.076923,0.24528302,1.245283,0.1969697,0.8030303,0.23962264,0.61886793,0.76483256,0.6060606,0.6708861,0.1092437,0.6133942,0.1969697,1.245283,0.24528302,1.023622,5.1968503,0.23962264,0.8141026,13.2,1.182,2.481,-0.3030303,0.09848485,0.09848485,0.5,0.62778306,2.7622454,0.758855,6.766092,63.434948,2.8425694,-45.142883,2.4592075,1.2237762,2.0095239,0.49763033,6.766092,1.3,4.0,1,0.9983
10,SWEDEN - SUPERETTAN,2024-09-08,14:00,Brage,Skovde AIK,1.33,5.0,9.0,1.7,2.1,2.05,1.7,2.3636363,1.06794,0.45182076,0.6088328,0.42210367,0.69329983,0.34934953,0.14810832,0.42395455,2.2727273,1.4826823,0.6523802,0.72727275,0.74965554,1.0307764,1.5454545,1.8272501,1.1823384,0.5241507,0.07799219,1.398439,4.132231,0.81547534,0.7933884,0.6871843,0.90909094,1.0833068,1.1916375,0.6594565,0.37425902,0.56752646,0.33835933,0.05500503,0.16256396,1.2727273,0.74965554,0.58901507,2.0,1.1281521,0.56407607,-0.72727275,1.2856487,-1.767767,0.27679664,0.087124944,1.3884298,0.6871843,2.3636363,0.95459026,0.7518797,0.2,0.11111111,0.5882353,0.47619048,0.4878049,0.5882353,3.7593985,6.766917,0.266,1.8,0.14777778,0.5555556,0.34,0.42,0.7999387,0.57977885,0.74249756,0.2857143,0.49253732,0.14777778,1.8,0.266,0.7823529,5.2941175,0.34,0.8292683,15.33,1.455,2.151,-0.23939987,0.26092628,0.08675799,0.5870842,0.75072074,3.836183,0.8376313,9.396691,61.411423,0.56568545,-11.309933,2.3667502,1.0852131,2.1809084,0.45852453,9.396691,4.0,3.67,1,0.9992
