,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-25,13:00:00,FINLAND - YKKONEN,Jazz Pori,Mikkeli,1.91,3.85,4.2,980.0,1.245925
2,2025-07-25,13:00:00,FINLAND - YKKONEN,Atlantis,KuPS Akatemia,1.83,4.1,4.2,23.0,1.245921
3,2025-07-25,13:00:00,FINLAND - YKKONEN,Tampere Utd,Rovaniemi,2.08,3.3,3.9,980.0,1.2459251
4,2025-07-25,13:00:00,POLAND - DIVISION 1,Pruszkow,Stal Mielec,2.36,3.05,3.4,13.5,1.2459042
5,2025-07-25,13:30:00,DENMARK - 1ST DIVISION,Koge,Aarhus Fremad,2.74,2.58,3.65,980.0,1.2458925
6,2025-07-25,14:00:00,NORWAY - ELITESERIEN,Fredrikstad,Stromsgodset,1.62,5.6,4.6,27.0,1.2458048
7,2025-07-25,14:00:00,DENMARK - SUPERLIGA,Aarhus,Randers FC,2.02,4.2,3.6,16.0,1.2458671
8,2025-07-25,14:00:00,DENMARK - 1ST DIVISION,Horsens,Kolding IF,2.3,3.3,3.45,980.0,1.2458061
9,2025-07-25,14:00:00,DENMARK - 1ST DIVISION,Lyngby,B.93,1.64,5.6,4.1,40.0,1.2458925
10,2025-07-25,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Stade Nyonnais,1.96,3.8,4.0,980.0,1.2457865
11,2025-07-25,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Rapperswil-Jona,Etoile Carouge,2.96,2.34,3.7,13.5,1.2459037
12,2025-07-25,15:00:00,HUNGARY - OTP BANK LIGA,Ujpest,DVTK,2.02,3.65,3.65,980.0,1.245961
13,2025-07-25,16:00:00,PARAGUAY - PRIMERA DIVISION,Nacional Asuncion,General Caballero,1.7,6.4,3.45,16.5,1.2458116
14,2025-07-25,17:00:00,PERU - LIGA 1,Sport Huancayo,Juan Pablo II College,1.38,9.4,5.0,980.0,1.2458497
15,2025-07-25,18:30:00,PARAGUAY - PRIMERA DIVISION,Club 2 de Mayo de Pedro Juan C,Sp. Luqueno,2.2,3.85,3.05,11.0,1.245852
16,2025-07-25,18:30:00,PARAGUAY - PRIMERA DIVISION,Club 2 de Mayo,Sp. Luqueno,0.0,0.0,0.0,980.0,1.245852
17,2025-07-25,20:00:00,PERU - LIGA 1,Binacional,Cajamarca,1.86,4.6,3.6,980.0,1.2459174
18,2025-07-25,20:30:00,VENEZUELA - LIGA FUTVE,Puerto Cabello,Zamora,2.16,3.3,3.55,980.0,1.2459409
