,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BOLIVIA - DIVISION PROFESIONAL,14/03/2024,19:00,Oriente Petrolero,GV San Jose,1.53,4.0,6.0
2,SOUTH AMERICA - COPA LIBERTADORES,14/03/2024,21:30,Nacional (Uru),Always Ready (Bol),1.17,6.5,17.0
