,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/01/2024,03:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Macarthur FC,1.75,4.2,4.1,1.48,1.5,2.5,1.03,1.25,1.14,3.75,1.29
2,01/01/2024,09:30,ENGLAND - CHAMPIONSHIP,Sunderland,Preston,1.57,4.0,5.75,1.88,1.91,1.8,1.05,1.36,1.29,6.0,1.13
3,01/01/2024,12:00,ENGLAND - LEAGUE ONE,Portsmouth,Stevenage,2.05,3.4,3.75,2.05,1.8,1.95,1.06,1.4,1.3,7.0,1.1
4,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Accrington,Salford,1.8,3.8,4.2,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
5,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Crawley,Swindon,2.3,3.75,2.88,1.57,1.44,2.63,1.03,1.29,1.17,4.0,1.22
6,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Doncaster,MK Dons,3.6,3.5,2.05,1.88,1.73,2.0,1.05,1.36,1.25,6.0,1.13
7,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Grimsby,Walsall,2.38,3.25,3.1,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
8,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Tranmere,Notts Co,3.2,3.6,2.15,1.62,1.53,2.38,1.03,1.3,1.18,4.33,1.2
9,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Crewe,Bradford City,3.0,3.5,2.3,1.73,1.62,2.2,1.04,1.36,1.22,5.5,1.14
10,01/01/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,H&W Welders,2.1,3.6,3.0,1.44,1.39,2.55,1.01,1.22,1.14,3.15,1.26
11,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Wrexham,Barrow,1.85,3.75,4.0,1.93,1.73,2.0,1.05,1.36,1.29,6.5,1.11
12,01/01/2024,12:00,ENGLAND - CHAMPIONSHIP,Leeds,Birmingham,1.22,6.5,11.0,1.5,2.0,1.73,1.03,1.25,1.17,4.0,1.25
13,01/01/2024,12:00,ENGLAND - LEAGUE ONE,Charlton,Oxford Utd,2.75,3.4,2.55,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
14,01/01/2024,17:00,ENGLAND - PREMIER LEAGUE,Liverpool,Newcastle,1.45,4.75,6.5,1.44,1.62,2.2,1.02,1.22,1.14,3.5,1.3
