,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-08-01,07:00:00,UKRAINE - PREMIER LEAGUE,Kryvbas,Karpaty,3.2,2.2,3.4,12.5,1.2603036
2,2026-08-01,08:00:00,DENMARK - 1ST DIVISION,Hillerod,Esbjerg,2.76,2.56,3.75,14.5,1.2604085
3,2026-08-01,08:00:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Yunnan Yukun,2.44,2.98,3.8,17.0,1.2604448
4,2026-08-01,08:35:00,CHINA - SUPER LEAGUE,Beijing Guoan,Zhejiang Professional,1.62,5.1,4.9,36.0,1.2604499
5,2026-08-01,08:35:00,CHINA - SUPER LEAGUE,Shanghai Port,Shandong Taishan,1.92,3.7,4.4,32.0,1.2604474
6,2026-08-01,09:00:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Wuhan Three Towns,1.38,9.4,5.6,48.0,1.2604468
7,2026-08-01,09:30:00,UKRAINE - PREMIER LEAGUE,Fc Kharkiv,Veres-Rivne,1.56,7.6,4.2,950.0,1.2604737
8,2026-08-01,10:30:00,POLAND - DIVISION 1,Polonia Warszawa,Unia Skierniewice,1.81,4.6,3.85,19.0,1.2605618
9,2026-08-01,10:30:00,POLAND - DIVISION 1,Arka Gdynia,S. Rzeszow,1.79,4.7,3.95,26.0,1.2605616
10,2026-08-01,10:30:00,POLAND - DIVISION 1,Pogon Siedlce,Termalica B-B.,3.25,2.28,3.6,9.2,1.2605617
11,2026-08-01,11:00:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Kelty Hearts,3.05,2.34,3.55,12.0,1.2605792
12,2026-08-01,11:00:00,SCOTLAND - LEAGUE ONE,Peterhead,Ross County,5.1,1.76,3.85,9.8,1.2605795
13,2026-08-01,11:00:00,SCOTLAND - LEAGUE ONE,East Kilbride,Queen of South,1.81,4.3,4.3,22.0,1.2605796
14,2026-08-01,11:00:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Airdrieonians,3.4,2.24,3.35,10.0,1.2605793
15,2026-08-01,11:00:00,SCOTLAND - CHAMPIONSHIP,Raith,Stenhousemuir,1.51,8.4,4.2,25.0,1.2605784
16,2026-08-01,11:00:00,SCOTLAND - PREMIERSHIP,Falkirk,St. Mirren,2.12,3.75,3.7,16.0,1.2604809
17,2026-08-01,11:00:00,NORWAY - ELITESERIEN,Fredrikstad,Sandefjord,2.36,3.25,3.6,14.5,1.2604113
18,2026-08-01,11:00:00,SCOTLAND - CHAMPIONSHIP,Inverness,Dunfermline,2.62,2.98,3.15,11.5,1.2605773
19,2026-08-01,11:00:00,SCOTLAND - CHAMPIONSHIP,Morton,Partick Thistle,6.4,1.59,4.2,10.5,1.260413
20,2026-08-01,11:00:00,ARMENIA - PREMIER LEAGUE,BKMA,Shirak Gyumri,2.4,3.15,3.2,11.5,1.2606155
21,2026-08-01,11:00:00,SCOTLAND - CHAMPIONSHIP,Livingston,Queen's Park,1.5,8.0,4.3,25.0,1.2605783
22,2026-08-01,11:00:00,SCOTLAND - LEAGUE TWO,Stirling,Dumbarton,2.4,3.05,3.5,14.5,1.2605779
23,2026-08-01,11:00:00,SCOTLAND - LEAGUE TWO,Edinburgh City,Elgin City,2.0,3.85,3.75,17.0,1.2605777
24,2026-08-01,11:00:00,SCOTLAND - LEAGUE TWO,Clyde,Stranraer,2.14,3.35,3.65,15.0,1.2605777
25,2026-08-01,11:00:00,SCOTLAND - LEAGUE ONE,Alloa,East Fife,2.1,3.65,3.65,15.5,1.2605779
26,2026-08-01,11:00:00,SCOTLAND - LEAGUE TWO,Annan,Spartans,3.15,2.2,3.8,11.5,1.260578
27,2026-08-01,11:00:00,DENMARK - 1ST DIVISION,Kolding IF,Hvidovre IF,2.52,3.0,3.5,13.5,1.2604209
28,2026-08-01,11:00:00,SCOTLAND - LEAGUE ONE,Montrose,Hamilton,3.15,2.26,3.7,12.0,1.2605782
29,2026-08-01,12:00:00,URUGUAY - PRIMERA DIVISION,Albion FC,Danubio,2.24,3.8,3.1,12.0,1.2603884
30,2026-08-01,12:30:00,SERBIA - PRVA LIGA,Smederevo,FK Borac Cacak,1.9,2.64,2.12,95.0,1.2606126
31,2026-08-01,13:00:00,ARMENIA - PREMIER LEAGUE,Gandzasar Kapan,Ararat-Armenia,7.2,1.42,4.6,27.0,1.2606156
32,2026-08-01,13:00:00,DENMARK - SUPERLIGA,Lyngby,Aarhus,3.05,2.46,3.7,13.0,1.2604426
33,2026-08-01,13:00:00,NORWAY - ELITESERIEN,Start,Viking,5.7,1.6,4.7,12.5,1.2604202
34,2026-08-01,13:00:00,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Podbrezova,1.52,6.4,4.9,42.0,1.2604584
35,2026-08-01,13:00:00,SLOVAKIA - NIKE LIGA,Skalica,Ruzomberok,2.46,3.2,3.25,13.0,1.2604563
36,2026-08-01,13:00:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Lausanne Ouchy,2.34,2.92,4.1,19.5,1.2604125
37,2026-08-01,13:30:00,SCOTLAND - PREMIERSHIP,Aberdeen,Hearts,3.15,2.38,3.65,12.0,1.260481
38,2026-08-01,14:00:00,SERBIA - PRVA LIGA,Javor,FK Teleoptik Zemun,1.32,2.24,2.56,160.0,1.2606124
39,2026-08-01,14:30:00,HUNGARY - OTP BANK LIGA,Honved,MTK Budapest,2.64,2.6,3.7,13.5,1.2605298
40,2026-08-01,15:00:00,SERBIA - PRVA LIGA,TSC,Vrsac,1.21,5.3,3.4,1000.0,1.2606125
