,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-26,01:50:00,JAPAN - J2 LEAGUE,Iwaki,Mito,2.28,3.25,3.5,14.5,1.2347342
2,2024-10-26,02:00:00,JAPAN - J2 LEAGUE,Fujieda MYFC,Chiba,4.6,1.75,4.2,14.0,1.2347345
3,2024-10-26,02:00:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Gimcheon Sangmu,2.3,3.25,3.55,15.0,1.2347354
4,2024-10-26,02:00:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Cheonan City,1.74,4.2,4.3,25.0,1.2347332
5,2024-10-26,03:00:00,AUSTRALIA - A-LEAGUE,Adelaide United,Central Coast Mariners,2.28,3.2,4.0,18.0,1.2346238
6,2024-10-26,04:30:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Seoul,2.96,2.52,3.5,13.0,1.2347354
7,2024-10-26,04:30:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Bucheon FC 1995,4.8,1.83,3.6,9.6,1.2346722
8,2024-10-26,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne City,Melbourne Victory,2.88,2.56,3.6,13.0,1.234624
9,2024-10-26,07:00:00,UKRAINE - PREMIER LEAGUE,Oleksandriya,Inhulets Petrove,1.36,8.0,3.45,1000.0,1.2348994
10,2024-10-26,07:30:00,TURKEY - SUPER LIG,Hatayspor,Kayserispor,2.44,3.05,3.6,14.5,1.2347454
11,2024-10-26,07:45:00,AUSTRALIA - A-LEAGUE,Perth Glory,Wellington Phoenix,3.05,2.4,3.85,14.5,1.2346239
12,2024-10-26,08:00:00,DENMARK - 1ST DIVISION,Hvidovre IF,Vendsyssel,1.71,4.7,4.4,28.0,1.2347564
13,2024-10-26,08:00:00,GERMANY - 2. BUNDESLIGA,Schalke,Greuther Furth,2.08,3.7,3.75,20.0,1.2347518
14,2024-10-26,08:00:00,GERMANY - 2. BUNDESLIGA,Elversberg,Hamburger SV,3.2,2.22,4.0,17.5,1.2347515
15,2024-10-26,08:00:00,GERMANY - 2. BUNDESLIGA,Karlsruher SC,Hertha Berlin,2.06,3.45,4.2,25.0,1.2347512
16,2024-10-26,08:30:00,ENGLAND - LEAGUE TWO,Morecambe,Chesterfield,4.3,1.86,4.1,11.0,1.2346964
17,2024-10-26,08:30:00,ENGLAND - LEAGUE TWO,Colchester,Salford,2.34,3.4,3.3,14.0,1.2346921
18,2024-10-26,08:30:00,ENGLAND - LEAGUE ONE,Reading,Bristol Rovers,1.82,4.5,4.1,20.0,1.2348264
19,2024-10-26,08:30:00,ENGLAND - LEAGUE ONE,Mansfield,Birmingham,4.7,1.77,4.2,10.5,1.2348266
20,2024-10-26,08:50:00,CROATIA - PRVA NL,Rudes,Cibalia,1.59,3.35,3.15,1000.0,1.2350144
21,2024-10-26,09:00:00,NORWAY - OBOS-LIGAEN,Egersund,Mjondalen,1.88,3.65,4.2,28.0,1.2348309
22,2024-10-26,09:00:00,FRANCE - LIGUE 2,Caen,Troyes,1.85,4.7,3.75,21.0,1.234808
23,2024-10-26,09:00:00,FRANCE - LIGUE 2,Paris FC,Grenoble,1.75,5.9,3.75,23.0,1.2348081
24,2024-10-26,09:00:00,ARMENIA - PREMIER LEAGUE,Urartu,Ararat Yerevan,1.62,6.0,3.3,24.0,1.235001
25,2024-10-26,09:30:00,POLAND - DIVISION 1,Odra Opole,Legnica,3.55,2.24,3.3,9.8,1.2346996
26,2024-10-26,10:00:00,CROATIA - PRVA NL,Dugopolje,Bijelo Brdo,1.74,2.38,2.84,1000.0,1.2350146
27,2024-10-26,10:00:00,SOUTH AFRICA - PREMIER LEAGUE,Bloemfontein Celtic,Sekhukhune,3.65,2.22,2.9,7.4,1.2344768
28,2024-10-26,10:00:00,SOUTH AFRICA - PREMIER LEAGUE,Richards Bay,Stellenbosch,3.45,2.22,3.05,7.8,1.2344767
29,2024-10-26,10:00:00,SOUTH AFRICA - PREMIER LEAGUE,Tshakhuma Tsha Madzivhadila,TS Galaxy,2.88,2.68,2.86,9.0,1.2344766
30,2024-10-26,10:00:00,ITALY - SERIE A,Napoli,Lecce,1.35,11.0,5.6,34.0,1.2340925
31,2024-10-26,10:00:00,TURKEY - SUPER LIG,Kasimpasa,Samsunspor,2.5,3.1,3.4,11.5,1.2347641
32,2024-10-26,10:30:00,SLOVAKIA - NIKE LIGA,Banska Bystrica,Ruzomberok,2.46,2.92,3.35,13.5,1.2347572
33,2024-10-26,10:30:00,GERMANY - BUNDESLIGA,Stuttgart,Holstein Kiel,1.27,12.0,7.6,70.0,1.2340962
34,2024-10-26,10:30:00,GERMANY - BUNDESLIGA,Augsburg,Dortmund,4.1,1.9,4.2,14.5,1.2340952
35,2024-10-26,10:30:00,GERMANY - BUNDESLIGA,RB Leipzig,Freiburg,1.88,4.4,4.1,20.0,1.2340957
36,2024-10-26,10:30:00,SLOVAKIA - NIKE LIGA,Zilina,Podbrezova,1.4,8.2,5.0,36.0,1.2347572
37,2024-10-26,10:55:00,SERBIA - SUPER LIGA,Partizan,Cukaricki,1.6,5.7,4.3,29.0,1.2348189
38,2024-10-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Livingston,Raith,1.81,5.2,3.6,17.5,1.2346927
39,2024-10-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Morton,2.5,3.05,3.35,13.0,1.2346932
40,2024-10-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Ayr,4.4,1.83,3.6,9.0,1.2346928
41,2024-10-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Partick Thistle,2.78,2.68,3.35,11.5,1.234693
42,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Bromley,Barrow,2.5,3.2,3.35,12.0,1.2346926
43,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Accrington,Walsall,3.7,2.08,3.85,11.5,1.2346923
44,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Swindon,Gillingham,2.52,3.15,3.35,11.5,1.2346927
45,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Bradford City,Doncaster,2.84,2.66,3.55,12.0,1.2346966
46,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Port Vale,AFC Wimbledon,2.28,3.65,3.35,11.5,1.2346965
47,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Crewe,Tranmere,2.3,3.45,3.35,11.5,1.2346967
48,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Southend,Tamworth FC,1.56,6.4,4.1,27.0,1.2346945
49,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Woking,Forest Green,4.9,1.76,3.7,10.0,1.2346946
50,2024-10-26,11:00:00,SCOTLAND - CHAMPIONSHIP,Falkirk,Dunfermline,1.45,8.2,4.6,28.0,1.2346929
51,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Newport,Fleetwood,3.85,1.95,4.0,12.5,1.2346963
52,2024-10-26,11:00:00,SCOTLAND - LEAGUE ONE,Alloa,Arbroath,2.18,3.25,3.55,17.5,1.2347053
53,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Braintree,Sutton,2.58,2.76,3.45,14.0,1.234697
54,2024-10-26,11:00:00,SCOTLAND - LEAGUE ONE,Dumbarton,Inverness,2.34,2.92,3.65,1000.0,1.2348671
55,2024-10-26,11:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Francs Borains,1.45,6.8,5.2,38.0,1.2347561
56,2024-10-26,11:00:00,SCOTLAND - LEAGUE ONE,Montrose,Cove Rangers,2.54,2.74,3.35,12.5,1.2347054
57,2024-10-26,11:00:00,NORWAY - OBOS-LIGAEN,Start,Moss,2.96,2.38,3.8,16.0,1.2348311
58,2024-10-26,11:00:00,NORWAY - OBOS-LIGAEN,Levanger,Sandnes,1.45,6.8,5.2,36.0,1.2348312
59,2024-10-26,11:00:00,NORWAY - OBOS-LIGAEN,Ranheim,Aalesund,2.54,2.8,3.5,15.0,1.2348839
60,2024-10-26,11:00:00,NORWAY - OBOS-LIGAEN,Lyn,Bryne,2.52,2.78,3.7,23.0,1.2348838
61,2024-10-26,11:00:00,NORWAY - OBOS-LIGAEN,Sogndal,Asane,2.44,2.88,3.5,15.5,1.2348311
62,2024-10-26,11:00:00,SCOTLAND - LEAGUE ONE,Stenhousemuir,Kelty Hearts,2.34,2.9,3.4,15.0,1.2347052
63,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Gateshead,Solihull Moors,1.78,4.3,3.9,23.0,1.2346972
64,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Carlisle,Cheltenham,2.14,3.65,3.65,15.5,1.234692
65,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Oldham,Dag & Red,1.96,4.0,3.55,19.0,1.2346975
66,2024-10-26,11:00:00,ENGLAND - PREMIER LEAGUE,Aston Villa,Bournemouth,1.95,4.2,3.95,19.5,1.2340738
67,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Hartlepool,Aldershot,2.16,3.35,3.65,16.5,1.2346944
68,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,York City,3.45,2.24,3.2,9.8,1.2346971
69,2024-10-26,11:00:00,ENGLAND - LEAGUE TWO,Notts Co,Harrogate,1.5,6.6,4.7,29.0,1.2346923
70,2024-10-26,11:00:00,ENGLAND - PREMIER LEAGUE,Brentford,Ipswich,1.64,5.8,4.5,25.0,1.2340741
71,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Barnet,Rochdale,1.76,4.7,4.2,23.0,1.2346947
72,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Ebbsfleet,Wealdstone,2.68,2.54,3.5,16.0,1.2346973
73,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Rotherham,Stevenage,2.08,4.0,3.35,13.0,1.2348269
74,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Shrewsbury,Barnsley,3.85,2.06,3.8,11.5,1.2348269
75,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Burton,2.04,3.95,3.65,14.5,1.2348273
76,2024-10-26,11:00:00,ENGLAND - PREMIER LEAGUE,Brighton,Wolves,1.69,5.3,4.5,25.0,1.2340732
77,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Huddersfield,Exeter,1.71,5.7,4.0,19.5,1.2348275
78,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Bolton,Peterborough,1.99,4.0,3.75,21.0,1.2348272
79,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Wycombe,Leyton Orient,2.0,4.2,3.6,14.5,1.2348273
80,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Charlton,Wrexham,2.44,3.45,3.25,10.5,1.2348276
81,2024-10-26,11:00:00,ENGLAND - LEAGUE ONE,Lincoln,Stockport County,2.92,2.7,3.4,10.0,1.2348266
82,2024-10-26,11:00:00,SCOTLAND - PREMIERSHIP,Dundee FC,St Johnstone,1.74,5.3,4.0,22.0,1.2340338
83,2024-10-26,11:00:00,SCOTLAND - PREMIERSHIP,Ross County,Kilmarnock,3.75,2.2,3.4,8.6,1.2340342
84,2024-10-26,11:00:00,ENGLAND - PREMIER LEAGUE,Manchester City,Southampton,1.13,28.0,12.0,130.0,1.2340735
85,2024-10-26,11:00:00,ENGLAND - NATIONAL LEAGUE,Eastleigh,Boston Utd,1.83,4.2,3.95,19.0,1.234697
86,2024-10-26,11:15:00,SPAIN - LALIGA,Rayo Vallecano,Alaves,2.2,4.1,3.25,11.5,1.2340833
87,2024-10-26,11:30:00,PORTUGAL - LIGA PORTUGAL,Estoril,Arouca,3.5,2.44,3.2,8.4,1.2345201
88,2024-10-26,11:30:00,NETHERLANDS - EREDIVISIE,Sittard,Groningen,2.08,4.0,3.55,13.5,1.2340884
89,2024-10-26,12:00:00,UKRAINE - PREMIER LEAGUE,Karpaty,Obolon,1.83,4.8,3.5,18.0,1.2348884
90,2024-10-26,12:00:00,DENMARK - 1ST DIVISION,Odense,Esbjerg,1.49,6.6,5.1,38.0,1.2346994
91,2024-10-26,12:00:00,FRANCE - LIGUE 1,Angers,St Etienne,2.44,3.25,3.45,12.5,1.2345178
92,2024-10-26,12:15:00,HUNGARY - OTP BANK LIGA,Fehervar FC,Debrecen,2.2,3.1,3.65,18.0,1.2347646
93,2024-10-26,12:30:00,SOUTH AFRICA - PREMIER LEAGUE,Supersport Utd,Kaizer Chiefs,2.72,2.96,2.82,10.5,1.2344769
94,2024-10-26,12:30:00,POLAND - DIVISION 1,S. Rzeszow,LKS Lodz,2.52,2.6,3.7,16.0,1.234819
95,2024-10-26,13:00:00,SERBIA - SUPER LIGA,Sp. Subotica,Crvena zvezda,23.0,1.17,7.2,11.0,1.234824
96,2024-10-26,13:00:00,NORWAY - ELITESERIEN,Stromsgodset,Fredrikstad,2.68,2.84,3.55,13.0,1.234768
97,2024-10-26,13:00:00,SLOVAKIA - NIKE LIGA,Dun. Streda,Kosice,1.49,6.8,4.4,26.0,1.2346998
98,2024-10-26,13:00:00,TURKEY - SUPER LIG,Goztepe,Trabzonspor,2.44,3.15,3.55,14.0,1.2347013
99,2024-10-26,13:00:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,IMT Novi Beograd,2.2,3.8,2.94,16.0,1.2348241
100,2024-10-26,13:00:00,SWITZERLAND - CHALLENGE LEAGUE,Bellinzona,Xamax,2.14,3.45,3.75,19.5,1.2346998
101,2024-10-26,13:30:00,SCOTLAND - LEAGUE ONE,Annan,Queen of South,2.86,2.44,3.25,11.0,1.2347053
102,2024-10-26,13:30:00,ENGLAND - NATIONAL LEAGUE,AFC Fylde,Altrincham,3.2,2.12,3.8,32.0,1.2346945
103,2024-10-26,13:30:00,SCOTLAND - PREMIERSHIP,Aberdeen,Dundee Utd,1.89,4.6,3.75,17.5,1.2340337
104,2024-10-26,13:30:00,GERMANY - BUNDESLIGA,Werder Bremen,Bayer Leverkusen,7.0,1.49,5.3,14.0,1.2340958
105,2024-10-26,13:30:00,ENGLAND - PREMIER LEAGUE,Everton,Fulham,2.86,2.74,3.5,12.5,1.2340734
106,2024-10-26,13:30:00,SPAIN - LALIGA,Las Palmas,Girona,2.92,2.68,3.45,11.0,1.2340832
107,2024-10-26,13:45:00,NETHERLANDS - EREDIVISIE,PSV,Zwolle,1.1,30.0,14.5,200.0,1.2340885
108,2024-10-26,14:00:00,FRANCE - LIGUE 1,Reims,Brest,2.04,4.3,3.55,15.0,1.2345186
109,2024-10-26,14:00:00,PORTUGAL - LIGA PORTUGAL,Boavista,Moreirense,3.75,2.36,3.15,7.4,1.2345192
110,2024-10-26,14:35:00,POLAND - DIVISION 1,Termalica B-B.,Arka Gdynia,2.52,2.76,3.45,13.5,1.2347509
111,2024-10-26,15:00:00,NETHERLANDS - EREDIVISIE,NAC Breda,Waalwijk,1.78,5.2,3.95,18.0,1.2340887
112,2024-10-26,15:00:00,FRANCE - LIGUE 2,AC Ajaccio,Bastia,3.3,2.7,2.9,7.2,1.2348082
113,2024-10-26,15:00:00,POLAND - DIVISION 1,Pogon Siedlce,Leczna,2.92,2.34,3.55,32.0,1.2348192
114,2024-10-26,15:00:00,SERBIA - SUPER LIGA,Vojvodina,OFK Beograd,1.62,5.5,3.95,23.0,1.2348245
115,2024-10-26,15:00:00,SOUTH AFRICA - PREMIER LEAGUE,Chippa Utd.,Golden Arrows,2.34,3.5,2.82,11.5,1.2344769
116,2024-10-26,15:00:00,BELGIUM - CHALLENGER PRO LEAGUE,RWDM,Deinze,2.04,3.45,3.8,21.0,1.2347517
117,2024-10-26,15:45:00,ITALY - SERIE A,Atalanta,Verona,1.35,11.0,5.8,44.0,1.2340931
118,2024-10-26,15:45:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Ujpest,2.3,3.05,3.6,18.0,1.2347097
119,2024-10-26,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,The Strongest,3.15,2.36,3.2,10.5,1.2349933
120,2024-10-26,16:00:00,SPAIN - LALIGA,Real Madrid,Barcelona,1.97,3.8,4.2,27.0,1.2340839
121,2024-10-26,16:00:00,NETHERLANDS - EREDIVISIE,Heerenveen,Sparta Rotterdam,2.38,3.15,3.75,17.0,1.2340887
122,2024-10-26,16:00:00,FRANCE - LIGUE 1,Lens,Lille,2.24,3.7,3.45,14.0,1.2345185
123,2024-10-26,16:30:00,BRAZIL - SERIE A,Flamengo RJ,Juventude,1.39,9.6,5.2,28.0,1.2343875
124,2024-10-26,16:30:00,BRAZIL - SERIE A,Vitoria,Fluminense,2.8,3.15,2.92,8.6,1.2343869
125,2024-10-26,16:30:00,BRAZIL - SERIE A,Palmeiras,Fortaleza,1.43,9.0,5.0,28.0,1.2343873
126,2024-10-26,16:30:00,PORTUGAL - LIGA PORTUGAL,Famalicao,Sporting CP,11.5,1.32,6.0,7.4,1.2345202
127,2024-10-26,17:00:00,BRAZIL - SERIE B,Ceara,Paysandu PA,1.61,6.8,3.9,24.0,1.2349173
128,2024-10-26,17:00:00,BRAZIL - SERIE B,Mirassol,Ponte Preta,1.52,8.8,4.0,25.0,1.2349172
129,2024-10-26,18:00:00,VENEZUELA - LIGA FUTVE,Caracas,Rayo Zuliano,1.83,4.5,3.25,15.5,1.2349916
130,2024-10-26,18:30:00,BRAZIL - SERIE A,Athletico-PR,Cruzeiro,2.16,4.0,3.35,12.5,1.2343874
