Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,GHANA - PREMIER LEAGUE,24/12/2023,12:00,Dreams,Accra Lions,1.62,3.25,5.3
2,GHANA - PREMIER LEAGUE,24/12/2023,12:00,Bechem United,Nations FC,1.57,3.25,6.2
3,ALBANIA - SUPERLIGA,24/12/2023,13:00,Partizani,Erzeni,1.5,3.8,5.7
4,SENEGAL - LIGUE 1,24/12/2023,13:30,Mbour,Sonacos,2.32,2.62,3.35
