,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,19/02/2024,08:00,IRAQ - SUPER LEAGUE,Al-Hudod,Al Najaf,2.32,2.75,3.2,2.49,2.09,1.67,1.07,1.57,1.5,9.4,1.02
2,19/02/2024,11:00,EGYPT - PREMIER LEAGUE,Future FC,Arab Contractors,2.12,2.65,4.15,2.6,2.12,1.57,1.14,1.65,1.57,10.7,1.02
3,20/02/2024,14:00,EGYPT - PREMIER LEAGUE,Al Masry,Baladiyat El Mahalla,1.6,3.45,5.7,2.07,2.07,1.6,1.04,1.47,1.37,7.2,1.04
4,20/02/2024,14:00,EGYPT - PREMIER LEAGUE,El Daklyeh,Pharco,3.0,2.7,2.6,2.47,2.0,1.65,1.07,1.6,1.52,9.7,1.01
5,19/02/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Vilaverdense,AVS,4.2,3.5,1.73,2.03,1.91,1.8,1.05,1.4,1.3,7.0,1.1
6,19/02/2024,16:30,SPAIN - LALIGA2,Tenerife,Eldense,1.91,3.1,5.0,2.7,2.38,1.53,1.13,1.62,1.57,15.0,1.03
7,19/02/2024,16:45,ITALY - SERIE C,Brindisi,Foggia,3.45,3.05,2.15,2.35,2.02,1.7,1.1,1.57,1.47,7.3,1.06
8,19/02/2024,16:45,ITALY - SERIE C,Sorrento,Virtus Francavilla,2.18,2.95,3.55,2.4,2.05,1.7,1.11,1.6,1.47,7.4,1.06
9,19/02/2024,19:30,PARAGUAY - PRIMERA DIVISION,Tacuary,2 de Mayo,1.95,3.4,3.5,2.0,1.83,1.83,1.06,1.4,1.3,7.0,1.1
10,20/02/2024,19:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Argentinos Jrs,Ind. Rivadavia,1.8,3.5,4.75,2.3,2.1,1.67,1.08,1.5,1.4,10.0,1.06
