,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-13,11:00:00,EGYPT - PREMIER LEAGUE,Future FC,El Gaish,3.4,2.9,2.6,8.4,1.2393092
2,2025-02-13,14:00:00,EGYPT - PREMIER LEAGUE,Enppi,Al Ittihad,3.15,3.05,2.68,70.0,1.2393585
3,2025-02-13,17:00:00,ENGLAND - LEAGUE TWO,Port Vale,Notts Co,2.72,2.74,3.55,12.0,1.2393638
