,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/09/2024,06:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Gimcheon Sangmu,2.9,3.4,2.35,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
2,01/09/2024,08:30,THAILAND - THAI LEAGUE 1,Bangkok Utd,Lamphun Warrior,1.42,4.55,6.4,1.62,1.82,1.88,1.04,1.31,1.2,4.05,1.2
3,01/09/2024,09:30,BELARUS - VYSSHAYA LIGA,Isloch,Slutsk,2.33,3.36,3.07,2.06,1.81,1.95,1.03,1.42,1.31,6.65,1.06
4,01/09/2024,09:30,ENGLAND - PREMIER LEAGUE,Newcastle,Tottenham,2.45,4.0,2.55,1.36,1.36,3.0,1.02,1.2,1.11,3.2,1.36
5,01/09/2024,09:30,ENGLAND - PREMIER LEAGUE,Chelsea,Crystal Palace,1.6,4.33,5.0,1.5,1.57,2.25,1.03,1.25,1.14,4.0,1.25
6,01/09/2024,11:00,BULGARIA - PARVA LIGA,Lok. Plovdiv,Lok. Sofia,1.67,3.6,5.5,2.2,2.1,1.67,1.07,1.44,1.36,9.0,1.07
7,01/09/2024,11:30,SWEDEN - ALLSVENSKAN,Goteborg,Hammarby,2.63,3.6,2.5,1.7,1.62,2.2,1.04,1.33,1.22,5.0,1.17
8,01/09/2024,12:00,NORWAY - OBOS-LIGAEN,Moss,Mjondalen,1.7,3.75,3.9,1.7,1.67,2.1,1.02,1.3,1.19,5.0,1.13
9,01/09/2024,12:00,AUSTRIA - BUNDESLIGA,Altach,Austria Vienna,2.88,3.6,2.3,1.93,1.75,2.0,1.05,1.4,1.29,6.5,1.11
12,01/09/2024,13:00,SLOVAKIA - NIKE LIGA,Trnava,Ruzomberok,1.47,4.1,6.8,2.05,2.25,1.57,1.07,1.44,1.35,6.3,1.1
11,01/09/2024,13:00,ITALY - SERIE C,Pergolettese,L.R. Vicenza,4.55,3.15,1.85,2.42,2.18,1.62,1.11,1.55,1.5,7.5,1.06
10,01/09/2024,13:00,ITALY - SERIE C,Potenza,Turris,1.13,6.8,22.0,1.47,2.55,1.45,1.03,1.27,1.15,3.5,1.26
13,01/09/2024,13:15,BULGARIA - PARVA LIGA,Hebar,Beroe,4.2,3.3,1.9,2.5,2.25,1.57,1.1,1.57,1.5,11.0,1.05
14,01/09/2024,14:00,PORTUGAL - LIGA PORTUGAL,Rio Ave,Arouca,2.3,3.25,3.1,2.08,1.8,1.95,1.06,1.44,1.33,8.0,1.08
15,01/09/2024,14:00,SPAIN - PRIMERA RFEF,Algeciras,Sevilla FC B,2.0,3.0,3.5,2.35,2.1,1.67,1.08,1.53,1.44,8.0,1.06
16,01/09/2024,14:30,ARGENTINA - LIGA PROFESIONAL,Platense,San Lorenzo,2.6,2.8,3.25,3.5,2.5,1.5,1.17,1.75,1.73,19.0,1.02
17,01/09/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Temperley,2.88,2.63,3.0,3.6,2.63,1.44,1.18,1.8,1.8,21.0,1.02
18,01/09/2024,15:00,SPAIN - PRIMERA RFEF,Villarreal B,Betis B,1.62,3.6,4.5,2.1,2.2,1.62,1.06,1.44,1.36,7.0,1.08
19,01/09/2024,15:00,SPAIN - PRIMERA RFEF,Lugo,Amorebieta,2.15,2.8,3.4,2.5,2.2,1.62,1.11,1.57,1.5,8.5,1.05
20,01/09/2024,16:15,ICELAND - BESTA DEILD KARLA,Kopavogur,Fram,4.4,4.0,1.65,1.52,1.55,2.3,1.03,1.29,1.17,3.65,1.24
21,01/09/2024,18:30,BRAZIL - SERIE B,Goias,Paysandu PA,1.83,3.25,4.75,2.25,2.1,1.67,1.08,1.5,1.4,10.0,1.06
22,01/09/2024,20:00,ECUADOR - LIGA PRO,Emelec,Orense,2.0,3.25,3.6,2.08,1.83,1.83,1.06,1.44,1.33,8.0,1.08
