,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BRAZIL - COPA DO BRASIL,21/02/2024,15:30,Real Brasilia,Sao Raimundo RR,2.2,3.4,2.8
2,BOLIVIA - DIVISION PROFESIONAL,21/02/2024,16:00,Universitario de Vinto,Guabira,1.85,3.1,4.0
3,SOUTH AMERICA - COPA LIBERTADORES,21/02/2024,21:30,Nacional Asuncion (Par),Atl. Nacional (Col),2.55,3.2,2.75
