,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ROMANIA - LIGA 2,2024-05-10,05:00,Afumati,FC Voluntari,2.42,3.0,3.0,2.25,1.6,1.9,1.82,2.0,1.4142135,0.70710677,0.2970442,0.24373911,0.8205483,0.57108134,0.11507611,0.20150565,1.0,0.8164966,0.8164966,0.6666667,0.47140452,0.70710677,0.33333334,0.94280905,2.828427,0.47929388,0.0053710295,0.739647,0.8181818,0.99794024,0.36363637,0.8642416,0.90909094,1.0833068,1.1916375,0.5662091,0.6350922,1.1216567,0.47348237,0.15007758,0.31696552,1.1818181,1.1922616,1.0088367,1.5454545,1.4993111,0.9701425,-0.36363637,1.8719327,-5.147815,0.32339945,0.104250275,1.1818181,1.1922616,2.107438,1.0994948,0.41322315,0.33333334,0.33333334,0.44444445,0.625,0.5263158,0.5494506,1.2396694,1.2396694,0.8066667,1.0,0.8066667,1.0,0.75,0.53333336,0.104622945,0.10701107,0.10701107,0.0,0.14285715,0.8066667,1.0,0.8066667,1.0755556,1.3333334,0.75,1.1842105,8.42,1.091,2.498,-0.06888361,0.0,0.2874109,0.35629454,0.11930991,0.33486316,0.14626437,0.8202439,16.17216,0.9192388,18.004162,1.5730027,1.4132231,1.1130605,0.8984238,0.8202439,0.0,0.58,1,0.6112
2,ROMANIA - LIGA 2,2024-05-10,05:00,CSM Slatina,Steaua Bucuresti,2.37,3.04,2.87,2.3,1.54,1.91,1.85,2.090909,0.9958592,0.47628048,0.3172024,0.26126304,0.8236478,0.51325047,0.19693168,0.38369507,1.7272727,1.4826823,0.8583951,0.27272728,0.44536176,1.6329932,1.4545455,1.5587662,1.0716518,0.53565234,0.17143734,1.1314626,2.9834712,0.8583951,0.3966942,0.30618623,1.8181819,1.3360853,0.73484695,0.2647491,0.23924835,0.9036795,0.6033411,0.15167996,0.25140002,1.2727273,1.6564425,1.3014905,0.72727275,0.9620914,1.3228756,0.54545456,1.8763425,3.4399612,0.4973892,0.10644597,1.2727273,1.6564425,0.54545456,1.2827885,0.42194092,0.32894737,0.34843206,0.4347826,0.64935064,0.5235602,0.5405405,1.2827004,1.2109705,0.77960527,0.9440789,0.82578397,1.0592334,0.7565789,0.5065789,0.109275825,0.123844735,0.09541985,0.028764805,0.13857678,0.82578397,0.9440789,0.77960527,1.0304347,1.2478261,0.7565789,1.2041885,8.28,0.273,2.332,-0.08091787,-0.020531401,0.28623188,0.34661835,0.12618895,0.3482815,0.13827647,0.8531119,18.52085,1.0748023,20.806791,1.6142548,1.4672371,1.1002004,0.9089253,0.8531119,0.17,0.67,1,0.6051
3,ROMANIA - LIGA 2,2024-05-10,05:00,Concordia,CSC Dumbravita,1.72,3.45,4.85,2.2,1.62,2.05,1.7,1.6363636,1.2984415,0.793492,0.29308227,0.17982703,0.6135719,0.5084029,0.15597285,0.30678985,1.0909091,0.51425946,0.47140452,1.0,1.2060454,1.2060454,0.09090909,1.2398347,13.638182,0.5164864,0.1214012,0.80369776,2.1818182,0.25712973,1.5,0.80403024,0.6363636,1.1499192,1.8070158,0.2502491,0.40982032,1.6376495,0.72683156,0.13409294,0.18448971,0.45454547,0.6555548,1.4422206,1.4545455,0.9875255,0.6789238,-1.0,1.4142135,-1.4142135,0.22246443,0.09501789,0.3305785,0.9013878,2.5123968,0.5717253,0.5813953,0.28985506,0.20618556,0.45454547,0.61728394,0.4878049,0.5882353,2.0058138,2.8197675,0.4985507,1.4057971,0.35463917,0.7113402,0.6376812,0.4695652,0.44779593,0.33462283,0.47640792,0.16867469,0.22123894,0.35463917,1.4057971,0.4985507,0.7818182,2.2045455,0.6376812,1.0731708,10.02,1.0,2.448,-0.17265469,0.13972056,0.17165668,0.48403195,0.46943015,1.5678967,0.45870528,3.8405468,40.859806,0.8202439,16.17216,1.9503716,1.199952,1.6253747,0.6152428,3.8405468,1.4,1.73,1,0.9457
4,ROMANIA - LIGA 2,2024-05-10,05:00,Metaloglobus Bucharest,FC Arges,2.42,2.87,3.1,2.35,1.53,1.95,1.75,2.1818182,1.1134044,0.51031035,0.5202919,0.30326596,0.58287656,0.34781662,0.06512976,0.18725313,2.2727273,1.8136307,0.7979975,0.90909094,0.8999541,0.98994946,1.3636364,2.0570378,1.5084945,0.50504386,0.14224063,1.3888856,5.785124,0.7124978,0.5785124,1.4142135,0.6363636,0.88139635,1.3850514,0.12025105,0.1694157,1.40885,0.77850395,0.09562174,0.12282756,0.45454547,0.6555548,1.4422206,1.0,0.73854893,0.73854893,-0.54545456,1.0756508,-1.9720266,0.39758205,0.09554109,0.2892562,1.0301576,1.0909091,0.6770032,0.41322315,0.34843206,0.32258064,0.42553192,0.6535948,0.51282054,0.5714286,1.1859504,1.2809918,0.8432056,1.0801394,0.78064513,0.92580646,0.81881535,0.533101,0.10549147,0.08506616,0.123188406,0.03852596,0.099616855,0.78064513,1.0801394,0.8432056,1.0297872,1.3191489,0.81881535,1.2051282,8.39,1.545,1.995,-0.05363528,0.027413588,0.28843862,0.3694875,0.12367599,0.3458805,0.13409546,0.8472308,12.680384,1.1596551,22.293629,1.56225,1.3809651,1.1312741,0.88395905,0.8472308,0.23,0.45,1,0.7789
5,ROMANIA - LIGA 2,2024-05-10,05:00,Selimbar,Viitorul Tg. Jiu,1.18,6.2,14.0,1.57,2.27,2.42,1.5,1.6363636,1.06794,0.65263003,0.44495687,0.31087294,0.6986586,0.44559842,0.07461946,0.16745898,1.3636364,0.97912085,0.718022,1.0,0.8528029,0.8528029,0.36363637,0.7713892,2.1213202,0.40563902,0.082596175,0.8846377,2.107438,0.6335488,1.1818181,0.72160244,0.72727275,1.1354542,1.5612495,0.21466182,0.2722641,1.2683398,0.72656494,0.08415273,0.115822725,0.6363636,0.88139635,1.3850514,2.5454545,2.1474566,0.8436437,-1.9090909,2.6441891,-1.3850514,0.18453003,0.08045298,0.5785124,0.96953595,5.785124,0.94488096,0.84745765,0.16129032,0.071428575,0.6369427,0.44052863,0.41322315,0.6666667,5.254237,11.864407,0.19032258,2.2580645,0.084285714,0.44285715,0.2532258,0.36612904,0.9625927,0.6802168,0.84453225,0.38613862,0.5958816,0.084285714,2.2580645,0.19032258,0.75159234,8.917197,0.2532258,0.6487603,21.38,0.909,2.203,-0.23479888,0.36482695,0.055191766,0.6548176,0.9064604,6.460041,1.0390571,15.823805,68.27734,0.98994946,-19.290047,2.6138015,1.0617434,2.4618015,0.40620658,15.823805,7.8,5.02,1,0.9999
6,ROMANIA - LIGA 2,2024-05-10,05:00,Hunedoara,Metalul Buzau,1.42,4.5,6.7,1.65,2.15,1.85,1.87,2.4545455,0.8907235,0.36288738,0.39446795,0.2219593,0.5626801,0.40111506,0.17372869,0.43311435,1.8181819,1.0285189,0.56568545,0.36363637,0.4810457,1.3228756,1.4545455,1.0756508,0.73951,0.55903226,0.12776053,1.1886071,4.5454545,0.4114076,0.09090909,1.9241828,0.75,1.299038,1.7320508,0.795024,0.5766826,0.7253651,0.357557,0.08567283,0.2396061,1.5,1.118034,0.74535596,2.0,1.5811388,0.7905694,-0.5,2.0615528,-4.1231055,0.23913519,0.061932903,1.5,1.118034,2.1818182,1.4493773,0.70422536,0.22222222,0.14925373,0.6060606,0.4651163,0.5405405,0.53475934,3.169014,4.71831,0.31555554,1.4888889,0.2119403,0.67164177,0.36666667,0.47777778,0.68669415,0.5202703,0.6502463,0.19642857,0.46341464,0.2119403,1.4888889,0.31555554,0.8606061,4.060606,0.36666667,0.8918919,12.62,1.705,2.19,-0.24405706,0.17432646,0.11251981,0.53090334,0.63047403,2.652194,0.70488256,6.496522,57.002296,0.70710677,-14.036243,2.2619298,1.1519866,1.9635036,0.5092937,6.496522,2.2,3.08,1,0.995
7,ROMANIA - LIGA 2,2024-05-10,05:00,Mioveni,CSM Resita,2.37,3.3,2.85,2.15,1.65,1.93,1.78,1.4545455,1.233151,0.84779125,0.34994543,0.39484665,1.1283091,0.57697415,0.09001703,0.1560157,1.0909091,1.1642044,1.0671874,0.6363636,0.4810457,0.75592893,0.45454547,1.233151,2.712932,0.40078792,0.14492625,0.7458485,1.0909091,1.1642044,0.2892562,1.0583005,1.3636364,1.2984415,0.95219046,0.5756714,0.47307736,0.8217837,0.45930636,0.037016135,0.08059138,1.4545455,1.3726971,0.9437293,1.7272727,1.2856487,0.74432296,-0.27272728,1.8136307,-6.649979,0.32180828,0.12814452,0.3966942,5.033223,2.9834712,0.74432296,0.42194092,0.3030303,0.3508772,0.4651163,0.6060606,0.5181347,0.56179774,1.392405,1.2025317,0.7181818,0.8636364,0.83157897,1.1578947,0.6515151,0.5,0.13622509,0.16402116,0.09195402,0.07317073,0.21100917,0.83157897,0.8636364,0.7181818,1.1023256,1.3255814,0.6515151,1.1139896,8.52,0.091,2.532,-0.10915493,-0.0528169,0.278169,0.33450705,0.16376078,0.46508065,0.19233537,1.1392102,24.938427,0.70710677,14.036243,1.6166999,1.4745725,1.0963856,0.9120879,1.1392102,0.45,0.93,1,0.5549
8,SWEDEN - SUPERETTAN,2024-05-10,08:00,Sandviken,Ostersund,1.67,3.9,4.5,1.57,2.35,1.57,2.25,2.0,1.3483998,0.6741999,0.506501,0.32339087,0.6384802,0.4027181,0.13255322,0.32914641,2.0,1.3483998,0.6741999,0.72727275,0.74965554,1.0307764,1.2727273,1.7627927,1.3850514,0.52782387,0.10853042,1.263912,1.8181819,1.4832397,1.1239669,0.48507124,0.54545456,0.8907235,1.6329932,0.39188057,0.5175564,1.3206993,0.6309733,0.0748206,0.118579656,0.72727275,0.9620914,1.3228756,1.6363636,1.2984415,0.793492,-0.90909094,1.0833068,-1.1916375,0.2968529,0.08230766,1.1239669,0.62252975,2.5289257,0.84016806,0.5988024,0.25641027,0.22222222,0.6369427,0.42553192,0.6369427,0.44444445,2.3353293,2.6946108,0.42820513,1.1538461,0.37111112,0.8666667,0.4025641,0.6025641,0.47345003,0.40035906,0.45867097,0.071428575,0.42595977,0.37111112,1.1538461,0.42820513,1.0636942,2.866242,0.4025641,1.0,10.07,1.455,2.239,-0.22144985,0.05958292,0.16583912,0.4468719,0.44424585,1.4911852,0.51894206,3.652643,48.11231,1.1030866,-21.305784,2.0186293,1.2654691,1.595163,0.6268952,3.652643,0.6,2.23,1,0.9656
9,SERBIA - SUPER LIGA,2024-05-10,09:00,Radnicki 1923,Cukaricki,2.7,3.25,2.47,1.98,1.78,1.75,1.98,2.090909,1.2398347,0.5929644,0.57942206,0.45594123,0.78688973,0.39291838,0.19070122,0.48534563,2.2727273,1.354515,0.5959866,1.1818181,1.1134044,0.94211143,1.0909091,1.5048132,1.379412,0.5114743,0.16865736,1.3921008,2.6859505,1.146128,0.8595041,1.5309311,1.0,1.0444659,1.0444659,0.54423535,0.43298733,0.7955884,0.4181157,0.17148978,0.4101491,1.3636364,0.97912085,0.718022,1.9090909,1.2398347,0.64943725,-0.54545456,1.233151,-2.2607768,0.36796588,0.13314976,1.8595041,0.718022,2.7768595,0.85238636,0.37037036,0.30769232,0.4048583,0.5050505,0.56179774,0.5714286,0.5050505,1.2037038,0.91481483,0.83076924,0.76,1.0931174,1.3157895,0.60923076,0.5476923,0.11142222,0.09243698,0.044487428,0.13636364,0.24282983,1.0931174,0.76,0.83076924,1.3636364,1.2474748,0.60923076,1.1314286,8.42,1.091,2.284,-0.06532066,-0.09263658,0.3206651,0.29334918,0.1427996,0.40079087,0.20276685,0.98173314,15.376251,0.28284273,5.710593,1.5159694,1.5849453,0.9564806,1.0454996,0.98173314,0.78,0.55,1,0.6637
10,FINLAND - YKKONEN,2024-05-10,09:00,KuPS Akatemia,Keski-Uusimaa,2.55,4.2,2.05,1.22,4.2,1.23,3.97,1.4545455,1.4373989,0.98821175,0.82760143,0.4446911,0.5373252,0.26208934,0.12845866,0.49013314,1.9090909,1.1642044,0.6098214,1.8181819,1.2662171,0.6964194,0.09090909,1.880742,20.68816,0.409697,0.14402336,1.1593939,6.247934,0.35572913,2.1487603,1.0714145,1.6363636,1.2984415,0.793492,1.1827257,0.6595839,0.55768126,0.28122276,0.037606027,0.13372326,2.2727273,1.4200454,0.62482,2.1818182,1.0285189,0.47140452,0.09090909,1.6762809,18.439089,0.27953386,0.107673265,4.132231,0.781025,4.5619836,0.49190035,0.39215687,0.23809524,0.4878049,0.8196721,0.23809524,0.8130081,0.25188917,1.6470588,0.8039216,0.60714287,0.48809522,1.2439024,2.0487804,0.2904762,1.0,0.27602103,0.24444444,0.10869565,0.344,0.5498155,1.2439024,0.48809522,0.60714287,2.090164,1.6803279,0.2904762,0.9918699,8.8,-0.182,2.736,-0.1875,-0.24431819,0.28977272,0.23295455,0.38355428,1.1250926,0.50143385,2.7559028,39.522633,4.2143564,-56.13282,1.6642754,1.8555715,0.8969072,1.1149426,2.7559028,2.15,1.65,1,0.6722
