Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,09/09/2023,13:30,ITALY - SERIE C,Torres,Rimini,1.91,3.1,4.3,2.5,2.18,1.6,1.11,1.6,1.5,7.7,1.05
2,09/09/2023,17:00,BRAZIL - SERIE B,Ponte Preta,Sampaio Correa,2.1,2.82,4.0,2.8,2.32,1.55,1.15,1.7,1.62,8.75,1.04
3,09/09/2023,21:00,ARGENTINA - PRIMERA NACIONAL,San Martin T.,Gimnasia Mendoza,1.91,3.1,5.0,3.1,2.63,1.44,1.14,1.67,1.62,17.0,1.03
