,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,PORTUGAL - LIGA PORTUGAL 2,06/01/2024,08:00,Nacional,Tondela,1.95,3.5,3.75,1.95,1.9,1.8,1.91,1.8,1.2489996,0.462,1.5,1.2845232,0.487,0.51282054,0.2857143,0.26666668,0.51282054,0.5263158,0.31492403,0.3,2.534,1,0.7501
2,ENGLAND - FA CUP,06/01/2024,09:30,Coventry,Oxford Utd,1.57,4.33,5.25,1.65,2.2,1.7,2.05,1.7,1.1,0.775,1.6,1.4282857,0.849,0.6369427,0.23094688,0.1904762,0.6060606,0.45454547,0.5714625,0.1,2.528,1,0.508
3,PORTUGAL - LIGA PORTUGAL 2,06/01/2024,11:00,Penafiel,Vilaverdense,1.5,3.8,5.75,1.95,1.9,2.0,1.73,1.9,1.3747727,0.804,1.0,1.3416408,1.187,0.6666667,0.2631579,0.17391305,0.51282054,0.5263158,0.5826654,0.9,2.716,1,0.9452
4,ENGLAND - LEAGUE TWO,06/01/2024,12:00,Swindon,Colchester,2.05,4.0,3.2,1.5,2.5,1.44,2.63,1.5,1.5,0.795,0.6,1.2,0.869,0.4878049,0.25,0.3125,0.6666667,0.4,0.28751224,0.9,2.7,1,0.8647
5,SCOTLAND - CHAMPIONSHIP,06/01/2024,12:00,Partick Thistle,Arbroath,1.45,4.33,5.5,1.5,2.5,1.67,2.1,1.8,1.2489996,0.666,1.0,1.3416408,1.234,0.6896552,0.23094688,0.18181819,0.6666667,0.4,0.6223527,0.8,2.591,1,0.6671
6,SCOTLAND - CHAMPIONSHIP,06/01/2024,12:00,Dundee Utd,Morton,1.36,5.75,5.25,1.7,2.1,2.1,1.67,1.5,1.2845232,0.925,1.3,1.1874342,0.819,0.7352941,0.17391305,0.1904762,0.5882353,0.47619048,0.7115356,0.2,2.472,1,0.7498
7,SCOTLAND - LEAGUE ONE,06/01/2024,12:00,Cove Rangers,Kelty Hearts,1.5,4.0,5.0,1.62,2.25,1.73,2.0,1.4,1.356466,0.437,1.2,1.2489996,0.485,0.6666667,0.25,0.2,0.61728394,0.44444445,0.56203496,0.2,2.605,1,0.8
8,SCOTLAND - LEAGUE TWO,06/01/2024,12:00,Dumbarton,East Fife,1.83,3.6,3.75,1.93,1.93,1.83,1.83,1.8,1.2489996,1.017,0.7,0.9,0.892,0.5464481,0.2777778,0.26666668,0.5181347,0.5181347,0.3557203,1.1,2.149,1,0.5061
9,SCOTLAND - LEAGUE TWO,06/01/2024,12:00,Stenhousemuir,Forfar Athletic,1.6,3.8,4.75,2.0,1.85,2.0,1.73,2.0,1.264911,0.775,0.9,1.1357816,1.078,0.625,0.2631579,0.21052632,0.5,0.5405405,0.5030653,1.1,2.401,1,0.5055
10,ENGLAND - LEAGUE TWO,06/01/2024,12:00,Mansfield,Crewe,1.45,4.75,6.0,1.53,2.4,1.67,2.1,1.8,1.2489996,1.188,1.5,1.2845232,0.72,0.6896552,0.21052632,0.16666667,0.6535948,0.41666666,0.66610897,0.3,2.534,1,0.8194
11,ENGLAND - LEAGUE TWO,06/01/2024,12:00,Barrow,Tranmere,1.85,3.6,4.2,2.05,1.75,1.83,1.83,2.0,1.0,0.647,0.5,0.92195445,1.036,0.5405405,0.2777778,0.23809524,0.4878049,0.5714286,0.38110706,1.5,1.922,1,0.8168
12,ENGLAND - FA CUP,06/01/2024,12:00,Blackburn,Cambridge Utd,1.44,5.25,6.0,1.53,2.4,1.8,1.95,1.2,1.4696939,0.872,0.6,0.9165151,1.16,0.6944444,0.1904762,0.16666667,0.6535948,0.41666666,0.6943191,0.6,2.386,1,0.5105
13,ENGLAND - FA CUP,06/01/2024,12:00,Hull,Birmingham,1.8,4.0,4.0,1.75,2.05,1.7,2.05,1.5,1.2845232,0.672,0.7,1.1874342,0.865,0.5555556,0.25,0.25,0.5714286,0.4878049,0.4093776,0.8,2.472,1,0.5101
14,ENGLAND - FA CUP,06/01/2024,12:00,Newport,Eastleigh,1.73,4.0,4.33,1.53,2.4,1.57,2.25,1.6,1.2,0.693,1.3,1.4177446,0.96,0.5780347,0.25,0.23094688,0.6535948,0.41666666,0.4513333,0.3,2.618,1,0.5014
15,ENGLAND - FA CUP,06/01/2024,12:00,Norwich,Bristol Rovers,1.6,4.5,4.75,1.65,2.2,1.7,2.05,1.6,1.4282857,0.791,1.3,1.4177446,0.597,0.625,0.22222222,0.21052632,0.6060606,0.45454547,0.5465019,0.3,2.846,1,0.5053
16,ENGLAND - LEAGUE TWO,06/01/2024,12:00,Bradford City,Crawley,1.7,4.0,4.75,1.85,2.0,1.8,1.91,1.0,1.0954452,0.422,1.1,1.3,0.753,0.5882353,0.25,0.21052632,0.5405405,0.5,0.48490736,-0.1,2.395,1,0.7235
17,ENGLAND - LEAGUE ONE,06/01/2024,12:00,Exeter,Carlisle,2.05,3.3,3.6,2.15,1.67,1.95,1.8,0.8,1.1661904,1.592,0.6,0.9165151,1.136,0.4878049,0.3030303,0.2777778,0.4651163,0.5988024,0.26284063,0.2,2.083,1,0.7997
18,ENGLAND - FA CUP,06/01/2024,12:00,Watford,Chesterfield,1.53,4.75,5.25,1.53,2.4,1.67,2.1,1.5,1.2845232,0.396,1.8,1.2489996,0.853,0.6535948,0.21052632,0.1904762,0.6535948,0.41666666,0.60804385,-0.3,2.534,1,0.5107
19,PORTUGAL - LIGA PORTUGAL 2,06/01/2024,12:30,Benfica B,Os Belenenses,1.62,3.75,5.5,1.95,1.9,1.91,1.8,1.1,1.3,1.04,0.875,1.2686114,0.985,0.61728394,0.26666668,0.18181819,0.51282054,0.5263158,0.5305796,0.225,2.569,1,0.8119
20,PORTUGAL - LIGA PORTUGAL,06/01/2024,12:30,SC Farense,Gil Vicente,2.15,3.4,3.3,1.83,2.03,1.67,2.1,1.9,1.3747727,0.824,0.6,1.2,0.72,0.4651163,0.29411766,0.3030303,0.5464481,0.49261084,0.22195908,1.3,2.575,1,0.7253
21,PORTUGAL - LIGA PORTUGAL 2,06/01/2024,12:30,Santa Clara,Mafra,1.75,3.5,4.75,2.15,1.67,2.0,1.73,2.6,0.8,0.628,1.1,1.3,0.706,0.5714286,0.2857143,0.21052632,0.4651163,0.5988024,0.43684682,1.5,2.1,1,0.8636
22,PORTUGAL - LIGA PORTUGAL,06/01/2024,17:30,Braga,Vitoria Guimaraes,1.6,4.2,5.0,1.6,2.3,1.67,2.1,1.4,1.356466,0.531,1.9,1.3747727,1.061,0.625,0.23809524,0.2,0.625,0.4347826,0.54181045,-0.5,2.731,1,0.6982
