,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-09-28,04:30,Gangwon,Daegu,2.1,3.6,3.3,1.83,2.03,1.67,2.1,2.090909,1.2398347,0.5929644,0.84624195,0.21431248,0.25325203,0.1838349,0.051449016,0.27986535,2.5454545,0.8907235,0.3499271,1.6363636,1.2984415,0.793492,0.90909094,1.5640591,1.7204651,0.4243254,0.050596345,1.48489,3.9338844,0.5763505,2.8264463,0.7517293,1.0,1.2792042,1.2792042,0.51249605,0.5880098,1.1473451,0.60314053,0.03158494,0.052367464,1.0909091,1.3111095,1.2018504,1.2727273,0.6165755,0.48445213,-0.18181819,1.6414064,-9.027735,0.30289266,0.07343359,1.2892562,1.1094004,1.5041323,0.52171767,0.47619048,0.2777778,0.3030303,0.5464481,0.49261084,0.5988024,0.47619048,1.7142857,1.5714285,0.5833333,0.9166667,0.6363636,1.0909091,0.5083333,0.5638889,0.2502896,0.2631579,0.22222222,0.04347826,0.32596686,0.6363636,0.9166667,0.5833333,1.1475409,1.8032787,0.5083333,1.0958084,9.0,1.091,2.519,-0.16666667,-0.033333335,0.23333333,0.36666667,0.26457512,0.7937254,0.32245797,1.9442222,36.869896,0.28284273,-5.710593,1.7316017,1.3852814,1.25,0.8,1.9442222,0.3,1.5,1,0.8847
2,ROMANIA - LIGA 2,2024-09-28,05:00,Ceahlaul,Selimbar,2.42,2.8,3.25,2.5,1.47,2.02,1.7,1.8181819,1.3360853,0.73484695,0.3709351,0.33986032,0.9162258,0.5578318,0.15766108,0.28263193,1.8181819,1.5266232,0.83964276,0.6363636,0.97912085,1.5386186,1.1818181,2.2489667,1.9029719,0.5147621,0.117590286,1.057381,2.3140495,1.1994897,0.6942149,0.89752746,0.72727275,0.86243933,1.1858541,0.20714374,0.2867848,1.3844724,0.72333485,0.06211615,0.085874684,0.54545456,0.8907235,1.6329932,0.90909094,0.9958592,1.0954452,-0.36363637,1.2984415,-3.5707142,0.3076146,0.08967232,0.1983471,2.4494898,1.7355372,0.52164054,0.41322315,0.35714287,0.30769232,0.4,0.6802721,0.4950495,0.5882353,1.1570247,1.3429753,0.8642857,1.1607143,0.7446154,0.86153847,0.89285713,0.525,0.11996878,0.07279693,0.14638448,0.07438017,0.056603774,0.7446154,1.1607143,0.8642857,0.968,1.3,0.89285713,1.2376238,8.47,1.091,2.199,-0.044864226,0.05312869,0.2857143,0.3837072,0.14716353,0.41549167,0.13702795,1.0177426,10.757967,1.45664,27.248466,1.5473617,1.3363,1.1579448,0.863599,1.0177426,0.45,0.38,1,0.6861
3,ROMANIA - LIGA 2,2024-09-28,05:00,CSM Resita,Concordia,2.45,3.0,2.92,2.15,1.65,1.82,1.9,2.3636363,1.06794,0.45182076,0.78644633,0.49607822,0.6307846,0.28274924,0.21229771,0.7508339,2.2727273,1.1354542,0.49959984,0.90909094,0.8999541,0.98994946,1.3636364,1.4937888,1.0954452,0.4562191,0.13123937,1.3644732,3.5123968,0.7347056,1.1570247,0.70710677,0.6363636,0.88139635,1.3850514,0.37647244,0.31662175,0.8410224,0.50425065,0.04901426,0.097202174,0.8181818,0.7158189,0.8748898,1.2727273,0.86243933,0.6776309,-0.45454547,0.9875255,-2.1725562,0.27459282,0.091828786,0.5206612,1.1248583,1.7355372,0.6324555,0.40816328,0.33333334,0.34246576,0.4651163,0.6060606,0.5494506,0.5263158,1.2244898,1.1918367,0.81666666,0.97333336,0.8390411,1.0273973,0.71666664,0.55,0.09224989,0.10091743,0.087523274,0.013513514,0.16504854,0.8390411,0.97333336,0.81666666,1.1395348,1.3581395,0.71666664,1.1813186,8.37,1.727,1.949,-0.06571087,-0.009557945,0.29271206,0.348865,0.10650651,0.29715315,0.1526921,0.7278736,15.376251,0.70710677,14.036243,1.5669556,1.4355606,1.0915288,0.9161463,0.7278736,0.08,0.55,1,0.7718
4,ROMANIA - LIGA 2,2024-09-28,06:00,FC Arges,Hunedoara,2.2,3.05,3.35,2.25,1.6,1.93,1.78,2.0,1.3483998,0.6741999,0.2999627,0.36804354,1.2269644,0.59651846,0.25088426,0.4205809,1.3636364,1.2264307,0.89938253,0.6363636,0.64282435,1.0101526,0.72727275,1.2856487,1.767767,0.58017385,0.13113074,0.9719051,1.7355372,0.9636241,0.5206612,0.7856742,1.0,1.2792042,1.2792042,0.39160782,0.28350732,0.72395724,0.4592808,0.076579094,0.16673699,1.0909091,0.8999541,0.8249579,1.4545455,1.0756508,0.73951,-0.36363637,1.4316378,-3.9370039,0.36725447,0.14455335,1.8842975,0.5210261,1.0578512,1.47902,0.45454547,0.32786885,0.29850745,0.44444445,0.625,0.5181347,0.56179774,1.3863636,1.5227273,0.72131145,1.0983607,0.6567164,0.9104478,0.73770493,0.52459013,0.18791181,0.16190477,0.2072072,0.046875,0.1509434,0.6567164,1.0983607,0.72131145,0.9777778,1.4888889,0.73770493,1.1658031,8.6,1.0,2.628,-0.09883721,0.034883723,0.25581396,0.3895349,0.20808756,0.5965177,0.21251519,1.4611639,23.025492,0.9192388,18.004162,1.6621438,1.3500679,1.2311558,0.8122449,1.4611639,0.3,0.85,1,0.7421
5,SOUTH KOREA - K LEAGUE 1,2024-09-28,07:00,Gimcheon Sangmu,Gwangju FC,2.05,3.5,3.5,1.93,1.93,1.73,2.0,1.9090909,1.2398347,0.64943725,0.580444,0.32246628,0.55555105,0.33806276,0.119078435,0.35223764,1.9090909,0.9958592,0.52164054,0.90909094,1.0833068,1.1916375,1.0,1.4770979,1.4770979,0.4817774,0.05489796,1.1954341,2.2561984,0.8426501,0.9917355,0.99303126,1.1818181,1.4024771,1.1867114,0.3954687,0.31054324,0.78525364,0.50272113,0.1228339,0.24433805,1.0,0.73854893,0.73854893,1.3636364,1.06794,0.78315604,-0.36363637,1.1499192,-3.1622777,0.39217684,0.06489043,1.0,0.73854893,1.3636364,1.06794,0.4878049,0.2857143,0.2857143,0.5181347,0.5181347,0.5780347,0.5,1.7073171,1.7073171,0.5857143,1.0,0.5857143,1.0,0.55142856,0.55142856,0.26981705,0.26126125,0.26126125,0.0,0.28913444,0.5857143,1.0,0.5857143,1.0621761,1.8134716,0.55142856,1.1156069,9.05,0.727,2.642,-0.160221,0.0,0.22651933,0.38674033,0.2775109,0.8371579,0.31809628,2.0506096,35.942112,0.0,0.0,1.7491289,1.3449477,1.3005182,0.7689243,2.0506096,0.0,1.45,1,0.8378
6,SOUTH KOREA - K LEAGUE 1,2024-09-28,07:00,Jeonbuk,Jeju Utd,1.85,3.6,3.9,1.8,2.0,1.67,2.1,1.2727273,1.1354542,0.8921426,0.4498772,0.33033493,0.73427796,0.46363932,0.074420765,0.16051435,1.2727273,0.86243933,0.6776309,1.4545455,1.4373989,0.98821175,-0.18181819,1.465865,-8.062258,0.42528784,0.07950456,0.84900755,1.2727273,0.86243933,2.3801653,0.87841046,0.6363636,1.1499192,1.8070158,0.33643588,0.3494854,1.0387875,0.592837,0.084086716,0.14183785,0.6363636,0.64282435,1.0101526,1.8181819,1.5266232,0.83964276,-1.1818181,1.8982376,-1.606201,0.27914256,0.049360663,0.75206614,0.54392827,1.8181819,1.5266232,0.5405405,0.2777778,0.25641027,0.5555556,0.5,0.5988024,0.47619048,1.945946,2.108108,0.5138889,1.0833334,0.47435898,0.9230769,0.5,0.5555556,0.3606457,0.32110092,0.35652173,0.04,0.33333334,0.47435898,1.0833334,0.5138889,1.0277778,2.1666667,0.5,1.0778443,9.35,0.636,2.285,-0.18716578,0.03208556,0.19786096,0.4171123,0.35524285,1.1071736,0.40118867,2.7120104,41.185925,0.28284273,-5.710593,1.8780318,1.3097713,1.4338624,0.69741696,2.7120104,0.3,1.75,1,0.8691
7,ESTONIA - MEISTRILIIGA,2024-09-28,08:30,Kuressaare,Nomme Utd,1.62,3.75,4.35,1.57,2.12,1.52,2.46,0.54545456,0.4979296,0.91287094,0.43721157,0.64587206,1.477253,0.6567886,0.15555085,0.2368355,0.8181818,1.0285189,1.2570788,1.4545455,1.0756508,0.73951,-0.6363636,0.7713892,-1.212183,0.29744026,0.11823012,0.557811,0.446281,1.8856181,3.0413222,0.5144417,0.27272728,0.44536176,1.6329932,0.49713278,0.47845903,0.9624371,0.48804733,0.09136554,0.18720631,0.72727275,0.6165755,0.84779125,2.1818182,1.6414064,0.7523112,-1.4545455,1.4373989,-0.98821175,0.20471881,0.08732435,0.72727275,0.6165755,5.752066,0.6226024,0.61728394,0.26666668,0.22988506,0.6369427,0.4716981,0.65789473,0.40650406,2.3148148,2.6851852,0.432,1.16,0.37241378,0.86206895,0.41866666,0.5653333,0.47026414,0.39664805,0.45728642,0.074074075,0.40977442,0.37241378,1.16,0.432,1.0318471,2.7707007,0.41866666,1.0328947,9.72,0.273,0.943,-0.2191358,0.061728396,0.16666667,0.44753087,0.44280174,1.4346777,0.50967216,3.514228,46.802902,0.7778175,-15.376251,2.0817368,1.3069391,1.5928339,0.62781185,3.514228,0.6,2.13,1,0.9474
8,FINLAND - YKKONEN,2024-09-28,09:00,Keski-Uusimaa,VIFK,1.57,4.33,4.0,1.22,4.2,1.3,3.4,1.5454545,1.3726971,0.88821584,0.84047276,0.62946194,0.74893796,0.32040852,0.16431421,0.5128272,2.090909,1.443137,0.690196,1.5454545,1.4373989,0.93008167,0.54545456,2.0164611,3.6968455,0.43359616,0.17980826,1.2622526,6.842975,0.44095856,1.6859504,1.3176157,0.36363637,0.4810457,1.3228756,0.9441081,0.7210646,0.76375216,0.3190191,0.108009264,0.33856675,1.3636364,0.88139635,0.6463573,2.6363637,2.1856027,0.82902175,-1.2727273,1.7104443,-1.3439206,0.21446596,0.094497666,1.8595041,0.6463573,5.0330577,1.1448395,0.6369427,0.23094688,0.25,0.8196721,0.23809524,0.7692308,0.29411766,2.7579618,2.5477707,0.36258662,0.92378753,0.3925,1.0825,0.2817552,0.9699769,0.5019973,0.46779662,0.4362657,0.039615847,0.5603604,0.3925,0.92378753,0.36258662,1.2868853,3.2786884,0.2817552,0.93846154,9.9,1.182,1.854,-0.27878788,-0.033333335,0.15858586,0.4040404,0.4567522,1.5072824,0.57959455,3.6920726,54.0715,4.2143564,-56.13282,2.160828,1.3869426,1.5579793,0.641857,3.6920726,0.33,2.76,1,0.9697
9,SWEDEN - SUPERETTAN,2024-09-28,10:00,Degerfors,Trelleborg,1.57,3.9,5.5,1.62,2.25,1.67,2.1,2.1818182,1.1134044,0.51031035,0.55804706,0.4145541,0.74286586,0.3644637,0.20503762,0.5625735,2.090909,1.0833068,0.5181033,1.0,0.8528029,0.8528029,1.0909091,1.443137,1.3228756,0.5690911,0.10785889,1.33,4.5619836,0.49651563,1.1818181,0.72160244,1.2727273,1.354515,1.0642618,0.60630065,0.5342935,0.88123524,0.43598464,0.10328253,0.23689489,1.1818181,0.9359664,0.79197156,1.5454545,1.3726971,0.88821584,-0.36363637,2.0123584,-5.533986,0.30298713,0.076131955,0.75206614,1.4708043,2.9504132,0.7190319,0.6369427,0.25641027,0.18181819,0.61728394,0.44444445,0.5988024,0.47619048,2.4840765,3.5031848,0.4025641,1.4102564,0.28545454,0.7090909,0.41538462,0.5769231,0.55611527,0.42595977,0.5558699,0.17021276,0.41304347,0.28545454,1.4102564,0.4025641,0.9691358,3.3950617,0.41538462,0.9700599,10.97,0.909,2.468,-0.21239744,0.14585233,0.14311759,0.5013674,0.540456,1.9762676,0.6062199,4.840847,49.358227,0.89095455,-17.484426,2.0926461,1.1823972,1.7698334,0.5650249,4.840847,1.6,2.33,1,0.983
10,SERBIA - PRVA LIGA,2024-09-28,10:00,Graficar Beograd,Vrsac,1.57,3.5,5.4,2.02,1.62,2.1,1.7,1.9090909,1.2398347,0.64943725,0.49173552,0.25170442,0.5118695,0.40996176,0.083407916,0.20345293,1.7272727,0.74965554,0.43401113,1.1818181,1.1134044,0.94211143,0.54545456,1.233151,2.2607768,0.5272203,0.104929276,1.1636102,3.2975206,0.39267674,1.2892562,1.0206207,0.8181818,1.1134044,1.3608277,0.47375578,0.27566636,0.5818744,0.42440304,0.037810728,0.08909156,1.0,0.6030227,0.6030227,1.7272727,1.4826823,0.8583951,-0.72727275,1.5427784,-2.1213202,0.28203034,0.08988396,0.5,1.2060454,4.318182,0.59307295,0.6369427,0.2857143,0.18518518,0.4950495,0.61728394,0.47619048,0.5882353,2.2292993,3.4394906,0.4485714,1.5428572,0.29074073,0.6481481,0.57714283,0.46285716,0.5244362,0.3806706,0.54949784,0.21348314,0.26811594,0.29074073,1.5428572,0.4485714,0.7772277,2.6732674,0.57714283,0.96190476,10.47,1.091,2.353,-0.1843362,0.18147087,0.14995225,0.5157593,0.5487162,1.9150196,0.55332005,4.6908207,43.979572,0.56568545,11.309933,2.0960133,1.1924982,1.7576656,0.5689364,4.6908207,1.9,1.93,1,0.9813
