Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BAHRAIN - PREMIER LEAGUE,23/04/2024,13:00,East Riffa,Al Riffa,5.0,3.65,1.65
2,SOUTH AMERICA - COPA SUDAMERICANA,23/04/2024,19:00,Union La Calera (Chi),Cruzeiro (Bra),4.0,3.4,1.91
3,SOUTH AMERICA - COPA LIBERTADORES,23/04/2024,19:00,Caracas (Ven),Rosario Central (Arg),5.0,3.3,1.83
4,SOUTH AMERICA - COPA LIBERTADORES,23/04/2024,21:00,Liverpool M. (Uru),San Lorenzo (Arg),3.25,3.1,2.37
