,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-23,01:00:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,V-Varen Nagasaki,3.65,2.08,3.5,12.0,1.239691
2,2025-02-23,01:00:00,JAPAN - J2 LEAGUE,Kumamoto,Hokkaido Consadole Sapporo,2.96,2.38,3.3,14.0,1.239855
3,2025-02-23,01:55:00,JAPAN - J2 LEAGUE,Tokushima,Vegalta Sendai,2.6,3.05,3.0,9.8,1.2396926
4,2025-02-23,02:00:00,SOUTH KOREA - K LEAGUE 2,Seongnam,Hwaseong FC,3.1,2.38,3.35,9.2,1.2398868
5,2025-02-23,02:00:00,JAPAN - J2 LEAGUE,FC Imabari,Fujieda MYFC,2.04,3.9,3.35,13.5,1.239855
6,2025-02-23,02:00:00,JAPAN - J2 LEAGUE,Oita Trinita,Iwaki,2.74,2.8,3.3,11.5,1.2396928
7,2025-02-23,03:00:00,AUSTRALIA - A-LEAGUE,Western United,Adelaide United,2.5,2.62,4.2,26.0,1.2394767
8,2025-02-23,03:00:00,JAPAN - J2 LEAGUE,Ehime,Blaublitz,4.0,2.02,2.88,10.0,1.2396959
9,2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Asan,2.38,3.1,3.35,15.5,1.2396936
10,2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Cheongju,1.96,4.1,3.5,14.0,1.2396935
11,2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Gwangju FC,2.22,3.65,3.35,13.0,1.2396939
12,2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Dalian Yingbo,1.71,4.4,4.3,27.0,1.2397482
13,2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Qingdao Hainiu,Qingdao West Coast,2.54,3.0,3.3,14.0,1.2396954
14,2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Meizhou Hakka,1.6,5.7,4.4,26.0,1.2396955
15,2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Pohang,2.54,3.15,3.25,11.5,1.2396938
16,2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Shandong Taishan,Henan Songshan Longmen,1.59,6.0,4.3,44.0,1.2397481
17,2025-02-23,07:30:00,TURKEY - SUPER LIG,Kayserispor,Goztepe,3.25,2.4,3.5,10.0,1.2397044
18,2025-02-23,08:00:00,UKRAINE - PREMIER LEAGUE,Obolon,Vorskla Poltava,3.1,2.84,2.74,65.0,1.239682
19,2025-02-23,08:00:00,POLAND - DIVISION 1,Tychy,Chrobry Glogow,1.83,4.5,3.5,34.0,1.2397127
20,2025-02-23,08:30:00,ITALY - SERIE A,Como,Napoli,3.8,2.32,3.2,8.6,1.2394052
21,2025-02-23,08:35:00,CHINA - SUPER LEAGUE,Shanghai Port,Shenzhen Xinpengcheng,1.45,7.0,5.5,38.0,1.239709
22,2025-02-23,08:50:00,CROATIA - PRVA NL,Bijelo Brdo,Vukovar 1991,5.0,1.73,3.1,44.0,1.2399464
23,2025-02-23,09:00:00,SCOTLAND - PREMIERSHIP,St Johnstone,Hearts,4.0,2.06,3.6,9.2,1.2390927
24,2025-02-23,09:30:00,GERMANY - 2. BUNDESLIGA,Darmstadt,Schalke,2.42,2.96,3.75,15.0,1.2397028
