,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,09/08/2024,07:30,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Gwangju FC,2.7,3.4,2.4,1.85,1.62,2.2,1.04,1.36,1.25,6.0,1.13
2,09/08/2024,12:00,FINLAND - VEIKKAUSLIIGA,Lahti,Ekenas,1.8,3.6,3.9,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
3,09/08/2024,12:30,RUSSIA - PREMIER LEAGUE,Pari NN,Khimki,2.8,3.58,2.64,2.0,1.73,2.06,1.02,1.4,1.28,5.95,1.08
4,09/08/2024,13:00,AUSTRIA - 2. LIGA,Kapfenberg,Floridsdorfer AC,3.5,3.55,1.95,1.82,1.7,2.02,1.05,1.39,1.27,5.0,1.14
5,09/08/2024,13:00,AUSTRIA - 2. LIGA,Ried,Horn,1.2,6.2,11.75,1.4,1.93,1.78,1.02,1.23,1.12,3.05,1.33
6,09/08/2024,13:00,AUSTRIA - 2. LIGA,Lafnitz,Liefering,3.1,3.85,2.0,1.5,1.47,2.52,1.03,1.28,1.16,3.5,1.26
7,09/08/2024,13:00,AZERBAIJAN - PREMIER LEAGUE,Qarabag,Kapaz,1.26,5.4,9.25,1.5,1.93,1.7,1.01,1.24,1.13,3.45,1.22
8,09/08/2024,13:30,CROATIA - HNL,Sibenik,Slaven Belupo,1.95,3.5,3.5,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
9,09/08/2024,14:00,SWEDEN - SUPERETTAN,Brage,Skovde AIK,1.33,5.0,9.0,1.7,2.05,1.7,1.03,1.33,1.22,5.0,1.17
12,09/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,FC Emmen,Dordrecht,2.25,3.6,2.8,1.5,1.44,2.63,1.02,1.25,1.14,3.75,1.25
13,09/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Oss,Excelsior,3.8,4.0,1.8,1.57,1.53,2.38,1.03,1.29,1.17,4.0,1.22
11,09/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Helmond,Jong Utrecht,1.65,3.75,5.25,1.62,1.62,2.2,1.03,1.3,1.18,4.33,1.2
10,09/08/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,Cambuur,2.55,3.75,2.45,1.53,1.5,2.5,1.03,1.29,1.17,4.0,1.22
14,09/08/2024,15:45,SCOTLAND - CHAMPIONSHIP,Ayr,Airdrieonians,2.2,3.25,3.1,1.98,1.73,2.0,1.05,1.4,1.29,6.0,1.11
15,09/08/2024,15:45,SCOTLAND - CHAMPIONSHIP,Queen's Park,Livingston,2.45,3.4,2.55,1.98,1.73,2.0,1.03,1.4,1.29,6.0,1.11
16,09/08/2024,16:00,ENGLAND - LEAGUE TWO,Chesterfield,Swindon,1.65,3.9,5.0,1.57,1.57,2.25,1.03,1.29,1.17,4.0,1.22
17,09/08/2024,16:00,ENGLAND - LEAGUE ONE,Barnsley,Mansfield,1.95,3.6,3.5,1.75,1.7,2.05,1.04,1.36,1.25,5.5,1.14
18,09/08/2024,16:00,ENGLAND - CHAMPIONSHIP,Preston,Sheffield Utd,2.9,3.4,2.35,1.98,1.73,2.0,1.06,1.4,1.3,6.5,1.11
19,09/08/2024,23:00,COSTA RICA - PRIMERA DIVISION,Liberia,AD Santos,1.48,3.9,5.75,1.57,1.67,2.1,1.03,1.29,1.17,4.0,1.22
