,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,09/12/2023,02:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Busan,2.1,3.25,3.1,1.9,1.7,2.05,1.05,1.4,1.29,6.5,1.11
2,09/12/2023,02:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Gimpo FC,1.67,3.3,5.0,2.25,2.1,1.67,1.08,1.5,1.4,10.0,1.06
3,09/12/2023,07:30,BULGARIA - PARVA LIGA,Lok. Sofia,Arda,3.25,3.2,2.3,2.4,2.1,1.67,1.08,1.53,1.44,11.0,1.05
4,09/12/2023,08:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Cong An,2.15,3.55,2.9,1.65,1.57,2.1,1.01,1.32,1.22,4.9,1.13
5,09/12/2023,09:00,INDONESIA - LIGA 1,Arema FC,Persis Solo,2.77,3.2,2.42,1.72,1.55,2.15,1.03,1.32,1.24,5.0,1.14
6,09/12/2023,10:00,MALTA - PREMIER LEAGUE,Valletta,Hibernians,2.7,2.95,2.62,2.2,1.87,1.75,1.07,1.52,1.42,9.5,1.04
7,09/12/2023,10:15,SPAIN - PRIMERA RFEF,Granada CF B,Real Madrid B,4.5,3.75,1.6,2.1,2.2,1.62,1.04,1.44,1.36,7.0,1.08
8,09/12/2023,11:00,SLOVAKIA - NIKE LIGA,Ruzomberok,Banska Bystrica,2.45,3.2,2.85,2.1,1.8,1.91,1.08,1.5,1.36,6.3,1.1
9,09/12/2023,11:00,NETHERLANDS - TWEEDE DIVISIE,AFC,Hardenberg,2.45,3.35,2.62,1.62,1.5,2.25,1.01,1.3,1.2,4.4,1.17
10,09/12/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Knockbreda,Newington,6.3,4.9,1.38,1.37,1.55,2.15,1.02,1.17,1.08,2.85,1.32
11,09/12/2023,11:00,ARMENIA - PREMIER LEAGUE,Urartu,Ararat-Armenia,3.3,3.1,2.05,1.75,1.62,2.24,10.2,1.33,1.22,5.15,1.11
20,09/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Rotherham,Swansea,3.3,3.4,2.15,1.98,1.73,2.0,1.06,1.4,1.3,6.5,1.11
19,09/12/2023,12:00,ENGLAND - LEAGUE TWO,Bradford City,Salford,1.85,3.6,4.0,1.88,1.8,1.91,1.05,1.36,1.25,6.0,1.13
18,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Exeter,Port Vale,2.25,3.6,2.9,2.05,1.8,1.95,1.06,1.4,1.33,8.0,1.08
17,09/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Norwich,Preston,1.91,3.6,4.0,1.9,1.8,1.91,1.05,1.4,1.29,6.0,1.13
16,09/12/2023,12:00,SCOTLAND - LEAGUE ONE,Alloa,Hamilton,5.25,4.0,1.5,1.7,1.83,1.83,1.04,1.33,1.22,4.5,1.17
15,09/12/2023,12:00,SCOTLAND - LEAGUE TWO,Spartans,Forfar Athletic,1.91,3.5,3.4,1.85,1.73,2.0,1.05,1.36,1.25,5.5,1.13
14,09/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Huddersfield,Bristol City,3.2,3.1,2.38,2.35,2.0,1.73,1.08,1.5,1.44,10.0,1.06
13,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Wigan,Lincoln,2.25,3.5,3.2,2.03,1.8,1.95,1.05,1.4,1.3,7.0,1.1
12,09/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Cardiff,Millwall,2.1,3.2,3.8,2.25,1.91,1.8,1.08,1.5,1.4,9.0,1.07
21,09/12/2023,12:15,ITALY - SERIE C,Atalanta U23,Padova,3.3,3.1,2.22,2.35,2.05,1.7,1.1,1.57,1.47,7.3,1.06
22,09/12/2023,13:00,AUSTRIA - BUNDESLIGA,A. Klagenfurt,Austria Vienna,3.25,3.75,2.15,1.85,1.7,2.05,1.04,1.36,1.25,6.0,1.13
23,09/12/2023,14:00,MOROCCO - BOTOLA PRO,Jeunesse Sportive Soualem,Union Touarga,2.6,2.95,2.72,2.32,1.98,1.65,1.06,1.53,1.45,9.2,1.02
24,09/12/2023,14:00,SPAIN - PRIMERA RFEF,Sabadell,Unionistas,2.4,3.0,2.8,2.5,2.2,1.62,1.1,1.57,1.5,8.5,1.05
25,09/12/2023,14:30,ITALY - SERIE C,Spal,Entella,2.27,3.1,3.15,2.35,2.02,1.7,1.1,1.55,1.47,7.3,1.06
26,09/12/2023,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Lierse K.,Waregem,4.0,4.2,1.73,1.5,1.53,2.38,1.02,1.25,1.14,3.75,1.25
27,09/12/2023,16:00,POLAND - DIVISION 1,R. Rzeszow,Pruszkow,2.5,3.25,2.8,1.98,1.73,2.0,1.06,1.4,1.29,6.5,1.11
28,09/12/2023,16:45,ITALY - SERIE C,ACR Messina,Catania,3.75,3.15,2.02,2.15,1.88,1.83,1.08,1.5,1.38,6.3,1.09
29,09/12/2023,18:00,CHILE - PRIMERA DIVISION,Magallanes,Coquimbo,1.91,3.75,3.75,1.7,1.62,2.2,1.03,1.33,1.2,5.0,1.17
30,09/12/2023,18:00,CHILE - PRIMERA DIVISION,U. De Chile,Nublense,1.91,3.5,4.2,2.05,1.83,1.83,1.06,1.4,1.3,7.0,1.1
31,09/12/2023,22:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,River Plate,Rosario Central,1.57,3.75,7.0,2.08,2.2,1.62,1.06,1.44,1.33,8.0,1.08
