,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,POLAND - DIVISION 1,01/04/2024,07:40,Pruszkow,Polonia Warszawa,2.0,3.25,3.5,2.03,1.83,1.8,1.91,1.3,1.4177446,0.902,1.1,1.3,0.921,0.5,0.30769232,0.2857143,0.49261084,0.5464481,0.26409414,0.2,2.718,1,0.8153
2,SWEDEN - SUPERETTAN,01/04/2024,08:00,Orebro,Skovde AIK,1.7,3.6,4.2,1.73,2.08,1.7,2.05,1.7,1.1,0.959,0.6,0.9165151,0.811,0.5882353,0.2777778,0.23809524,0.5780347,0.48076922,0.42535192,1.1,2.017,1,0.5083
3,ENGLAND - CHAMPIONSHIP,01/04/2024,08:30,Leicester,Norwich,1.65,4.33,4.75,1.6,2.3,1.67,2.1,2.5,1.024695,0.423,0.9,1.1357816,0.872,0.6060606,0.23094688,0.21052632,0.625,0.4347826,0.5207508,1.6,2.16,1,0.8
4,IRELAND - PREMIER DIVISION,01/04/2024,09:00,Dundalk,Drogheda,1.95,3.6,3.6,1.9,1.95,1.75,2.0,1.7,1.3453624,0.766,0.9,1.1357816,1.003,0.51282054,0.2777778,0.2777778,0.5263158,0.51282054,0.31112698,0.8,2.481,1,0.8173
5,SWEDEN - ALLSVENSKAN,01/04/2024,09:00,Sirius,Halmstad,1.91,3.6,4.0,1.75,2.05,1.67,2.1,1.8,1.4696939,0.451,1.2,1.2489996,0.948,0.5235602,0.2777778,0.25,0.5714286,0.4878049,0.35079414,0.6,2.719,1,0.9254
6,ENGLAND - LEAGUE TWO,01/04/2024,11:00,Crewe,Forest Green,1.73,3.8,4.75,1.88,1.98,1.8,1.91,1.4,1.356466,0.568,0.9,1.1357816,0.761,0.5780347,0.2631579,0.21052632,0.5319149,0.5050505,0.4628668,0.5,2.492,1,0.7595
7,ENGLAND - LEAGUE TWO,01/04/2024,11:00,Walsall,Salford,2.05,3.6,3.5,1.7,2.1,1.57,2.25,2.5,1.024695,0.757,0.9,1.1357816,0.749,0.4878049,0.2777778,0.2857143,0.5882353,0.47619048,0.27734625,1.6,2.16,1,0.7423
8,ENGLAND - LEAGUE TWO,01/04/2024,11:00,Stockport County,AFC Wimbledon,1.62,3.8,6.0,2.03,1.83,1.91,1.8,1.5,1.2845232,1.394,0.9,1.1357816,1.421,0.61728394,0.2631579,0.16666667,0.49261084,0.5464481,0.5550345,0.6,2.42,1,0.7823
9,ENGLAND - LEAGUE ONE,01/04/2024,11:00,Bolton,Reading,1.53,4.5,5.75,1.67,2.15,1.8,1.95,1.8,1.2489996,0.589,1.1,1.0440307,0.628,0.6535948,0.22222222,0.17391305,0.5988024,0.4651163,0.6162765,0.7,2.293,1,0.9354
10,ENGLAND - LEAGUE ONE,01/04/2024,11:00,Blackpool,Wycombe,1.85,3.5,4.5,2.1,1.7,1.95,1.8,2.0,1.264911,0.772,0.9,1.1357816,1.162,0.5405405,0.2857143,0.22222222,0.47619048,0.5882353,0.39358726,1.1,2.401,1,0.7606
