League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Mexican Liga MX,2024-04-06,00:10:00,Tijuana,Necaxa,1.95,3.9,3.7,3.05,1.38,1.51,2.72,1.12,1.18,4.2,1.01,4.2,1.26,2.14,1.78,1.19,2.98,1.68,2.32,13.5,14.0,6.8,7.6,8.8,7.2,13.5,7.2,10.5,8.6,14.5,7.2,18.5,16.0,6.8,7.8,5.1,7.0,8.4,0.51282054,0.27027026,0.25641027,0.56179774,0.46728972,0.5952381,0.43103448,1.8974359,2.0,0.527027,1.054054,0.5,0.94871795,0.48108107,0.5783784,0.33980387,0.30973452,0.33333334,0.02631579,0.35036495,0.5,1.054054,0.527027,1.0955056,2.1910112,0.48108107,1.0595238,9.55,-0.18324608,0.020942409,0.20418848,0.40837696,0.3369955,1.072769,0.3962226,2.6277366,41.185925,0.5091169,-10.203974,2.6277366,0.2,1.75,1,1.0
South Korean K League 2,2024-04-06,02:00:00,FC Anyang,Ansan Greeners FC,1.42,4.8,3.9,1.1,1.28,1.25,2.04,1.02,1.18,3.25,1.01,3.25,1.11,1.72,1.41,1.12,3.25,1.12,1.12,1.49,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.70422536,0.25641027,0.20833333,0.7092199,0.5813953,0.89285713,0.89285713,2.7464788,3.3802817,0.36410257,1.2307693,0.29583332,0.8125,0.36153847,0.44102564,0.5730644,0.46616542,0.54340833,0.10344828,0.46892655,0.29583332,1.2307693,0.36410257,1.0070922,3.4042554,0.36153847,1.2589285,10.12,-0.24505928,0.088932805,0.1403162,0.4743083,0.51891303,1.7504666,0.60152805,4.28775,51.115505,0.4384062,-8.810733,4.28775,0.9,2.48,1,1.0
South Korean K League 1,2024-04-06,02:00:00,Ulsan Hyundai Horang-i,Suwon FC,1.64,5.3,4.2,3.3,1.37,1.52,2.68,1.14,7.0,4.1,1.01,4.1,1.24,2.14,1.7,1.14,5.4,1.78,2.12,13.0,15.5,1.03,1.03,9.0,8.8,15.5,1.03,9.4,9.0,15.0,1.03,12.0,12.0,1.03,1.03,1.01,1.01,1.03,0.6097561,0.23809524,0.18867925,0.5882353,0.46728972,0.56179774,0.4716981,2.5609756,3.2317073,0.3904762,1.2619047,0.30943397,0.7924528,0.4047619,0.5095238,0.5439376,0.43835616,0.52737755,0.11578947,0.42372882,0.30943397,1.2619047,0.3904762,0.9647059,3.1176472,0.4047619,0.9550562,11.14,-0.22980252,0.09874327,0.14721723,0.47576302,0.5057199,1.8779067,0.57141125,4.599913,52.001266,0.62225395,-12.407418,4.599913,1.1,2.56,1,1.0
Australian A-League Men,2024-04-06,03:30:00,Central Coast Mariners,Wellington Phoenix,1.84,4.7,4.0,3.0,1.39,1.47,2.72,1.12,7.0,12.0,1.06,4.2,1.28,2.08,1.83,1.15,5.8,1.72,2.14,14.5,17.0,32.0,38.0,9.0,8.4,17.0,50.0,10.5,9.4,17.5,50.0,18.0,16.5,29.0,38.0,9.6,34.0,16.5,0.54347825,0.25,0.21276596,0.5464481,0.48076922,0.5813953,0.46728972,2.173913,2.5543478,0.46,1.175,0.39148936,0.85106385,0.4575,0.52,0.44096544,0.369863,0.43730888,0.08045977,0.37221268,0.39148936,1.175,0.46,1.0054644,2.568306,0.4575,1.0639535,10.54,-0.20493358,0.06641366,0.17457305,0.44592032,0.424331,1.4908164,0.47854352,3.6517394,47.2026,0.35355338,-7.125016,3.6517394,0.7,2.16,1,1.0
South Korean K League 1,2024-04-06,04:30:00,Gimcheon Sangmu,Gwangju FC,2.44,2.88,3.2,2.8,1.44,1.43,2.84,1.1,8.6,3.15,1.05,3.15,1.32,1.87,1.96,1.08,6.8,1.73,2.12,10.0,9.4,15.5,4.3,8.4,6.0,10.0,4.2,11.5,9.0,13.0,4.3,4.2,19.0,4.3,4.5,3.95,4.1,4.7,0.40983605,0.3125,0.3472222,0.5102041,0.53475934,0.5780347,0.4716981,1.3114754,1.1803279,0.7625,0.9,0.8472222,1.1111112,0.6125,0.584375,0.11297399,0.13475177,0.082706764,0.05263158,0.24031007,0.8472222,0.9,0.7625,1.244898,1.4693878,0.6125,1.1329479,8.52,-0.089201875,-0.037558686,0.28638497,0.33802816,0.13435763,0.38157567,0.20577677,0.93466574,20.806791,0.12727922,2.576572,0.93466574,0.32,0.76,1,1.0
South Korean K League 2,2024-04-06,04:30:00,Chungnam Asan,Seongnam FC,1.07,1.06,1.22,1.01,1.4,1.01,1.01,1.08,1.01,1.27,1.04,1.27,1.04,1.27,1.05,1.05,1.16,1.01,1.01,1.49,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.01,1.01,1.03,0.93457943,0.8196721,0.9433962,0.95238096,0.78740156,0.990099,0.990099,1.1401869,0.99065423,0.8770492,0.86885244,1.009434,1.1509434,0.8606557,1.0409836,0.06267796,0.06550218,0.0046948357,0.07017544,0.07488987,1.009434,0.86885244,0.8770492,1.0190476,1.0095239,0.8606557,1.039604,3.35,-0.04477612,-0.047761194,0.319403,0.3164179,0.08026466,0.08962887,0.07310508,0.21954498,4.289153,0.31112698,-6.2772985,0.21954498,0.16,0.15,1,1.0
Australian A-League Men,2024-04-06,05:45:00,Melbourne Victory,Melbourne City,2.3,3.05,4.0,3.45,1.32,1.61,2.42,1.17,6.0,16.0,1.04,2.42,1.14,2.42,1.6,1.24,4.5,1.57,2.58,19.0,15.5,21.0,44.0,13.0,8.6,13.0,25.0,15.5,10.5,14.0,30.0,28.0,19.0,25.0,46.0,11.0,17.0,19.5,0.4347826,0.25,0.32786885,0.625,0.41322315,0.6369427,0.3875969,1.7391304,1.326087,0.575,0.7625,0.75409836,1.3114754,0.4,0.605,0.22440253,0.26984128,0.14018692,0.13475177,0.42857143,0.75409836,0.7625,0.575,1.4375,1.90625,0.4,1.0191083,9.35,-0.18181819,-0.101604275,0.24598931,0.3262032,0.27335566,0.8519585,0.37591124,2.0868638,40.364536,1.1596551,-22.293629,2.0868638,0.95,1.7,1,1.0
Estonian Premier League,2024-04-06,06:30:00,Nomme Kalju,Fci Tallinn,1.04,1.04,1.21,1.1,1.01,1.03,1.03,1.01,1.18,1.27,1.01,1.27,1.01,1.27,1.05,1.05,1.16,1.12,1.12,1.47,2.98,2.3,3.8,2.52,3.2,5.8,7.8,3.3,2.98,8.0,14.5,2.98,7.4,12.0,7.4,1.01,1.01,1.03,0.96153843,0.8264463,0.96153843,0.95238096,0.78740156,0.89285713,0.89285713,1.1634616,1.0,0.8595041,0.8595041,1.0,1.1634616,0.8677686,1.0495868,0.06948448,0.075555556,0.0,0.075555556,0.07079646,1.0,0.8595041,0.8595041,0.9904762,0.9904762,0.8677686,0.9375,3.29,-0.051671732,-0.051671732,0.31610942,0.31610942,0.089498065,0.098149545,0.07692771,0.2404163,4.858463,0.31112698,-6.2772985,0.2404163,0.17,0.17,1,1.0
Portuguese Segunda Liga,2024-04-06,07:00:00,Penafiel,CF Os Belenenses,1.94,4.1,3.3,2.56,1.5,1.3,2.94,1.07,8.6,3.0,1.01,3.0,1.39,1.7,2.2,1.08,3.9,1.89,1.82,9.0,10.0,4.4,4.8,6.6,6.6,13.0,4.7,9.4,9.0,15.5,4.8,17.5,17.5,4.6,4.9,4.1,4.8,5.0,0.5154639,0.3030303,0.24390244,0.45454547,0.5882353,0.52910054,0.5494506,1.701031,2.1134021,0.58787876,1.2424242,0.47317073,0.80487806,0.6666667,0.5151515,0.32926866,0.259542,0.3576159,0.10810811,0.2,0.47317073,1.2424242,0.58787876,0.8818182,1.8636364,0.6666667,1.1640211,9.34,-0.14561027,0.085653104,0.20770878,0.43897218,0.35075966,1.0920317,0.34723803,2.6749206,34.215702,0.70710677,14.036243,2.6749206,0.8,1.36,1,1.0
Turkish 1 Lig,2024-04-06,07:30:00,Bodrum Belediyesi,Keciorengucu,1.59,5.5,3.5,2.78,1.43,1.38,2.62,1.09,1.18,2.58,1.06,2.58,1.34,1.76,2.06,1.08,3.6,1.72,1.79,1.1,1.1,1.1,1.1,1.57,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6289308,0.2857143,0.18181819,0.4854369,0.5681818,0.5813953,0.5586592,2.201258,3.4591196,0.4542857,1.5714285,0.2890909,0.6363636,0.5885714,0.50285715,0.5227267,0.37524557,0.55148095,0.22222222,0.2589928,0.2890909,1.5714285,0.4542857,0.7718447,2.6699028,0.5885714,1.1976744,10.59,-0.18035883,0.1888574,0.15014164,0.51935786,0.55387324,1.9551727,0.5557209,4.7891755,43.681404,0.42426407,8.530766,4.7891755,2.0,1.91,1,1.0
