,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,RUSSIA - PREMIER LEAGUE,2024-04-29,07:00,Krylya Sovetov,Krasnodar,3.35,3.6,2.28,1.91,1.68,2.13,2.04,2.1818182,1.1134044,0.51031035,0.738189,0.4788681,0.6487067,0.2725931,0.10619986,0.38959113,2.3636363,1.3666633,0.5782037,1.0,0.8528029,0.8528029,1.3636364,1.7721444,1.2995726,0.41247413,0.098897345,1.3880552,2.5785124,1.2527747,0.72727275,1.172604,1.2727273,1.1354542,0.8921426,0.42437497,0.2732835,0.6439671,0.40983206,0.100875646,0.24613899,1.3636364,1.06794,0.78315604,1.2727273,1.0523489,0.82684547,0.09090909,1.1642044,12.806249,0.39332202,0.08682468,1.1157025,1.3052601,1.8512397,0.7234898,0.29850745,0.2777778,0.4385965,0.5235602,0.49019608,0.5952381,0.46948355,1.0746269,0.680597,0.9305556,0.6333333,1.4692982,1.5789474,0.53055555,0.56666666,0.21114111,0.035971224,0.19005328,0.2244898,0.30671507,1.4692982,0.6333333,0.9305556,1.7539268,1.1937172,0.53055555,1.1369047,9.23,0.909,2.249,-0.027085591,-0.14301191,0.3629469,0.24702059,0.22789784,0.7011657,0.29347685,1.7174982,7.125016,0.18384777,-3.718994,1.3341188,1.6142969,0.82643956,1.2100098,1.7174982,1.32,0.25,1.0,0.5461
2,THAILAND - THAI LEAGUE 1,2024-04-29,08:30,Bangkok Utd,Prachuap,1.57,4.05,5.1,1.7,1.78,1.93,2.07,2.0,1.1281521,0.56407607,0.3577469,0.24932194,0.69692266,0.43364394,0.2396717,0.5526924,2.3636363,1.5534552,0.65723103,0.8181818,0.7158189,0.8748898,1.5454545,2.0164611,1.304769,0.7035709,0.1030263,1.5336037,4.512397,0.8137146,0.892562,0.6561673,0.36363637,0.4810457,1.3228756,0.4386074,0.32847264,0.748899,0.47031826,0.09666678,0.20553483,1.0,0.8528029,0.8528029,1.8181819,0.9359664,0.51478153,-0.8181818,0.7158189,-0.8748898,0.32224548,0.0991246,0.72727275,1.172604,4.958678,0.34318766,0.6369427,0.24691358,0.19607843,0.5882353,0.4830918,0.56179774,0.5181347,2.5796177,3.2484076,0.38765433,1.2592592,0.30784315,0.7941176,0.41975307,0.51111114,0.54708856,0.44128114,0.52923536,0.114754096,0.40869564,0.30784315,1.2592592,0.38765433,0.9235294,3.0,0.41975307,0.9550562,10.72,1.636,1.609,-0.23134328,0.09794776,0.14645523,0.47574627,0.5072663,1.8126316,0.5640915,4.4400225,51.115505,0.52325904,-10.481218,2.1069064,1.225178,1.7196738,0.58150566,4.4400225,1.05,2.48,1.0,0.9891
3,ROMANIA - LIGA 2,2024-04-29,09:00,Hunedoara,Selimbar,2.05,3.2,3.6,2.15,1.9,1.82,1.65,2.1818182,1.1134044,0.51031035,0.4553713,0.25375238,0.5572428,0.39161387,0.0813597,0.2077549,1.7272727,1.1354542,0.6573682,0.54545456,0.78202957,1.4337208,1.1818181,1.5850542,1.3411996,0.5037171,0.104263864,1.115495,0.94214875,2.081666,0.34710744,1.2289037,1.4545455,0.9875255,0.6789238,0.2204428,0.37080568,1.6820948,0.7710868,0.027501298,0.03566563,0.54545456,0.9875255,1.8104634,0.27272728,0.6165755,2.2607768,0.27272728,1.1354542,4.163332,0.2956535,0.09136578,0.3966942,1.3578476,0.37190083,0.45215532,0.4878049,0.3125,0.2777778,0.4651163,0.6060606,0.5263158,0.5494506,1.5609756,1.7560976,0.640625,1.125,0.5694444,0.8888889,0.671875,0.515625,0.25579625,0.21904762,0.27433628,0.05882353,0.19626169,0.5694444,1.125,0.640625,0.95348835,1.6744186,0.671875,1.1315789,8.85,0.727,2.101,-0.1299435,0.04519774,0.23163842,0.40677965,0.2727708,0.80467385,0.27970862,1.9710404,29.898901,0.70710677,14.036243,1.7411925,1.3211383,1.3179487,0.75875485,1.9710404,0.4,1.15,1.0,0.822
4,RUSSIA - PREMIER LEAGUE,2024-04-29,11:30,Sochi,Fakel Voronezh,2.0,3.52,4.32,2.42,2.07,1.72,1.66,0.90909094,1.0833068,1.1916375,0.44999823,0.46265703,1.0281309,0.5272741,0.1440691,0.2732338,1.2727273,1.2856487,1.0101526,1.5454545,0.8907235,0.5763505,-0.27272728,1.6564425,-6.073622,0.36676112,0.09716951,0.8197442,2.198347,0.74432296,0.9834711,1.3997084,1.0909091,1.2398347,1.1365151,0.3743476,0.4616601,1.233239,0.62325406,0.090806626,0.14569761,0.72727275,0.86243933,1.1858541,1.3636364,1.2264307,0.89938253,-0.6363636,1.6109132,-2.531435,0.2119723,0.060112923,0.5289256,1.1858541,2.231405,0.74948543,0.5,0.2840909,0.23148148,0.41322315,0.60240966,0.4830918,0.5813953,1.76,2.16,0.5681818,1.2272727,0.46296296,0.8148148,0.6875,0.4715909,0.3432049,0.2753623,0.36708862,0.10204082,0.18518518,0.46296296,1.2272727,0.5681818,0.8264463,1.785124,0.6875,1.1690822,9.84,-0.182,2.323,-0.15447155,0.08130081,0.20325203,0.4390244,0.35929072,1.1784736,0.34385943,2.886659,37.234833,1.0748023,20.806791,1.7314814,1.1944444,1.4496124,0.6898396,2.886659,0.8,1.52,1.0,0.8205
5,POLAND - DIVISION 1,2024-04-29,13:00,Odra Opole,Motor Lublin,2.3,3.2,2.8,2.05,1.8,1.91,1.75,1.7272727,1.2128786,0.70219284,0.3623775,0.33334652,0.9198875,0.5609752,0.13136204,0.2341673,1.0909091,1.0833068,0.99303126,0.6363636,0.97912085,1.5386186,0.45454547,1.6160353,3.5552778,0.4542117,0.088167146,0.7725604,1.3884298,0.85116965,0.6363636,0.97912085,1.1818181,1.4024771,1.1867114,0.48638648,0.6489161,1.3341575,0.60777396,0.18546963,0.3051622,1.0909091,1.3111095,1.2018504,1.2727273,0.74965554,0.58901507,-0.18181819,1.8982376,-10.440307,0.3616166,0.09105106,1.1900827,1.2018504,2.0826447,0.45812285,0.4347826,0.3125,0.35714287,0.4878049,0.5714286,0.5555556,0.5235602,1.3913044,1.2173913,0.71875,0.875,0.8214286,1.1428572,0.640625,0.546875,0.13724023,0.16363636,0.09803922,0.06666667,0.21904762,0.8214286,0.875,0.71875,1.1219512,1.3658537,0.640625,1.1388888,8.3,0.545,2.615,-0.10843374,-0.04819277,0.27710843,0.33734939,0.16298494,0.45092496,0.19855797,1.104536,24.227745,0.42426407,8.530766,1.6614907,1.5062112,1.1030928,0.90654206,1.104536,0.4,0.9,1.0,0.6029
6,RUSSIA - PREMIER LEAGUE,2024-04-29,13:45,FK Rostov,Orenburg,2.12,3.84,3.54,1.77,1.61,2.25,2.22,1.9090909,1.2398347,0.64943725,0.5812453,0.2674079,0.4600603,0.2751373,0.12666829,0.46038204,1.9090909,0.7925271,0.41513324,1.3636364,1.5534552,1.1392004,0.54545456,1.8763425,3.4399612,0.43695804,0.07105822,1.1730245,2.9504132,0.51281166,1.6115702,1.3144621,0.6363636,0.88139635,1.3850514,0.3291677,0.3494806,1.0617099,0.5825459,0.08538281,0.1465684,0.6363636,0.64282435,1.0101526,1.4545455,1.1570839,0.79549515,-0.8181818,1.465865,-1.7916129,0.24716167,0.06492948,0.2892562,1.4142135,2.5123968,0.66989064,0.4716981,0.26041666,0.28248587,0.56497175,0.45045045,0.621118,0.44444445,1.8113208,1.6698114,0.5520833,0.921875,0.59887004,1.0847458,0.4609375,0.578125,0.28038496,0.2885906,0.2508834,0.040650405,0.36898395,0.59887004,0.921875,0.5520833,1.1977401,2.0,0.4609375,1.0993788,9.5,1.273,2.121,-0.18105263,-0.031578947,0.2231579,0.37263158,0.29013705,0.9187673,0.36376306,2.2505112,40.69553,0.6363961,-12.680384,1.6975802,1.3191557,1.2868687,0.77708006,2.2505112,0.3,1.72,1.0,0.8761
7,URUGUAY - PRIMERA DIVISION,2024-04-29,15:00,Racing Montevideo,Fenix,2.15,3.2,3.5,2.4,2.1,1.67,1.53,1.1818181,1.1922616,1.0088367,0.41593027,0.21561082,0.51838213,0.3999634,0.12694195,0.3173839,1.0909091,0.51425946,0.47140452,1.0909091,0.7925271,0.72648317,0.0,0.9534626,1.0,0.38481188,0.10313235,0.7378605,1.785124,0.3142697,0.892562,0.9686442,0.8181818,0.83319557,1.0183501,0.18564296,0.25379905,1.3671353,0.74326307,0.060832936,0.08184577,0.45454547,0.6555548,1.4422206,0.72727275,0.6165755,0.84779125,-0.27272728,0.9620914,-3.5276685,0.34448084,0.036141027,0.41322315,0.7211103,0.72727275,0.6165755,0.4651163,0.3125,0.2857143,0.41666666,0.6535948,0.47619048,0.5988024,1.4883721,1.6279069,0.671875,1.09375,0.6142857,0.9142857,0.75,0.478125,0.22293474,0.19626169,0.23893805,0.04477612,0.14285715,0.6142857,1.09375,0.671875,0.8958333,1.4583334,0.75,1.1428572,8.85,0.364,2.025,-0.118644066,0.033898305,0.24293785,0.39548022,0.24029571,0.7088723,0.2278401,1.7363756,27.699472,1.2303658,23.50904,1.6810632,1.3222592,1.2713568,0.78656125,1.7363756,0.3,1.05,1.0,0.7182
8,SPAIN - LALIGA2,2024-04-29,15:30,Ferrol,Mirandes,2.0,3.2,4.33,2.4,2.1,1.67,1.53,1.7272727,1.2128786,0.70219284,0.4254318,0.2604935,0.6123038,0.40289596,0.093235776,0.23141402,1.2727273,0.86243933,0.6776309,0.90909094,0.9958592,1.0954452,0.36363637,1.1499192,3.1622777,0.37694272,0.07121397,0.824835,0.80991733,1.3552618,0.74380165,1.2171613,0.36363637,0.4810457,1.3228756,0.11289364,0.23988864,2.1249084,0.8451548,0.0054945056,0.006501182,0.18181819,0.3856946,2.1213202,1.3636364,1.2264307,0.89938253,-1.1818181,1.2662171,-1.0714145,0.22188835,0.062407717,0.16528925,0.42426407,2.7272727,0.6132153,0.5,0.3125,0.23094688,0.41666666,0.6535948,0.47619048,0.5988024,1.6,2.165,0.625,1.353125,0.46189377,0.73903,0.75,0.478125,0.3238594,0.23076923,0.36808845,0.1500664,0.14285715,0.46189377,1.353125,0.625,0.8333333,1.8041667,0.75,1.1428572,9.53,1.364,1.694,-0.12591815,0.11857293,0.20986359,0.45435467,0.36679178,1.1651752,0.34453174,2.8540847,30.963757,1.2303658,23.50904,1.7309469,1.1928407,1.4511132,0.6891261,2.8540847,1.13,1.2,1.0,0.9072
9,PORTUGAL - LIGA PORTUGAL,2024-04-29,16:15,Estrela,SC Farense,2.2,3.25,3.5,1.95,1.7,2.05,1.9,1.3636364,1.2984415,0.95219046,0.58051944,0.29956907,0.5160363,0.3160266,0.14120501,0.4468137,1.5454545,0.9875255,0.63898706,1.5454545,1.304791,0.8442765,0.0,1.8586408,1.0,0.3601636,0.13672927,0.9528091,1.8264463,0.8355985,1.1239669,1.7940875,0.8181818,1.1134044,1.3608277,0.75405854,0.5549927,0.73600745,0.31205758,0.089689866,0.28741446,1.2727273,0.9620914,0.75592893,1.7272727,0.9620914,0.5570003,-0.45454547,1.5587662,-3.4292855,0.22427335,0.09351949,0.92561984,1.3228756,2.355372,0.7055337,0.45454547,0.30769232,0.2857143,0.51282054,0.5263158,0.5882353,0.4878049,1.4772727,1.5909091,0.6769231,1.0769231,0.62857145,0.9285714,0.6,0.5846154,0.21455142,0.19266056,0.22807017,0.037037037,0.25,0.62857145,1.0769231,0.6769231,1.1282052,1.7948718,0.6,1.1470588,8.95,0.545,2.412,-0.11731844,0.02793296,0.24581006,0.39106146,0.23122014,0.68980676,0.28048,1.6896745,27.699472,0.07071068,1.4320962,1.6493506,1.3116883,1.2574258,0.79527557,1.6896745,0.25,1.05,1.0,0.739
10,BRAZIL - SERIE B,2024-04-29,19:30,Mirassol,Ceara,1.95,3.35,3.8,2.3,2.05,1.7,1.6,2.0,1.1281521,0.56407607,0.30073214,0.3280296,1.09077,0.5471656,0.1638308,0.29941723,1.3636364,1.1499192,0.84327406,0.54545456,0.6555548,1.2018504,0.8181818,1.1134044,1.3608277,0.5704756,0.06208828,0.967056,1.2396694,1.264911,0.54545456,0.6555548,0.45454547,0.4979296,1.0954452,0.3646555,0.3626236,0.9944279,0.5618006,0.06339545,0.11284332,0.72727275,0.74965554,1.0307764,1.6363636,1.06794,0.65263003,-0.90909094,0.9958592,-1.0954452,0.25303203,0.0446053,0.59504133,0.9162457,2.5289257,0.69102,0.51282054,0.29850745,0.2631579,0.4347826,0.625,0.4878049,0.5882353,1.7179487,1.948718,0.58208954,1.1343284,0.5131579,0.8815789,0.6865672,0.47761193,0.30798414,0.26415095,0.32173914,0.062937066,0.18584071,0.5131579,1.1343284,0.58208954,0.84782606,1.6521739,0.6865672,1.1219512,9.1,1.545,1.626,-0.15384616,0.04945055,0.21428572,0.41758242,0.31806496,0.964797,0.30487978,2.3632605,34.99202,0.98994946,19.290047,1.8016194,1.3022943,1.3834196,0.72284645,2.3632605,0.45,1.4,1.0,0.8971
