,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/10/2023,07:15,NETHERLANDS - EERSTE DIVISIE,Venlo,Helmond,1.7,4.0,4.75,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
2,01/10/2023,08:30,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Club Brugge KV U23,1.53,4.2,4.5,1.53,1.62,2.2,1.03,1.29,1.17,4.0,1.22
3,01/10/2023,08:30,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Charleroi,1.55,4.2,5.5,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
4,01/10/2023,09:00,ITALY - SERIE C,Juventus U23,Torres,2.9,2.82,2.62,3.0,2.4,1.5,1.15,1.72,1.7,9.25,1.03
5,01/10/2023,10:00,SWEDEN - ALLSVENSKAN,Hacken,AIK,1.75,3.8,4.5,1.53,1.57,2.25,1.03,1.29,1.17,4.0,1.22
6,01/10/2023,10:00,SLOVENIA - PRVA LIGA,Rogaska,O. Ljubljana,4.7,3.8,1.65,1.7,1.7,2.05,1.04,1.35,1.22,4.4,1.17
7,01/10/2023,10:00,NORWAY - OBOS-LIGAEN,Kongsvinger,Bryne,1.6,4.33,5.25,1.67,1.73,2.0,1.03,1.3,1.2,5.0,1.17
8,01/10/2023,11:00,ICELAND - BESTA DEILD KARLA,Keflavik,Fylkir,3.2,3.65,2.02,1.47,1.42,2.67,1.03,1.28,1.15,3.35,1.28
9,01/10/2023,11:00,BELGIUM - JUPILER PRO LEAGUE,Genk,Westerlo,1.4,4.5,7.0,1.48,1.62,2.2,1.02,1.25,1.14,3.75,1.25
10,01/10/2023,11:45,BULGARIA - PARVA LIGA,Lok. Sofia,Cherno More,6.0,3.8,1.6,2.1,2.1,1.67,1.06,1.44,1.33,8.0,1.08
11,01/10/2023,12:00,ROMANIA - LIGA 1,FC Hermannstadt,FC Rapid Bucuresti,3.0,3.1,2.3,2.05,1.8,1.91,1.06,1.44,1.33,8.0,1.08
13,01/10/2023,12:30,SLOVENIA - PRVA LIGA,Radomlje,Koper,3.75,3.5,1.91,1.83,1.72,2.02,1.06,1.4,1.27,5.1,1.13
12,01/10/2023,12:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Lech Poznan,2.8,3.6,2.3,1.65,1.57,2.25,1.03,1.3,1.2,4.5,1.18
14,01/10/2023,13:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Buducnost,2.72,3.0,2.55,2.1,1.83,1.78,1.06,1.47,1.38,8.6,1.04
15,01/10/2023,13:15,SAN MARINO - CAMPIONATO SAMMARINESE,Murata,Domagnano,1.38,4.65,5.8,1.3,1.71,2.08,1.01,1.17,1.09,2.71,1.38
16,01/10/2023,13:30,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,St. Truiden,1.4,4.75,7.5,1.53,1.8,1.95,1.03,1.29,1.17,4.0,1.22
17,01/10/2023,13:30,ITALY - SERIE C,Benevento,Crotone,2.22,3.1,3.3,2.32,1.98,1.75,1.1,1.55,1.44,7.0,1.07
18,01/10/2023,13:30,ITALY - SERIE C,Juve Stabia,Monopoli,1.62,3.5,5.6,2.2,2.15,1.62,1.09,1.52,1.4,6.6,1.08
19,01/10/2023,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mladost DG,Petrovac,2.7,3.0,2.6,2.05,1.75,1.85,1.05,1.47,1.36,7.8,1.05
20,01/10/2023,14:00,ICELAND - BESTA DEILD KARLA,Kopavogur,Vestmannaeyjar,2.85,3.65,2.2,1.45,1.4,2.72,1.03,1.27,1.15,3.3,1.29
21,01/10/2023,15:00,POLAND - EKSTRAKLASA,Jagiellonia,Legia,3.2,3.6,2.1,1.8,1.62,2.2,1.04,1.33,1.22,5.5,1.14
22,01/10/2023,15:15,SLOVENIA - PRVA LIGA,Aluminij,Maribor,4.1,3.75,1.75,1.65,1.6,2.18,1.04,1.33,1.21,4.15,1.19
23,01/10/2023,16:00,BRAZIL - SERIE A,Coritiba,Athletico-PR,3.3,3.3,2.25,2.2,1.95,1.8,1.08,1.44,1.4,9.0,1.07
24,01/10/2023,18:00,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Ameliano,1.62,3.75,5.25,1.7,1.73,2.0,1.04,1.33,1.2,5.0,1.17
