,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-08,01:00:00,JAPAN - J2 LEAGUE,Vegalta Sendai,V-Varen Nagasaki,3.05,2.4,3.45,13.0,1.2402623
2,2025-03-08,02:00:00,JAPAN - J2 LEAGUE,Omiya,Renofa Yamaguchi,1.89,4.3,3.55,18.5,1.2404764
3,2025-03-08,02:00:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Busan,2.7,2.82,3.2,12.0,1.2403171
4,2025-03-08,02:00:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Seoul,3.45,2.24,3.4,9.4,1.2403668
5,2025-03-08,02:00:00,SOUTH KOREA - K LEAGUE 2,Hwaseong FC,Gyeongnam,2.38,2.98,3.45,15.5,1.2404231
6,2025-03-08,03:00:00,AUSTRALIA - A-LEAGUE,Adelaide United,Brisbane Roar,1.69,4.8,4.8,36.0,1.2401838
7,2025-03-08,04:00:00,AUSTRALIA - A-LEAGUE,Western United,Wellington Phoenix,1.5,7.0,5.0,30.0,1.2401837
8,2025-03-08,04:30:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Jeonnam,4.8,1.8,3.7,9.8,1.2402658
9,2025-03-08,04:30:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Cheongju,2.06,4.2,3.0,13.5,1.2403667
10,2025-03-08,04:30:00,SOUTH KOREA - K LEAGUE 1,Anyang,Gimcheon Sangmu,3.3,2.3,3.4,11.0,1.2404293
11,2025-03-08,04:30:00,SOUTH KOREA - K LEAGUE 1,Daegu,Daejeon,2.52,2.98,3.0,1000.0,1.2403162
12,2025-03-08,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Central Coast Mariners,1.51,7.4,4.8,32.0,1.2401836
13,2025-03-08,06:10:00,JAPAN - J2 LEAGUE,Ehime,FC Imabari,3.4,2.32,3.4,18.0,1.2404765
14,2025-03-08,07:00:00,ARMENIA - PREMIER LEAGUE,Alashkert,Ararat Yerevan,2.26,3.0,3.0,29.0,1.2405767
15,2025-03-08,07:30:00,TURKEY - SUPER LIG,Kayserispor,Basaksehir,2.96,2.7,3.3,13.0,1.2403903
16,2025-03-08,08:50:00,CROATIA - PRVA NL,Jarun,Orijent,2.14,3.45,3.05,14.0,1.2405305
17,2025-03-08,09:00:00,SERBIA - SUPER LIGA,Napredak,Cukaricki,4.0,2.18,2.94,19.5,1.2404816
18,2025-03-08,09:00:00,DENMARK - 1ST DIVISION,Hobro,Horsens,4.0,1.93,3.75,26.0,1.240336
19,2025-03-08,09:00:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Magdeburg,3.05,2.36,3.8,16.5,1.2403297
20,2025-03-08,09:00:00,GERMANY - 2. BUNDESLIGA,Hertha Berlin,Schalke,2.04,3.85,3.75,18.0,1.2403289
21,2025-03-08,09:00:00,GERMANY - 2. BUNDESLIGA,Ulm,FC Koln,3.5,2.26,3.5,10.5,1.2403023
22,2025-03-08,09:30:00,ENGLAND - PREMIER LEAGUE,Nottingham,Manchester City,4.1,1.96,4.0,12.5,1.2399572
23,2025-03-08,09:30:00,ENGLAND - NATIONAL LEAGUE,Barnet,Dag & Red,1.3,11.5,6.0,44.0,1.2402924
24,2025-03-08,09:30:00,ENGLAND - LEAGUE TWO,Walsall,Grimsby,1.89,4.6,3.8,710.0,1.2402775
25,2025-03-08,09:30:00,ENGLAND - LEAGUE ONE,Stockport County,Charlton,2.36,3.7,3.2,11.5,1.2402945
26,2025-03-08,09:30:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Notts Co,2.52,3.1,3.25,11.0,1.240278
27,2025-03-08,10:00:00,SPAIN - LALIGA,Celta Vigo,Leganes,1.56,7.6,4.3,21.0,1.2400194
28,2025-03-08,10:00:00,FRANCE - LIGUE 2,Paris FC,Lorient,2.84,2.94,3.1,10.0,1.2403011
29,2025-03-08,10:30:00,HUNGARY - OTP BANK LIGA,Nyiregyhaza,Gyori,3.05,2.38,3.45,11.5,1.2403425
30,2025-03-08,10:30:00,POLAND - DIVISION 1,Pruszkow,Legnica,3.15,2.32,3.4,24.0,1.2403361
31,2025-03-08,10:30:00,UKRAINE - PREMIER LEAGUE,Inhulets Petrove,Rukh Lviv,4.7,1.82,3.8,29.0,1.2403469
32,2025-03-08,11:00:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,BKMA,2.0,4.1,3.1,85.0,1.2405769
33,2025-03-08,11:00:00,ITALY - SERIE A,Parma,Torino,3.25,2.52,3.3,9.4,1.2399992
34,2025-03-08,11:00:00,DENMARK - 1ST DIVISION,Odense,Kolding IF,1.98,4.5,3.5,15.5,1.2403361
35,2025-03-08,11:00:00,ITALY - SERIE A,Como,Venezia,1.63,7.0,4.0,21.0,1.2399983
36,2025-03-08,11:30:00,SLOVAKIA - NIKE LIGA,Banska Bystrica,Skalica,2.56,3.25,2.9,80.0,1.2403222
37,2025-03-08,11:30:00,CROATIA - PRVA NL,Dubrava,Cibalia,2.74,2.58,3.2,25.0,1.2405306
38,2025-03-08,11:30:00,SLOVAKIA - NIKE LIGA,Zilina,Podbrezova,1.8,5.2,3.8,46.0,1.2403222
39,2025-03-08,11:30:00,CROATIA - PRVA NL,Bijelo Brdo,Sesvete,2.2,3.2,3.45,28.0,1.2405304
40,2025-03-08,11:30:00,GERMANY - BUNDESLIGA,Holstein Kiel,Stuttgart,5.9,1.6,4.7,13.0,1.2399886
41,2025-03-08,11:30:00,GERMANY - BUNDESLIGA,Wolfsburg,St. Pauli,1.86,4.9,3.8,17.0,1.2399888
42,2025-03-08,11:30:00,GERMANY - BUNDESLIGA,Bayer Leverkusen,Werder Bremen,1.3,13.0,6.4,48.0,1.2399882
43,2025-03-08,11:30:00,GERMANY - BUNDESLIGA,Bayern Munich,Bochum,1.13,26.0,12.0,100.0,1.2399887
44,2025-03-08,11:30:00,SLOVAKIA - NIKE LIGA,Ruzomberok,KFC Komarno,1.83,4.4,3.7,36.0,1.2403221
45,2025-03-08,11:30:00,GERMANY - BUNDESLIGA,Dortmund,Augsburg,1.45,8.6,5.1,32.0,1.2399884
46,2025-03-08,12:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Lierse K.,Anderlecht U23,2.24,3.05,3.85,36.0,1.2403427
47,2025-03-08,12:00:00,SCOTLAND - CHAMPIONSHIP,Falkirk,Dunfermline,1.46,8.8,4.4,55.0,1.2402811
48,2025-03-08,12:00:00,ENGLAND - PREMIER LEAGUE,Brighton,Fulham,2.06,4.0,3.6,15.5,1.240011
49,2025-03-08,12:00:00,ENGLAND - PREMIER LEAGUE,Crystal Palace,Ipswich,1.61,6.2,4.4,23.0,1.2399925
50,2025-03-08,12:00:00,ENGLAND - PREMIER LEAGUE,Liverpool,Southampton,1.15,26.0,10.0,100.0,1.2399575
