,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-27,09:00:00,ARMENIA - PREMIER LEAGUE,BKMA,West Armenia,1.87,3.7,3.3,22.0,1.241427
2,2025-03-27,14:00:00,URUGUAY - PRIMERA DIVISION,Danubio,Defensor Sp.,2.84,2.78,3.0,8.6,1.2412875
3,2025-03-27,15:00:00,PERU - LIGA 1,Comerciantes Unidos,Grau,3.35,2.2,3.15,9.8,1.2408291
4,2025-03-27,16:00:00,VENEZUELA - LIGA FUTVE,Yaracuyanos,Caracas,4.0,1.9,3.15,6.8,1.2414131
5,2025-03-27,16:30:00,URUGUAY - PRIMERA DIVISION,Juventud De Las Piedras,Penarol,5.0,1.73,3.65,7.8,1.2412049
6,2025-03-27,17:00:00,ENGLAND - LEAGUE ONE,Leyton Orient,Stevenage,2.48,3.35,3.25,11.0,1.2411808
7,2025-03-27,17:00:00,SPAIN - LALIGA,Barcelona,Osasuna,1.29,10.5,7.2,55.0,1.2412124
8,2025-03-27,17:30:00,PERU - LIGA 1,Ayacucho Futbol Club,FBC Melgar,4.6,1.73,3.7,9.8,1.2408252
9,2025-03-27,19:00:00,URUGUAY - PRIMERA DIVISION,Wanderers,Progreso,2.06,4.0,3.1,19.5,1.2413385
10,2025-03-27,19:30:00,PARAGUAY - PRIMERA DIVISION,Guarani,Sportivo Trinidense,0.0,0.0,0.0,1000.0,1.2413385
