,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Anyang,Ansan Greeners,1.5,4.2,6.0,1.67,1.8,1.91,1.03,1.3,1.2,5.0,1.17
2,06/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Suwon FC,1.6,3.8,5.5,1.67,1.73,2.0,1.04,1.3,1.2,5.0,1.17
3,06/04/2024,03:30,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Wellington Phoenix,1.8,4.0,4.33,1.73,1.75,2.0,1.04,1.36,1.25,5.0,1.17
4,06/04/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Gwangju FC,2.7,3.1,2.75,2.05,1.73,2.0,1.06,1.44,1.33,8.0,1.08
5,06/04/2024,05:30,ROMANIA - LIGA 2,Selimbar,Hunedoara,2.95,3.1,2.4,2.25,1.91,1.8,1.09,1.53,1.42,6.7,1.07
6,06/04/2024,07:00,HONG KONG - PREMIER LEAGUE,Kitchee,Eastern AA,1.17,6.8,11.25,1.27,1.75,1.85,1.01,1.2,1.11,2.42,1.44
7,06/04/2024,08:00,SWEDEN - SUPERETTAN,Ostersund,Trelleborg,1.8,3.6,4.2,1.88,1.75,2.0,1.05,1.36,1.25,6.0,1.13
9,06/04/2024,08:30,ENGLAND - PREMIER LEAGUE,Crystal Palace,Manchester City,10.0,5.25,1.3,1.67,2.05,1.7,1.04,1.3,1.22,5.0,1.17
8,06/04/2024,08:30,ENGLAND - CHAMPIONSHIP,Norwich,Ipswich,2.7,3.75,2.45,1.62,1.53,2.38,1.03,1.3,1.2,4.5,1.2
10,06/04/2024,09:00,THAILAND - THAI LEAGUE 1,Buriram,Prachuap,1.26,5.6,9.25,1.5,1.95,1.75,1.03,1.27,1.16,3.55,1.25
11,06/04/2024,09:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,Lisse,1.57,4.0,5.0,1.45,1.5,2.25,1.01,1.21,1.12,3.2,1.25
12,06/04/2024,10:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Sestao,1.7,3.4,4.33,2.38,2.38,1.53,1.08,1.53,1.44,8.5,1.05
13,06/04/2024,10:30,RUSSIA - PREMIER LEAGUE,Pari NN,Krasnodar,4.01,3.39,2.13,2.54,2.1,1.7,1.06,1.53,1.44,8.8,1.02
22,06/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Blackburn,Southampton,4.0,4.0,1.8,1.5,1.5,2.5,1.03,1.25,1.14,4.0,1.25
20,06/04/2024,11:00,ENGLAND - LEAGUE TWO,Morecambe,Doncaster,2.7,3.75,2.4,1.75,1.67,2.1,1.04,1.36,1.25,5.5,1.14
24,06/04/2024,11:00,FINLAND - VEIKKAUSLIIGA,Haka,VPS,2.3,3.3,2.75,2.05,1.8,1.95,1.06,1.4,1.3,7.0,1.1
23,06/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Coventry,Leeds,3.6,3.8,1.95,1.62,1.53,2.38,1.03,1.3,1.2,4.5,1.2
