,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,04/03/2024,00:00,Club Tijuana,Club Leon,2.2,3.5,3.2,1.7,2.1,1.57,2.25,1.8,1.2489996,0.715,0.5,0.92195445,0.619,0.45454547,0.2857143,0.3125,0.5882353,0.47619048,0.21111882,1.3,2.171,1,0.9292
2,ROMANIA - LIGA 1,04/03/2024,12:00,Sepsi Sf. Gheorghe,FC Voluntari,1.62,3.6,5.0,2.0,1.85,2.0,1.73,1.7,1.3453624,0.951,1.1,1.0440307,0.904,0.61728394,0.2777778,0.2,0.5,0.5405405,0.49635893,0.6,2.389,1,0.8371
3,POLAND - EKSTRAKLASA,04/03/2024,15:00,Radomiak Radom,Stal Mielec,1.85,3.3,4.0,2.15,1.67,1.95,1.8,1.1,1.0440307,0.907,0.8,1.1661904,1.256,0.5405405,0.3030303,0.25,0.4651163,0.5988024,0.34656638,0.3,2.21,1,0.7427
4,BOLIVIA - DIVISION PROFESIONAL,04/03/2024,16:00,Santa Cruz,SA Bulo Bulo,2.15,3.5,3.25,1.88,1.93,1.67,2.1,1.7,1.1,1.222,1.5555556,1.3425606,0.123,0.4651163,0.2857143,0.30769232,0.5319149,0.5181347,0.22643645,0.144,2.443,1,1.0
5,PERU - LIGA 1,04/03/2024,16:00,Union Comercio,Cajamarca,2.0,3.4,3.5,1.98,1.88,1.8,1.91,1.2,1.2489996,0.724,0.5,0.5,0.926,0.5,0.29411766,0.2857143,0.5050505,0.5319149,0.27530387,0.7,1.749,1,0.6854
6,IRELAND - PREMIER DIVISION,04/03/2024,16:45,Shelbourne,Galway,2.1,3.2,3.75,2.3,1.6,1.95,1.8,1.9,1.1357816,0.59,2.1,1.1357816,0.735,0.47619048,0.3125,0.26666668,0.4347826,0.625,0.25565413,-0.2,2.272,1,0.8931
7,IRELAND - PREMIER DIVISION,04/03/2024,16:45,Dundalk,Sligo Rovers,2.15,3.4,3.4,2.1,1.7,1.91,1.91,2.1,1.1357816,0.488,0.2,0.4,1.17,0.4651163,0.29411766,0.29411766,0.47619048,0.5882353,0.22958012,1.9,1.536,1,0.9351
8,IRELAND - PREMIER DIVISION,04/03/2024,16:45,Shamrock Rovers,Derry City,2.2,3.1,3.4,2.4,1.53,2.05,1.7,2.7,0.9,0.581,1.2,1.2489996,1.079,0.45454547,0.32258064,0.29411766,0.41666666,0.6535948,0.19572671,1.5,2.149,1,0.8319
9,PORTUGAL - LIGA PORTUGAL,04/03/2024,17:15,Famalicao,Boavista,1.95,3.3,4.2,2.1,1.7,1.8,1.95,1.2,1.2489996,0.887,0.8,1.1661904,1.147,0.51282054,0.3030303,0.23809524,0.47619048,0.5882353,0.3337112,0.4,2.415,1,0.8897
10,PARAGUAY - PRIMERA DIVISION,04/03/2024,19:30,Tacuary,Sol de America,2.15,3.1,3.25,2.2,1.65,1.83,1.83,0.9,1.1357816,1.199,1.5,1.2845232,0.673,0.4651163,0.32258064,0.30769232,0.45454547,0.6060606,0.1943472,-0.6,2.42,1,0.5857
