,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,ARGENTINA - PRIMERA NACIONAL,06/10/2023,15:30,Guillermo Brown,Alvarado,1.91,3.25,4.75,2.3,1.6,2.0,1.06,1.73,1.4,0.8,1.2,1.3,0.5235602,0.30769232,0.21052632,0.4347826,0.625,0.943,0.37672782,0.2,-0.5,0,0.6471
2,ARGENTINA - PRIMERA NACIONAL,06/10/2023,17:00,Nueva Chicago,Def. de Belgrano,2.55,3.0,3.0,2.7,1.44,2.25,1.03,1.57,1.5,0.9,1.2,1.3,0.39215687,0.33333334,0.33333334,0.37037036,0.6944444,0.971,0.07856742,0.3,-0.4,0,0.5183
3,ARGENTINA - COPA DE LA LIGA PROFESIONAL,06/10/2023,20:30,Rosario Central,Huracan,2.7,2.9,3.0,2.88,1.4,2.25,1.03,1.57,1.8,0.7,0.2,1.0,0.37037036,0.3448276,0.33333334,0.3472222,0.71428573,0.971,0.044286624,1.6,-0.3,0,0.7322
4,ARGENTINA - PRIMERA NACIONAL,06/10/2023,21:30,All Boys,Estudiantes Rio Cuarto,3.0,3.1,2.5,2.7,1.44,2.2,1.04,1.62,1.0,0.8,0.2,0.8,0.33333334,0.32258064,0.4,0.37037036,0.6944444,0.962,0.09729182,0.8,0.0,0,0.6592
