,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0_Lay,Odd_CS_0x1_Lay,Odd_CS_1x0_Lay,IDMercado_Correct_Score,VAR62,VAR63,VAR64,VAR65,VAR43,VAR44,VAR45,prediction_label,prediction_score
1,2024-04-18,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Independiente,1.8,4.8,3.8,1.93,2.0,1.9,1.94,14.0,20.0,17.0,1.2277535,1.7083334,1.125,1.5185186,0.6585366,1.875,1.1805556,1.5882353,1,1.0
2,2024-04-18,21:00:00,ECUADOR - LIGA PRO,Barcelona SC,EL Nacional,1.79,6.0,3.5,1.56,2.74,2.46,1.66,8.8,14.5,6.2,1.2276325,1.2615572,0.86496353,1.4585091,0.68563163,1.8426443,1.0586592,1.7405453,1,1.0
3,2024-04-18,21:30:00,BRAZIL - SERIE A,Botafogo RJ,Atletico GO,1.8,5.2,3.85,1.87,2.1,1.96,2.0,13.5,16.5,8.0,1.2275996,1.6208792,1.0531136,1.5391304,0.6497175,1.8589743,1.1324786,1.6415094,1,1.0
4,2024-04-18,22:00:00,PERU - LIGA 1,Alianza Lima,Sport Boys,1.35,12.0,5.4,2.08,1.88,2.36,1.63,16.0,34.0,7.4,1.2276791,1.679078,0.7819149,2.1473923,0.4656811,2.3055556,0.9907407,2.327103,1,1.0
5,2024-04-18,22:20:00,COLOMBIA - PRIMERA A,America De Cali,Dep. Pasto,1.45,10.0,4.6,1.9,2.06,2.34,1.66,13.0,27.0,6.8,1.2276255,1.5563107,0.78543687,1.9814585,0.5046787,2.1689656,0.9896552,2.1916375,1,1.0
