,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-09,08:35:00,CHINA - SUPER LEAGUE,Shanghai Port,Qingdao Hainiu,1.36,8.4,6.0,50.0,1.243397
2,2025-05-09,09:00:00,ARMENIA - PREMIER LEAGUE,West Armenia,Ararat-Armenia,32.0,1.06,7.2,1000.0,1.2435262
3,2025-05-09,09:30:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Shakhtar Donetsk,10.0,1.29,5.0,10.5,1.2433804
4,2025-05-09,10:50:00,CROATIA - PRVA NL,Sesvete,Croatia Zmijavci,1.94,3.95,3.2,30.0,1.2434874
5,2025-05-09,11:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Zamalek,3.95,2.14,3.25,12.5,1.2434112
6,2025-05-09,11:30:00,ARMENIA - PREMIER LEAGUE,Noah,Pyunik Yerevan,1.79,4.5,3.65,160.0,1.2435268
7,2025-05-09,12:00:00,UKRAINE - PREMIER LEAGUE,Zhytomyr,Dyn. Kyiv,4.7,1.89,3.35,240.0,1.2433804
8,2025-05-09,12:30:00,CROATIA - PRVA NL,Cibalia,Rudes,2.8,2.42,3.05,22.0,1.2434926
9,2025-05-09,13:00:00,POLAND - DIVISION 1,Stal Stalowa Wola,Pruszkow,1.7,5.3,4.1,170.0,1.2433275
10,2025-05-09,13:30:00,DENMARK - 1ST DIVISION,Fredericia,Hvidovre IF,1.8,4.7,4.0,46.0,1.2432977
11,2025-05-09,13:30:00,DENMARK - 1ST DIVISION,Horsens,Odense,3.15,2.28,3.8,23.0,1.2432976
12,2025-05-09,13:30:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Hertha Berlin,2.6,2.76,3.85,16.0,1.2433369
13,2025-05-09,13:30:00,GERMANY - 2. BUNDESLIGA,Nurnberg,FC Koln,5.8,1.62,4.5,12.5,1.243337
14,2025-05-09,14:00:00,TURKEY - SUPER LIG,Basaksehir,Fenerbahce,4.1,1.93,4.0,20.0,1.243348
15,2025-05-09,14:00:00,DENMARK - 1ST DIVISION,Roskilde,Hobro,2.78,2.46,3.9,17.5,1.2433146
16,2025-05-09,14:00:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Pyramids,4.1,1.96,3.75,9.6,1.2434113
17,2025-05-09,14:00:00,EGYPT - PREMIER LEAGUE,Future FC,Petrojet,2.8,3.05,2.98,11.0,1.2434114
18,2025-05-09,14:00:00,TURKEY - SUPER LIG,Gaziantep,Alanyaspor,2.54,2.74,3.7,17.0,1.2433075
19,2025-05-09,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Etoile Carouge,3.25,2.08,3.95,17.5,1.2433143
20,2025-05-09,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Bellinzona,2.14,3.35,3.6,18.0,1.2433143
21,2025-05-09,14:30:00,FRANCE - NATIONAL,Rouen,Gobelins F.C.,2.78,2.96,3.0,24.0,1.2433347
22,2025-05-09,14:30:00,FRANCE - NATIONAL,Villefranche,Quevilly Rouen,2.48,2.62,2.36,12.5,1.2432735
23,2025-05-09,14:30:00,FRANCE - NATIONAL,Concarneau,Le Mans,5.1,1.75,3.45,29.0,1.2432733
24,2025-05-09,14:30:00,FRANCE - NATIONAL,Chateauroux,Orleans,2.52,2.78,3.25,32.0,1.243273
25,2025-05-09,14:30:00,FRANCE - NATIONAL,Sochaux,Bourg-en-Bresse,2.18,4.0,2.94,26.0,1.2432736
26,2025-05-09,14:30:00,FRANCE - NATIONAL,Valenciennes,Nancy,3.45,2.32,3.0,18.5,1.2432737
27,2025-05-09,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Stade Nyonnais,2.74,2.46,3.7,17.0,1.2433499
28,2025-05-09,14:30:00,FRANCE - NATIONAL,Nimes,Aubagne FC,1.91,4.2,3.6,34.0,1.2432731
29,2025-05-09,15:00:00,HUNGARY - OTP BANK LIGA,Gyori,Fehervar FC,1.78,4.6,3.85,100.0,1.2433548
30,2025-05-09,15:00:00,NETHERLANDS - EREDIVISIE,Willem II,Heracles,2.86,2.76,3.4,11.0,1.2430738
31,2025-05-09,15:15:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Wil,1.63,4.9,4.2,28.0,1.2433385
32,2025-05-09,15:30:00,POLAND - DIVISION 1,Tychy,Wisla,3.75,2.06,3.75,26.0,1.243317
33,2025-05-09,15:30:00,GERMANY - BUNDESLIGA,Wolfsburg,Hoffenheim,2.42,3.0,3.85,19.0,1.2430475
34,2025-05-09,15:45:00,ITALY - SERIE A,AC Milan,Bologna,2.44,3.25,3.5,12.5,1.2430468
35,2025-05-09,15:45:00,SCOTLAND - CHAMPIONSHIP,Ayr,Partick Thistle,2.02,3.7,3.65,34.0,1.2434646
36,2025-05-09,16:00:00,SPAIN - LALIGA,Las Palmas,Rayo Vallecano,2.58,3.1,3.4,11.5,1.2429723
37,2025-05-09,17:00:00,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Club 2 de Mayo de Pedro Jua,2.4,3.15,2.88,95.0,1.2434111
38,2025-05-09,17:30:00,PERU - LIGA 1,Comerciantes Unidos,Binacional,1.87,4.8,3.55,38.0,1.2433589
39,2025-05-09,19:30:00,PARAGUAY - PRIMERA DIVISION,Club Atletico Tembetary,Nacional Asuncion,3.65,2.3,2.98,15.0,1.243411
40,2025-05-09,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Wilstermann,1.37,8.2,4.9,34.0,1.2433231
