,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-04-13,22:30:00,COLOMBIA - PRIMERA A,Pereira,Jaguares de Cordoba,1.82,7.6,3.0,14.5,1.2273031
2,2024-04-13,23:30:00,USA - MLS,San Jose Earthquakes,Colorado Rapids,2.2,3.2,3.5,1000.0,1.2269795
3,2024-04-13,23:30:00,USA - MLS,Vancouver Whitecaps,Los Angeles Galaxy,2.26,3.05,4.0,21.0,1.2269804
