Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,24/11/2023,12:00,Al Taawon,Al Riyadh,1.36,4.75,7.0
2,GEORGIA - CRYSTALBET EROVNULI LIGA,24/11/2023,12:00,Dinamo Batumi,Telavi,1.2,5.6,9.75
3,ROMANIA - LIGA 1,24/11/2023,12:30,FC Hermannstadt,Poli Iasi,1.57,3.8,5.5
4,CROATIA - HNL,24/11/2023,14:00,Lok. Zagreb,Slaven Belupo,1.73,3.6,4.5
5,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,24/11/2023,15:00,Al Nassr,Al Akhdoud,1.13,7.5,17.0
6,NETHERLANDS - EERSTE DIVISIE,24/11/2023,16:00,NAC Breda,Den Bosch,1.33,5.0,9.5
