,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/08/2023,10:00,POLAND - EKSTRAKLASA,Slask Wroclaw,Pogon Szczecin,3.5,3.5,2.0,1.9,1.75,2.0,1.05,1.36,1.25,6.5,1.11
2,06/08/2023,11:00,LUXEMBOURG - NATIONAL DIVISION,Kaerjeng,Mondercange,2.79,3.5,2.3,1.72,1.56,2.36,1.01,1.31,1.19,5.0,1.14
3,06/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Olympic,Sogdiana,2.52,3.09,2.87,2.44,2.0,1.77,1.06,1.52,1.44,9.0,1.02
4,06/08/2023,12:00,AUSTRIA - BUNDESLIGA,A. Lustenau,Austria Vienna,4.0,4.0,1.83,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
5,06/08/2023,12:15,ROMANIA - LIGA 1,Petrolul,Farul Constanta,2.75,3.1,2.45,2.15,1.83,1.83,1.07,1.44,1.36,9.0,1.07
6,06/08/2023,13:45,CROATIA - HNL,Osijek,Hajduk Split,2.75,3.25,2.38,2.0,1.73,2.0,1.06,1.4,1.29,7.0,1.1
7,06/08/2023,14:00,SENEGAL - LIGUE 1,Dakar SC,US Goree,2.4,2.74,3.38,3.2,2.51,1.5,1.13,1.72,1.78,13.0,1.02
8,06/08/2023,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dila Gori,Dinamo Tbilisi,2.67,3.26,2.47,2.01,1.75,2.03,1.05,1.4,1.3,6.5,1.08
10,06/08/2023,15:00,PERU - LIGA 1,Alianza Atl.,Cienciano,2.4,3.3,3.0,1.83,1.62,2.2,1.05,1.36,1.22,5.5,1.14
9,06/08/2023,15:00,ECUADOR - LIGA PRO,Mushuc Runa,Ind. del Valle,3.8,3.6,1.95,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
11,06/08/2023,15:05,ARGENTINA - PRIMERA NACIONAL,Defensores Unidos,Nueva Chicago,2.7,2.88,3.0,2.88,2.25,1.57,1.14,1.62,1.57,15.0,1.03
12,06/08/2023,16:00,BRAZIL - SERIE A,Vasco,Gremio,2.8,3.3,2.5,2.1,1.8,1.95,1.07,1.44,1.36,7.0,1.1
13,06/08/2023,18:00,PANAMA - LPF,Potros del Este,Arabe Unido,2.75,2.98,2.58,2.45,2.05,1.73,1.07,1.54,1.52,8.45,1.04
14,06/08/2023,18:00,COLOMBIA - PRIMERA A,La Equidad,America De Cali,2.5,3.1,3.0,2.25,1.91,1.8,1.08,1.5,1.36,9.0,1.07
15,06/08/2023,18:00,CANADA - CANADIAN PREMIER LEAGUE,Vancouver FC,Valour,3.7,3.58,1.89,1.83,1.69,2.11,1.01,1.35,1.24,5.45,1.1
16,06/08/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,The Strongest,4.2,3.3,1.75,1.85,1.73,2.0,1.05,1.36,1.25,6.0,1.13
17,06/08/2023,18:30,BRAZIL - SERIE A,Cruzeiro,Botafogo RJ,2.4,3.25,3.0,2.2,1.95,1.8,1.08,1.5,1.4,9.0,1.07
18,06/08/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,Always Ready,2.7,3.2,2.4,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
