,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-21,14:00:00,POLAND - DIVISION 1,Puszcza,Ruch Chorzow,2.62,2.78,3.35,12.5,1.245728
2,2025-07-21,18:30:00,PARAGUAY - PRIMERA DIVISION,Deportivo Recoleta,Ameliano,3.4,2.42,3.0,7.6,1.2456313
3,2025-07-21,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Guabira,1.81,4.4,4.0,1000.0,1.2457564
