,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SERBIA - PRVA LIGA,23/10/2023,09:00,Tekstilac Odzaci,Smederevo,1.7,3.25,4.65
2,ROMANIA - LIGA 2,23/10/2023,10:00,Concordia,Gloria Buzau,1.91,3.4,3.8
3,INDIA - ISL,23/10/2023,11:30,Hyderabad,Chennaiyin,1.91,3.3,3.5
4,GHANA - PREMIER LEAGUE,23/10/2023,12:00,Bibiani Gold Stars,Heart of Lions,1.62,3.35,5.1
5,BAHRAIN - PREMIER LEAGUE,23/10/2023,13:00,Al-Muharraq,Al-Ahli Manama,1.62,3.95,4.85
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,23/10/2023,21:00,Velez Sarsfield,Banfield,2.1,3.0,4.0
