,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,28/11/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Inter Kashi,2.15,3.35,3.05,1.93,1.72,1.88,1.02,1.4,1.3,6.35,1.07
2,28/11/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Saburtalo Tbilisi,2.22,3.35,2.77,1.7,1.6,2.27,1.01,1.33,1.22,5.3,1.12
3,28/11/2023,10:30,INDIA - I-LEAGUE,Rajasthan United,Aizawl,4.05,3.8,1.72,1.55,1.55,2.15,1.03,1.29,1.22,3.7,1.19
4,28/11/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Tbilisi,Dinamo Batumi,2.42,3.3,2.52,1.52,1.44,2.69,1.02,1.23,1.13,3.88,1.2
5,28/11/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Shukura,1.08,8.5,14.5,1.12,1.76,2.01,70.0,1.07,1.02,1.75,1.85
6,28/11/2023,16:45,ENGLAND - LEAGUE TWO,MK Dons,Grimsby,1.7,3.9,4.75,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
7,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Notts Co,Crawley,1.6,4.2,5.25,1.48,1.53,2.38,1.02,1.25,1.14,3.75,1.25
8,28/11/2023,16:45,SCOTLAND - LEAGUE ONE,Montrose,Falkirk,5.75,4.33,1.5,1.57,1.73,2.0,1.03,1.29,1.17,4.33,1.2
9,28/11/2023,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Ards,2.02,3.7,3.1,1.37,1.34,2.75,1.02,1.19,1.13,2.82,1.32
10,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Doncaster,Colchester,2.2,3.3,3.4,1.8,1.67,2.1,1.04,1.36,1.22,5.5,1.14
11,28/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Cardiff,West Brom,2.7,3.3,2.63,2.25,1.83,1.83,1.08,1.44,1.4,9.0,1.07
12,28/11/2023,16:45,ENGLAND - LEAGUE ONE,Barnsley,Wycombe,1.95,3.6,4.0,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
13,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Forest Green,Bradford City,2.75,3.4,2.5,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
14,28/11/2023,16:45,ENGLAND - LEAGUE ONE,Wigan,Fleetwood,2.25,3.6,3.0,1.83,1.7,2.05,1.04,1.36,1.25,6.0,1.13
15,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Accrington,Swindon,2.2,3.5,3.25,1.57,1.5,2.5,1.03,1.3,1.17,4.0,1.22
