Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - I-LEAGUE,01/04/2024,10:30,TRAU FC,Churchill Brothers,6.7,4.8,1.37
2,ARGENTINA - COPA DE LA LIGA PROFESIONAL,01/04/2024,19:00,Platense,Godoy Cruz,3.1,2.9,2.6
