,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,14/08/2023,07:00,Bucheon FC 1995,Gyeongnam,2.5,3.25,2.5,1.9,1.9,1.73,2.0,1.7,1.3453624,1.128,2.0,1.0,0.904,0.4,0.30769232,0.4,0.5263158,0.5263158,0.11785113,-0.3,2.345,1,0.5045
2,SOUTH KOREA - K LEAGUE 2,14/08/2023,07:30,Cheonan City,Gimpo FC,3.6,3.0,2.1,2.35,1.57,1.91,1.8,0.3,0.45825756,1.123,2.1,1.1357816,0.958,0.2777778,0.33333334,0.47619048,0.42553192,0.6369427,0.23059225,-1.8,1.594,1,0.6815
3,ITALY - COPPA ITALIA,14/08/2023,12:45,Cremonese,Crotone,1.44,4.33,7.5,1.67,2.15,1.91,1.91,1.0,1.3416408,0.81,1.6,0.9165151,0.691,0.6944444,0.23094688,0.13333334,0.5988024,0.4651163,0.6935752,-0.6,2.258,1,0.9943
4,ITALY - COPPA ITALIA,14/08/2023,13:00,Sampdoria,Sudtirol,1.8,3.5,4.75,2.3,1.6,2.1,1.67,0.7,0.9,1.209,1.6,1.2,0.891,0.5555556,0.2857143,0.21052632,0.4347826,0.625,0.42253816,-0.9,2.1,1,0.5823
5,SWEDEN - SUPERETTAN,14/08/2023,14:00,Orgryte,Skovde AIK,1.7,3.6,4.75,1.67,2.15,1.67,2.1,1.3,1.1874342,0.644,0.2,0.4,1.586,0.5882353,0.2777778,0.21052632,0.5988024,0.4651163,0.4584401,1.1,1.587,1,0.5092
6,SWEDEN - ALLSVENSKAN,14/08/2023,14:00,Mjallby,Malmo FF,4.75,3.8,1.73,2.0,1.85,1.91,1.91,1.2,1.2489996,0.957,1.8,1.4696939,1.02,0.21052632,0.2631579,0.5780347,0.5,0.5405405,0.4628668,-0.6,2.719,1,0.5727
7,SWEDEN - ALLSVENSKAN,14/08/2023,14:00,Varnamo,Degerfors,1.8,3.8,4.33,1.73,2.08,1.7,2.05,0.7,1.1874342,0.667,0.8,1.1661904,0.728,0.5555556,0.2631579,0.23094688,0.5780347,0.48076922,0.41734388,-0.1,2.354,1,0.6466
8,POLAND - EKSTRAKLASA,14/08/2023,14:00,Warta Poznan,Ruch Chorzow,1.91,3.5,3.8,2.2,1.65,2.0,1.75,1.6,1.2,0.774,1.4,1.356466,0.609,0.5235602,0.2857143,0.2631579,0.45454547,0.6060606,0.32952768,0.2,2.556,1,0.9008
9,SWEDEN - SUPERETTAN,14/08/2023,14:00,Orebro,Jonkoping,1.8,3.4,4.33,1.8,2.0,1.7,2.05,1.2,0.9797959,1.002,1.2,0.9797959,0.556,0.5555556,0.29411766,0.23094688,0.5555556,0.5,0.39010745,0.0,1.96,1,0.5069
10,ROMANIA - LIGA 1,14/08/2023,14:30,Din. Bucuresti,FC Botosani,2.3,3.1,2.9,2.25,1.62,1.91,1.8,1.8,1.2489996,1.345,0.7,1.1874342,1.113,0.4347826,0.32258064,0.3448276,0.44444445,0.61728394,0.13202809,1.1,2.436,1,0.6706
11,PORTUGAL - LIGA PORTUGAL,14/08/2023,14:45,Moreirense,FC Porto,7.5,4.75,1.33,1.6,2.3,1.95,1.8,2.6,0.8,0.769,2.5,1.024695,0.963,0.13333334,0.21052632,0.7518797,0.625,0.4347826,0.75346744,0.1,1.825,1,0.7051
12,NETHERLANDS - EERSTE DIVISIE,14/08/2023,15:00,Jong PSV,Telstar,2.5,3.4,2.8,1.85,2.0,1.67,2.1,1.4,1.356466,0.697,1.4,1.356466,0.858,0.4,0.29411766,0.35714287,0.5405405,0.5,0.12409927,0.0,2.713,1,0.6012
13,NETHERLANDS - EERSTE DIVISIE,14/08/2023,15:00,Jong AZ,Jong Utrecht,1.65,4.33,4.75,1.6,2.3,1.62,2.2,1.4,1.1135529,0.736,0.7,1.1874342,1.368,0.6060606,0.23094688,0.21052632,0.625,0.4347826,0.5207508,0.7,2.301,1,0.7174
14,PERU - LIGA 1,14/08/2023,15:00,Dep. Municipal,Grau,2.6,3.3,2.7,1.98,1.88,1.73,2.0,1.3,1.4177446,0.692,0.2,0.4,1.029,0.3846154,0.3030303,0.37037036,0.5050505,0.5319149,0.10088828,1.1,1.818,1,0.5868
