Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ARMENIA - PREMIER LEAGUE,28/11/2023,11:00,Shirak Gyumri,Pyunik Yerevan,9.75,5.6,1.21
2,URUGUAY - PRIMERA DIVISION,28/11/2023,16:30,Fenix,Penarol,4.33,3.4,1.75
