,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,17/09/2024,11:00,ROMANIA - LIGA 2,CSM Resita,Csikszereda M. Ciuc,2.37,3.15,2.95,2.0,1.75,1.95
2,17/09/2024,15:45,SCOTLAND - LEAGUE TWO,Elgin City,Spartans,2.25,3.0,3.1,2.05,1.8,1.91
3,17/09/2024,17:15,PERU - LIGA 1,AD Tarma,Cusco,2.0,3.2,3.9,2.25,1.91,1.8
4,17/09/2024,21:00,PARAGUAY - PRIMERA DIVISION,2 de Mayo,General Caballero JLM,1.9,3.1,4.0,2.3,2.0,1.73
